W,CC1207OS,7/10/2012,13:40,7/10/2012 13:40,7:00:00,7/10/2012 20:40,,,32.60367,-118.01933,AB,KW,P,6,PC,48,0,0,,295,15,5,6,15,AB,2,240,180,0.1,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"tall blow, possible blue whale"
W,CC1207OS,7/10/2012,13:54,7/10/2012 13:54,7:00:00,7/10/2012 20:54,,,32.58533,-118.05300,AB,KW,P,6,PC,30,0,0,,240,17,5,6,16,AB,2,245,185,0.2,,,,,,,1,1,1,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"most likely blue whale--tall, high blow"
W,CC1207OS,7/10/2012,17:28,7/10/2012 17:28,7:00:00,7/11/2012 0:28,,,32.47450,-118.24083,AB,KW,P,6,OV,90,260,310,SE,290,20,5,7,,,,250,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"array deployed, leaving station 93-40, going to station 93-45"
W,CC1207OS,7/10/2012,17:54,7/10/2012 17:54,7:00:00,7/11/2012 0:54,,,32.44817,-118.30317,AB,KW,P,5,OV,100,,,,290,20,5,7,,,,250,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/10/2012,18:27,7/10/2012 18:27,7:00:00,7/11/2012 1:27,,,32.41500,-118.38317,AB,KW,P,5,OV,100,,,,290,18,5,6,,,,250,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/10/2012,18:52,7/10/2012 18:52,7:00:00,7/11/2012 1:52,,,32.39167,-118.44417,AB,KW,P,5,OV,100,0,0,,290,18,5,6,17,KW,2,255,220,2.5,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/10/2012,19:11,7/10/2012 19:11,7:00:00,7/11/2012 2:11,,,32.37600,-118.48833,AB,KW,P,5,OV,150,0,0,,290,18,5,6,18,AB,2,253,176,0.3,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/11/2012,7:15,7/11/2012 7:15,7:00:00,7/11/2012 14:15,,,32.00833,-119.22867,AB,KW,P,5,OV,100,,,,315,15,4,6,,,,245,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"left station 93-55, going to station 93-60.  Array deployed.  Begin day."
W,CC1207OS,7/11/2012,8:11,7/11/2012 8:11,7:00:00,7/11/2012 15:11,,,31.94263,-119.36120,AB,KW,P,5,OV,100,0,0,,315,15,4,6,PINN4,AB,3,245,245,,100,,,,,,1,1,1,0,UNIDFS,,,,ON,,ON,,3,,,,,,,,,,,,
W,CC1207OS,7/11/2012,8:36,7/11/2012 8:36,7:00:00,7/11/2012 15:36,,,31.91194,-119.42190,AB,KW,P,5,OV,100,0,0,,328,17,5,6,,,,245,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/11/2012,9:01,7/11/2012 9:01,7:00:00,7/11/2012 16:01,,,31.88083,-119.48417,AB,KW,P,5,OV,100,0,0,,328,17,5,6,PINN5,KW,3,250,207,8,,,,,,,1,1,1,,UNIDFS,,,,OM,,ON,,3,,,,,,,,,,,,
W,CC1207OS,7/11/2012,12:13,7/11/2012 12:13,7:00:00,7/11/2012 19:13,,,31.81850,-119.56583,AB,KW,P,6,OV,100,0,0,,17,18,5,6,,,,255,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"left station 93-60, going to station 93-70.  Array deployed"
W,CC1207OS,7/11/2012,12:26,7/11/2012 12:26,7:00:00,7/11/2012 19:26,,,31.80667,-119.59583,AB,KW,P,6,OV,100,0,0,,13,18,5,6,PINN6,KW,3,254,316,6.3,,,,,,,1,1,1,0,UFS,,,,ON,,ON,,3,,,,,,,,,,,,
W,CC1207OS,7/11/2012,13:23,7/11/2012 13:23,7:00:00,7/11/2012 20:23,,,31.74333,-119.73450,AB,KW,P,6,OV,100,0,0,,330,18,5,6,19,AB,2,250,166,2.1,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"10-15 blows, maybe sperm whales"
W,CC1207OS,7/11/2012,13:26,7/11/2012 13:26,7:00:00,7/11/2012 20:26,,,31.74017,-119.74150,AB,KW,P,6,OV,100,0,0,,330,18,5,6,20,KW,2,250,311,3,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,large to medium blow
W,CC1207OS,7/11/2012,14:43,7/11/2012 14:43,7:00:00,7/11/2012 21:43,,,31.65500,-119.93233,AB,KW,P,6,OV,100,0,0,,330,18,5,6,21,AB,3,250,182,,500,,,,,,11,10,12,0,Dc,,,,ON,,ON,,2,"8,5",,Y,KW,40D,115,118,,,,,
W,CC1207OS,7/11/2012,16:00,7/11/2012 16:00,7:00:00,7/11/2012 23:00,,,31.57717,-120.10583,AB,KW,P,6,OV,100,0,0,,330,18,5,6,23,KW,2,245,262,1,,,,,,,2,1,2,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,"very large blow, most likely blue whale"
W,CC1207OS,7/11/2012,16:29,7/11/2012 16:29,7:00:00,7/11/2012 23:29,,,31.54683,-120.16800,AB,KW,P,6,OV,100,0,0,,330,18,5,6,24,AB,3,245,204,,450,,,,,,4,4,5,0,Dc,,,,ON,,ON,,2,8,,,,,,,,,,,dolphins stayed with us until 17:00
W,CC1207OS,7/11/2012,17:00,7/11/2012 17:00,7:00:00,7/12/2012 0:00,,,31.51617,-120.24217,AB,KW,P,6,OV,100,0,0,,330,18,5,6,25,AB,2,245,155,4.1,,,,,,,2,2,2,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/12/2012,9:39,7/12/2012 9:39,7:00:00,7/12/2012 16:39,,,30.82933,-121.59283,AB,KW,P,5,OV,100,0,0,,336,16,4,6,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Begin day.  Array deployed.  Leaving station 93-90, going to station 93-100."
W,CC1207OS,7/12/2012,10:28,7/12/2012 10:28,7:00:00,7/12/2012 17:28,,,30.76558,-121.70340,AB,KW,P,5,OV,100,0,0,,336,16,4,6,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/12/2012,11:17,7/12/2012 11:17,7:00:00,7/12/2012 18:17,,,30.70606,-121.82300,AB,KW,F,5,OV,100,0,0,,336,15,3,6,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/12/2012,12:38,7/12/2012 12:38,7:00:00,7/12/2012 19:38,,,30.61398,-122.03510,AB,KW,G,6,OV,100,0,0,,340,13,3,6,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/12/2012,13:38,7/12/2012 13:38,7:00:00,7/12/2012 20:38,,,30.54567,-122.17917,AB,KW,G,6,OV,100,0,0,,344,14,3,6,,,,242,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/12/2012,16:03,7/12/2012 16:03,7:00:00,7/12/2012 23:03,,,30.48783,-122.27600,AB,KW,F,7,OV,100,0,0,,354,18,4,6,,,,249,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Array in water.  Leaving station 93-100, going to station 93-110."
W,CC1207OS,7/12/2012,17:19,7/12/2012 17:19,7:00:00,7/13/2012 0:19,,,30.39400,-122.46717,AB,KW,F,7,OV,100,0,0,,357,17,4,6,,,,245,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/12/2012,18:30,7/12/2012 18:30,7:00:00,7/13/2012 1:30,,,30.30267,-122.64850,AB,KW,F,6,OV,100,0,0,,340,17,4,6,,,,248,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/12/2012,19:26,7/12/2012 19:26,7:00:00,7/13/2012 2:26,,,30.24317,-122.78933,AB,KW,P,6,OV,100,0,0,,340,17,4,6,,,,251,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/13/2012,6:26,7/13/2012 6:26,7:00:00,7/13/2012 13:26,,,30.08650,-123.79950,AB,KW,P,6,OV,100,0,0,,355,14,3,6,,,,338,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,Begin day.  Offshore non-standard transect from 93-120 to N90-120. No array.
W,CC1207OS,7/13/2012,7:03,7/13/2012 7:03,7:00:00,7/13/2012 14:03,,,30.15733,-123.84433,AB,KW,P,6,OV,100,0,0,,355,16,4,6,,,,330,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CC1207OS,7/13/2012,7:59,7/13/2012 7:59,7:00:00,7/13/2012 14:59,,,30.26583,-123.91200,AB,KW,P,7,OV,100,0,0,,355,16,4,6,,,,335,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CC1207OS,7/13/2012,12:18,7/13/2012 12:18,7:00:00,7/13/2012 19:18,,,30.38983,-123.98300,AB,KW,P,6,OV,100,0,0,,33,17,5,6,,,,61,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Start transect from station 90-120 going to station 90-110.  Array in water.
W,CC1207OS,7/13/2012,13:28,7/13/2012 13:28,7:00:00,7/13/2012 20:28,,,30.47533,-123.80967,AB,KW,P,6,OV,100,0,0,,22,16,4,6,,,,57,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/13/2012,14:22,7/13/2012 14:22,7:00:00,7/13/2012 21:22,,,30.54687,-123.69070,AB,KW,P,6,OV,100,0,0,,25,16,4,6,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/13/2012,15:20,7/13/2012 15:20,7:00:00,7/13/2012 22:20,,,30.62639,-123.56000,AB,KW,P,6,OV,100,0,0,,11,16,4,6,,,,56,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/13/2012,16:24,7/13/2012 16:24,7:00:00,7/13/2012 23:24,,,30.70920,-123.41260,AB,KW,P,6,OV,100,0,0,,15,18,5,7,,,,62,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/14/2012,10:03,7/14/2012 10:03,7:00:00,7/14/2012 17:03,,,31.40167,-121.98450,AB,KW,P,6,OV,100,0,0,,12,21,5,7,,,,59,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Begin day.  Leave station 90-90, to station 90-80.  Array deployed."
W,CC1207OS,7/14/2012,11:15,7/14/2012 11:15,7:00:00,7/14/2012 18:15,,,31.47883,-121.82617,AB,KW,p,6,OV,100,,,,12,19,5,6,,,,62,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/14/2012,12:00,7/14/2012 12:00,7:00:00,7/14/2012 19:00,,,31.52883,-121.72300,AB,KW,P,6,OV,100,0,0,,12,18,5,6,,,,61,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/14/2012,12:06,7/14/2012 12:06,7:00:00,7/14/2012 19:06,,,31.53467,-121.71067,AB,KW,P,6,OV,100,0,0,,12,18,5,6,26,AB,3,61,337,,200,,,,,,3,3,5,0,DSP,,,,ON,,ON,,2,5,,Y,KW,40D,159,159,,,,,
W,CC1207OS,7/14/2012,13:24,7/14/2012 13:24,7:00:00,7/14/2012 20:24,,,31.61733,-121.53333,AB,KW,P,6,OV,100,0,0,,12,17,4,6,,,,59,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/14/2012,13:43,7/14/2012 13:43,7:00:00,7/14/2012 20:43,,,31.63833,-121.49083,AB,KW,P,6,OV,100,0,0,,12,17,4,6,27,AB,3,59,14,12.1,,,,,,,39,35,51,2,DSP,,,,ON,,ON,,2,5,8,Y,KW,40D,162,227,,,,,
W,CC1207OS,7/14/2012,14:02,7/14/2012 14:02,7:00:00,7/14/2012 21:02,,,31.65950,-121.44833,AB,KW,P,6,OV,100,0,0,,12,17,4,6,28,KW,3,66,141,6,,,,,,,14,11,17,0,DSP,,,,ON,,ON,,8,2,,,,,,,,,,,
W,CC1207OS,7/14/2012,14:19,7/14/2012 14:19,7:00:00,7/14/2012 21:19,,,31.68133,-121.41433,AB,KW,P,6,OV,100,0,0,,12,17,4,6,29,KW,3,48,18,,120,,,,,,17,14,21,0,DSP,,,,ON,,ON,,8,1,,,,,,,,,,,
W,CC1207OS,7/14/2012,17:29,7/14/2012 17:29,7:00:00,7/15/2012 0:29,,,31.72783,-121.34083,AB,KW,P,6,OV,100,0,0,,5,17,4,6,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Array deployed.  Transiting from station 90-80 to station 90-70.
W,CC1207OS,7/14/2012,18:30,7/14/2012 18:30,7:00:00,7/15/2012 1:30,,,31.80950,-121.20317,AB,KW,P,6,OV,100,0,0,,5,18,5,6,,,,56,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/14/2012,19:11,7/14/2012 19:11,7:00:00,7/15/2012 2:11,,,31.85350,-121.10583,AB,KW,P,6,OV,100,0,0,,350,16,4,6,,,,54,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1207OS,7/14/2012,19:36,7/14/2012 19:36,7:00:00,7/15/2012 2:36,,,31.88117,-121.04433,AB,KW,P,6,OV,100,0,0,,350,16,4,6,30,KW,3,62,24,,220,,,,,,5,5,7,0,DSP,,,,ON,,ON,,2,8,1,Y,KW,40D,241,248,,,,,
W,CC1207OS,7/15/2012,8:22,7/15/2012 8:22,7:00:00,7/15/2012 15:22,,,32.40350,-119.94300,AB,KW,F,6,OV,100,0,0,,8,14,3,5,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Begin day.  At station 90-70, headed to 90-53.  Array deployed."
W,CC1207OS,7/15/2012,8:31,7/15/2012 8:31,7:00:00,7/15/2012 15:31,,,32.41300,-119.92583,AB,KW,F,6,OV,100,0,0,,8,14,3,5,31,AB,2,58,26,3.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,8:47,7/15/2012 8:47,7:00:00,7/15/2012 15:47,,,32.43567,-119.88750,AB,KW,F,6,OV,100,0,0,,8,14,3,5,32,KW,2,58,127,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,8:55,7/15/2012 8:55,7:00:00,7/15/2012 15:55,,,32.44850,-119.86650,AB,KW,F,6,OV,100,0,0,,8,14,3,5,34,KW,2,58,45,0.2,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,8:55,7/15/2012 8:55,7:00:00,7/15/2012 15:55,,,32.44850,-119.86650,AB,KW,F,6,OV,100,0,0,,8,14,3,5,33,KW,2,58,58,0.3,,,,,,,2,2,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:00,7/15/2012 9:00,7:00:00,7/15/2012 16:00,,,32.45417,-119.85700,AB,KW,F,6,OV,100,0,0,,8,14,3,5,35,KW,2,58,15,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:00,7/15/2012 9:00,7:00:00,7/15/2012 16:00,,,32.45417,-119.85700,AB,KW,F,6,OV,100,0,0,,8,14,3,5,36,KW,2,58,134,0.3,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:07,7/15/2012 9:07,7:00:00,7/15/2012 16:07,,,32.46450,-119.83733,AB,KW,F,6,OV,100,0,0,,8,14,3,5,37,AB,2,58,332,0.1,,,,,,,2,2,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:07,7/15/2012 9:07,7:00:00,7/15/2012 16:07,,,32.46450,-119.83733,AB,KW,F,6,OV,100,0,0,,8,14,3,5,38,AB,2,58,344,0.1,,,,,,,1,1,2,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:09,7/15/2012 9:09,7:00:00,7/15/2012 16:09,,,32.46633,-119.83333,AB,KW,F,6,OV,100,0,0,,8,14,3,5,39,AB,2,58,97,0.6,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:09,7/15/2012 9:09,7:00:00,7/15/2012 16:09,,,32.46633,-119.83333,AB,KW,F,6,OV,100,0,0,,8,14,3,5,,,3,58,97,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:16,7/15/2012 9:16,7:00:00,7/15/2012 16:16,,,32.47617,-119.81400,AB,KW,F,6,OV,100,0,0,,8,14,3,5,42,KW,2,58,103,3,,,,,,,2,2,2,ND,Bp,,,,ON,,ON,,1,,,Y,KW,40D,254,296,,,,,
W,CC1207OS,7/15/2012,9:25,7/15/2012 9:25,7:00:00,7/15/2012 16:25,,,32.48850,-119.78933,AB,KW,F,6,OV,100,0,0,,8,14,3,5,43,KW,2,60,350,2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:46,7/15/2012 9:46,7:00:00,7/15/2012 16:46,,,32.51667,-119.73250,AB,KW,F,6,OV,100,0,0,,8,14,3,5,44,AB,2,63,11,0.2,,,,,,,1,1,1,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,9:52,7/15/2012 9:52,7:00:00,7/15/2012 16:52,,,32.52433,-119.71717,AB,KW,F,6,OV,100,0,0,,8,14,3,5,45,KW,2,63,118,0.3,,,,,,,4,4,5,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1207OS,7/15/2012,10:17,7/15/2012 10:17,7:00:00,7/15/2012 17:17,,,32.55767,-119.65283,AB,KW,G,7,OV,100,0,0,,8,14,3,5,PINN8,KW,3,63,106,,160,,,,,,1,1,1,0,ZaCa,,,,ON,,ON,,4,,,,,,,,,,,,
W,CC1207OS,7/15/2012,10:46,7/15/2012 10:46,7:00:00,7/15/2012 17:46,,,32.59733,-119.57283,AB,KW,G,7,OV,100,0,0,,8,14,3,5,PINN9,KW,3,62,94,4.2,,,,,,,1,1,1,0,UFS,,,,ON,,ON,,4,,,,,,,,,,,,
W,CC1207OS,7/15/2012,11:20,7/15/2012 11:20,7:00:00,7/15/2012 18:20,,,32.64550,-119.48650,AB,KW,G,7,OV,100,0,0,,8,13,3,5,PINN10,KW,3,62,59,4.7,,,,,,,1,1,1,0,UFS,,,,ON,,ON,,4,,,,,,,,,,,,
W,CC1207OS,7/15/2012,11:26,7/15/2012 11:26,7:00:00,7/15/2012 18:26,,,32.65167,-119.48183,AB,KW,G,7,OV,100,0,0,,8,13,3,5,46,AB,3,62,70,7.8,,,,,,,51,43,58,ND,DSP,,,,ON,,ON,,9,,,,,,,,,,,,
W,CC1207OS,7/15/2012,14:09,7/15/2012 14:09,7:00:00,7/15/2012 21:09,,,32.62967,-119.46183,AB,KW,G,7,OV,100,0,0,,311,14,3,5,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leave station 90-53, going to station 90-45.  Array deployed."
W,CC1207OS,7/15/2012,15:20,7/15/2012 15:20,7:00:00,7/15/2012 22:20,,,32.72900,-119.27550,AB,KW,G,7,OV,100,0,0,,311,14,3,5,47,KW,3,58,74,1.3,,,,,,,27,18,33,0,DSP,,,,ON,,ON,,1,2,8,,KW,40D,298,310,AB,,7,14,
W,CC1207OS,7/15/2012,15:39,7/15/2012 15:39,7:00:00,7/15/2012 22:39,,,32.75733,-119.22750,AB,KW,G,7,OV,100,0,0,,311,14,3,5,PINN11,AB,3,56,76,,300,,,,,,1,1,1,,UNIDPINN,,,,ON,,ON,,3,,,,,,,,,,,,most likely fur seal
W,CC1207OS,7/15/2012,15:50,7/15/2012 15:50,7:00:00,7/15/2012 22:50,,,32.77583,-119.19667,AB,KW,G,7,OV,100,0,0,,311,14,3,5,PINN12,AB,3,56,350,,220,,,,,,1,1,1,0,UNIDPINN,,,,ON,,ON,,3,,,,,,,,,,,,most likely fur seal
W,CC1207OS,7/15/2012,16:04,7/15/2012 16:04,7:00:00,7/15/2012 23:04,,,32.79700,-119.16183,AB,KW,G,7,OV,100,0,0,,311,14,3,5,48,KW,1,56,50,0.1,,,,,,,14,8,20,ND,UD,,,,ON,,ON,,8,2,,,,,,,,,,,
W,CC1207OS,7/16/2012,8:28,7/16/2012 8:28,7:00:00,7/16/2012 15:28,,,33.43133,-117.89383,AB,KW,G,7,OV,100,0,0,,167,12,3,2,,,,74,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Begin day.  No array.  Leaving station 90-30, going to station 90-28. "
W,CC1207OS,7/16/2012,8:47,7/16/2012 8:47,7:00:00,7/16/2012 15:47,,,33.45350,-117.84383,AB,KW,G,7,OV,100,0,0,,162,12,3,2,49,AB,3,71,46,,1207,,,,,,12,9,15,ND,Tt,,,,ON,,ON,,1,,,Y,KW,40D,336,356,,,,,
W,CC1207OS,7/16/2012,10:14,7/16/2012 10:14,7:00:00,7/16/2012 17:14,,,33.48083,-117.76133,AB,KW,G,7,PC,74,0,0,,186,12,3,2,139,AB,1,301,301,,,,,,,,36,32,41,4,DSP,,,,ON,,OFF,1,,,,Y,KW,40D,359,495,,,,,
W,CC1207OS,7/16/2012,10:56,7/16/2012 10:56,7:00:00,7/16/2012 17:56,,,33.48583,-117.76183,AB,KW,G,7,PC,30,0,0,,186,5,2,1,140,KW,1,59,0,,1609,,,,330,10,80,67,103,ND,DSP,,,,ON,,OFF,3,,,,,,,,,,,,,dolphins widespread.  SCOOS line transect
W,CC1207OS,7/16/2012,11:41,7/16/2012 11:41,7:00:00,7/16/2012 18:41,,,33.49617,-117.74967,AB,KW,G,7,PC,27,0,0,,190,8,3,1,,,,306,,,,,,,,,,,,,,,,,ON,,OFF,3,,,,,,,,,,,,,"leaving SCOOS 90-27.7, going to SCOOS 88.5-30.1.  On non-standard SCOOS transect.  No array."
W,CC1207OS,7/16/2012,11:59,7/16/2012 11:59,7:00:00,7/16/2012 18:59,,,33.51733,-117.79283,AB,KW,G,7,PC,27,0,0,,190,8,3,1,50,AB,3,306,257,2.6,,,,,,,59,49,75,ND,DSP,,,,ON,,OFF,1,2,8,,,,,,,,,,,
W,CC1207OS,7/16/2012,12:08,7/16/2012 12:08,7:00:00,7/16/2012 19:08,,,33.52867,-117.81217,AB,KW,G,7,PC,27,0,0,,190,8,3,1,51,AB,1,308,290,0.8,,,,,,,79,70,92,2,Dc,,,,ON,,OFF,1,4,,,Y,KW,40D,531,606,,,,,
