W,CalCOFI1504NH,4/8/2015,5:35,4/8/2015 5:35,8:00:00,4/8/2015 13:35,,,30.94000,-122.97000,KW,KT,F,7,CL,15,0,0,0,340,13,3,3,,,,63,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"begin day in transit to 90 100, no array"
W,CalCOFI1504NH,4/8/2015,6:17,4/8/2015 6:17,8:00:00,4/8/2015 14:17,,,30.99000,-122.86000,KW,KT,F,7,CL,10,70,85,SE,340,13,3,3,,,,63,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1504NH,4/8/2015,10:07,4/8/2015 10:07,8:00:00,4/8/2015 18:07,,,31.09000,-122.68000,KW,KT,F,7,CL,5,100,150,M,30,16,4,3,,,,61,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"leaving station 90 100, array deployed, going to station 90 90"
W,CalCOFI1504NH,4/8/2015,11:44,4/8/2015 11:44,8:00:00,4/8/2015 19:44,,,31.20000,-122.45000,KW,KT,F,7,CL,10,110,150,SL,30,16,4,3,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1504NH,4/8/2015,12:46,4/8/2015 12:46,8:00:00,4/8/2015 20:46,,,31.27000,-122.29000,KW,KT,F,7,CL,20,110,150,SL,30,16,4,3,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1504NH,4/8/2015,13:03,4/8/2015 13:03,8:00:00,4/8/2015 21:03,,,31.29000,-122.25000,KW,KT,F,7,CL,3,0,0,0,30,14,4,3,SH3,KT,,58,93,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,one large frieghter
W,CalCOFI1504NH,4/8/2015,14:03,4/8/2015 14:03,8:00:00,4/8/2015 22:03,,,31.37000,-122.10000,KW,KT,G,7,PC,30,0,0,0,30,12,3,3,,,,56,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1504NH,4/8/2015,17:07,4/8/2015 17:07,8:00:00,4/9/2015 1:07,,,31.43000,-122.01000,KW,KT,G,7,PC,60,0,0,0,15,8,3,3,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"leaving station 90 90 going to 90 80, no array"
W,CalCOFI1504NH,4/9/2015,6:24,4/9/2015 6:24,8:00:00,4/9/2015 14:24,,,32.08933,-120.64450,KT,KW,F,7,PC,70,65,85,SE,310,18,4,5,,,,54,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"begin day, leave station 90 70 going to 90 60, array deployed"
W,CalCOFI1504NH,4/9/2015,7:50,4/9/2015 7:50,8:00:00,4/9/2015 15:50,,,32.20017,-120.42500,KT,KW,F,7,PC,60,70,120,SE,310,16,4,5,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI1504NH,4/9/2015,8:20,4/9/2015 8:20,8:00:00,4/9/2015 16:20,,,32.23700,-120.34450,KT,KW,F,7,PC,40,80,180,SE,310,16,4,5,20,KT,3,60,30,,5,,,,,,20,12,50,4,Dsp,,,,ON,,ON,,1,5,8,,,,,,,,,,
W,CalCOFI1504NH,4/9/2015,8:52,4/9/2015 8:52,8:00:00,4/9/2015 16:52,,,32.27530,-120.26170,KT,KW,F,7,PC,40,80,180,SE,30,17,4,5,21,KW,1,60,50,3,,,,,,,14,9,20,ND,Dd,,,,ON,,ON,,1,4,,yes,KW,60D,79,84,KT,40D,41,50,
W,CalCOFI1504NH,4/9/2015,9:14,4/9/2015 9:14,8:00:00,4/9/2015 17:14,,,32.30134,-120.20299,KT,KW,F,7,CL,15,80,180,SE,36,17,4,5,T2,KT,3,60,10,,50,,,,,,1,1,1,0,T,,,,ON,,ON,,,,,,,,,,,,,,possible loggerhead 1 ft in size
W,CalCOFI1504NH,4/9/2015,9:36,4/9/2015 9:36,8:00:00,4/9/2015 17:36,,,32.32700,-120.14283,KT,KW,F,7,CL,15,80,180,SE,36,17,4,5,22,KT,3,60,10,,5,,,,,,12,12,20,0,Dd,,,,ON,,ON,,5,2,,yes,KW,60D,86,112,,,,,
W,CalCOFI1504NH,4/9/2015,9:47,4/9/2015 9:47,8:00:00,4/9/2015 17:47,,,32.34217,-120.10483,KT,KW,F,7,CL,5,80,180,SE,310,15,4,5,T3,KT,3,60,40,,20,,,,,,1,1,1,0,T,,,,ON,,ON,,,,,,,,,,,,,,1.5 ft possibly a loggerhead
W,CalCOFI1504NH,4/9/2015,10:25,4/9/2015 10:25,8:00:00,4/9/2015 18:25,,,32.38917,-120.01433,KT,KW,F,7,CL,0,80,180,SE,310,14,4,5,23,KT,3,60,45,,20,,,,,,40,30,60,0,Dd,,,,ON,,ON,,5,1,,yes,KW,60D,121,149,KT,40D,53,54,array coming in
W,CalCOFI1504NH,4/9/2015,10:41,4/9/2015 10:41,8:00:00,4/9/2015 18:41,,,32.41250,-119.96650,KT,KW,F,7,CL,0,80,180,SE,310,14,4,5,T4,KT,3,60,35,,30,,,,,,1,1,1,0,T,,,,ON,,ON,,1,,,,,,,,KT,40D,56,57,1 ft turtle didn't surface
W,CalCOFI1504NH,4/9/2015,13:20,4/9/2015 13:20,8:00:00,4/9/2015 21:20,,,32.38667,-119.99317,KT,KW,P,6,PC,25,0,0,0,310,19,5,5,,,,62,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"leaving station 90 60, heading to station 90 53, array deployed"
W,CalCOFI1504NH,4/9/2015,13:34,4/9/2015 13:34,8:00:00,4/9/2015 21:34,,,32.40317,-119.95900,KT,KW,P,6,PC,30,0,0,0,310,19,5,5,24,KW,1,56,105,0.6,,,,,,,2,2,2,1,Mn,,,,ON,,ON,,8,,,yes,KW,60D,136,183,,,,,"cow / calf pair, tiny calf"
W,CalCOFI1504NH,4/9/2015,13:41,4/9/2015 13:41,8:00:00,4/9/2015 21:41,,,32.41183,-119.94183,KT,KW,P ,6,PC,30,0,0,0,310,19,5,5,25,KW,3,56,135,3.5,,,,,,,5,4,10,ND,DISPA,,,,ON,,ON,,1,2,,,,,,,,,,,
W,CalCOFI1504NH,4/9/2015,13:56,4/9/2015 13:56,8:00:00,4/9/2015 21:56,,,32.42950,-119.90633,KT,KW,P,6,PC,30,0,0,0,310,19,5,5,T5,KT,3,56,5,,4,,,,,,1,1,1,0,T,,,,ON,,ON,,1,,,,,,,,,,,,"1 ft long, most likely loggerhead"
W,CalCOFI1504NH,4/9/2015,14:20,4/9/2015 14:20,8:00:00,4/9/2015 22:20,,,32.46367,-119.84083,KT,KW,P,6,CL,5,0,0,0,310,16,5,5,26,KW,1,61,80,3,,,,,,,9,8,13,0,Dd,,,,ON,,ON,,2,8,,yes,KW,60D,191,207,,,,,started seeing vellelas
W,CalCOFI1504NH,4/9/2015,14:40,4/9/2015 14:40,8:00:00,4/9/2015 22:40,,,32.48850,-119.79067,KT,KW,P,6,PC,27,0,0,0,30,16,5,5,T7,KT,3,60,20,,20,,,,,,1,1,1,0,T,,,,ON,,ON,,2,,,,,,,,KT,40D,70,71,14-16 in loggerhead turtle
W,CalCOFI1504NH,4/9/2015,14:50,4/9/2015 14:50,8:00:00,4/9/2015 22:50,,,32.50098,-119.76499,KT,KW,P,6,CL,10,0,0,0,310,16,5,5,T8,KT,3,60,12,,30,,,,,,1,1,1,0,T,,,,ON,,ON,,2,,,,,,,,,,,,loggerhead 1 ft
W,CalCOFI1504NH,4/9/2015,15:07,4/9/2015 15:07,8:00:00,4/9/2015 23:07,,,32.52316,-119.72168,KT,KW,P,6,PC,30,0,0,0,310,19,5,5,T6,KT,3,56,15,,15,,,,,,1,1,1,0,T,,,,ON,,ON,,1,,,,,,,,,,,,"1 ft long, most likely loggerhead"
W,CalCOFI1504NH,4/9/2015,15:32,4/9/2015 15:32,8:00:00,4/9/2015 23:32,,,32.56126,-119.65735,KT,KW,P,6,CL,0,0,0,0,310,14,4,5,27,KW,2,50,85,0.7,,,,,,,2,2,2,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
W,CalCOFI1504NH,4/9/2015,16:13,4/9/2015 16:13,8:00:00,4/10/2015 0:13,,,32.53900,-119.54950,KT,KW,F,6,CL,0,0,0,0,310,14,4,5,SH4,KT,,60,30,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,1 large tanker ship
W,CalCOFI1504NH,4/10/2015,6:21,4/10/2015 6:21,8:00:00,4/10/2015 14:21,,,33.19917,-118.36300,KW,KT,G,7,PC,30,40,110,SE,200,5,2,3,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"begin day, no array, leave 93 37 to 93 35"
W,CalCOFI1504NH,4/10/2015,9:25,4/10/2015 9:25,8:00:00,4/10/2015 17:25,,,33.27650,-118.20017,KW,KT,G,7,CL,5,50,120,M,200,3,2,3,28,KW,1,60,115,0.1,,,103,115,,,74,65,130,ND,UD,,,,ON,,ON,,2,8,,,,,,,,,,,
W,CalCOFI1504NH,4/10/2015,10:22,4/10/2015 10:22,8:00:00,4/10/2015 18:22,,,33.35300,-118.03583,KW,KT,G,7,HZ,20,110,170,M,200,4,1,3,29,KW,3,10,345,0.6,,,,,,,7,6,20,ND,Dsp,,,,ON,,ON,,8,,,,,,,,,,,,
W,CalCOFI1504NH,4/10/2015,10:25,4/10/2015 10:25,8:00:00,4/10/2015 18:25,,,33.35800,-118.02500,KW,KT,G,7,HZ,20,110,170,M,200,4,1,3,T9,KW,3,60,340,,65,,,,,,1,1,1,0,T,,,,ON,,ON,,1,,,,,,,,,,,,loggerhead 2.5ft in size
W,CalCOFI1504NH,4/10/2015,10:28,4/10/2015 10:28,8:00:00,4/10/2015 18:28,,,33.36367,-118.01233,KW,KT,G,7,HZ,20,110,170,M,200,4,2,3,30,KW,3,60,52,1.3,,,,,,,9,9,15,0,Dsp,,,,ON,,ON,,1,2,"8, 5",,KW,60D,241,310,KT,40D,73,78,
W,CalCOFI1504NH,4/10/2015,10:56,4/10/2015 10:56,8:00:00,4/10/2015 18:56,,,33.40450,-117.92867,KW,KT,G,7,HZ,20,110,170,M,200,4,2,2,T10,,3,60,335,,15,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,mid ship sighted by Sophie (bird observer) loggerhead
W,CalCOFI1504NH,4/10/2015,11:04,4/10/2015 11:04,8:00:00,4/10/2015 19:04,,,33.41817,-117.90667,KW,KT,G,7,HZ,20,110,170,M,200,4,2,3,31,KW,1,60,110,0.7,,,,,,,40,35,60,ND,Dsp,,,,ON,,ON,,4,8,,,,,,,,,,,"on station 90 30 from 90 35, 2 bouys deployed, array on ship"
W,CalCOFI1504NH,4/10/2015,13:13,4/10/2015 13:13,8:00:00,4/10/2015 21:13,,,33.41383,-117.86267,KW,KT,G,7,HZ,5,0,0,0,230,6,2,3,,,,46,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"leaving station 90 30, going to 90 28, no array"
W,CalCOFI1504NH,4/10/2015,13:25,4/10/2015 13:25,8:00:00,4/10/2015 21:25,,,33.42950,-117.84200,KW,KT,G,7,HZ,5,0,0,0,230,6,2,3,32,KT,1,48,160,3,,,0.2,3,140,320,320,290,345,ND,Dsp,,,,ON,,ON,,4,1,8,,,,,,,,,,dolphins spread over several miles
W,CalCOFI1504NH,4/10/2015,16:07,4/10/2015 16:07,8:00:00,4/11/2015 0:07,,,33.49233,-117.74850,KW,KT,G,7,HZ,60,240,280,SE,280,8,2,2,,,,290,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"leaving SCCOOS 90 27.7, going to 88.4 35.8 SCCOOS, no array"
W,CalCOFI1504NH,4/10/2015,16:56,4/10/2015 16:56,8:00:00,4/11/2015 0:56,,,33.55633,-117.86667,JT,KT,G,7,HZ,75,240,280,SE,280,8,2,2,33,JT,3,290,235,,15,,,,,,3,3,4,ND,Dsp,,,,ON,,ON,,1,5,,,,,,,,,,,
W,CalCOFI1504NH,4/10/2015,17:02,4/10/2015 17:02,8:00:00,4/11/2015 1:02,,,33.56083,-117.88150,JT,KT,F,7,HZ,70,260,300,SE,280,10,3,2,34,JT,2,290,310,3.5,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,yes,KT,60D,310,314,,,,,
W,CalCOFI1504NH,4/10/2015,17:57,4/10/2015 17:57,8:00:00,4/11/2015 1:57,,,33.63150,-118.02350,JT,KT,F,7,HZ,90,270,300,SE,290,16,4,3,35,KT,2,310,325,3,,,,,,,2,2,2,ND,ULW,,,,ON,,ON,,0,,,,,,,,,,,,most likely gray whales
W,CalCOFI1504NH,4/11/2015,8:06,4/11/2015 8:06,8:00:00,4/11/2015 16:06,,,33.65250,-118.98200,KT,KW,G,7,CL,0,150,180,SL,10,3,2,3,,,,240,,,,,,,,,,,,,,,,,On,,ON,,,,,,,,,,,,,,"begin day, leave 87 40 going to station 87 45, array deployed"
W,CalCOFI1504NH,4/11/2015,9:21,4/11/2015 9:21,8:00:00,4/11/2015 17:21,,,33.55733,-119.18150,KT,KW,G,7,CL,0,0,0,0,10,5,2,5,36,KW,1,240,290,0.7,,,,,,,22,18,30,ND,Dsp,,,,ON,,ON,,4,8,,,,,,,,,,,
W,CalCOFI1504NH,4/11/2015,10:11,4/11/2015 10:11,8:00:00,4/11/2015 18:11,,,33.49367,-119.30700,KT,KW,G,7,CL,0,0,0,0,10,5,2,5,37,KT,1,240,220,4,,,,,,,40,30,60,ND,UD,,,,ON,,ON,,4,2,,,,,,,,,,,"possible DSP or Lags, 2 bouys deployed, array on board, arrived at station 87 45, from station 87 40"
W,CalCOFI1504NH,4/11/2015,12:32,4/11/2015 12:32,8:00:00,4/11/2015 20:32,,,33.50917,-119.31550,KT,KW,G,7,CL,0,0,0,0,10,5,3,5,,,,245,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"leaving station 87 45, going to 87 50, array deployed"
