W,CalCOFI0704JD,3/28/2007,6:05,3/28/2007 6:05,8:00:00,3/28/2007 14:05,,,32.89550,-117.44633,GSC,SMC,G,5,CL,5,,,,,,3,7,,,,235,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Fairly large swell from previous days storm. Array deployed. Lvg. Station 90.28
W,CalCOFI0704JD,3/28/2007,6:08,3/28/2007 6:08,8:00:00,3/28/2007 14:08,,,32.89183,-117.45200,GSC,SMC,G,5,CL,5,,,,,,3,7,,,,235,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Winds 10-15 knts. Out of North. Ship speed: 8.5 knts.
W,CalCOFI0704JD,3/28/2007,6:16,3/28/2007 6:16,8:00:00,3/28/2007 14:16,,,32.87967,-117.47267,GSC,SMC,G,5,CL,0,,,,,,3,7,,,,235,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,Pulling array. Arriving station: 93.30
W,CalCOFI0704JD,3/28/2007,9:18,3/28/2007 9:18,8:00:00,3/28/2007 17:18,,,32.82683,-117.55900,GSC,SMC,G,5,CL,0,,,,,,3,4,,,,237,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Lvg. Station: 93.30. Array deployed. Wind: 10-15 knts. Ship speed: 8.5 knts.
W,CalCOFI0704JD,3/28/2007,9:41,3/28/2007 9:41,8:00:00,3/28/2007 17:41,,,32.80133,-117.61650,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Win:15-20 knts.
W,CalCOFI0704JD,3/28/2007,10:01,3/28/2007 10:01,8:00:00,3/28/2007 18:01,,,32.78267,-117.66433,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,237,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,Fire drill.
W,CalCOFI0704JD,3/28/2007,10:14,3/28/2007 10:14,8:00:00,3/28/2007 18:14,,,32.76833,-117.69550,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,239,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Excused from drills by chief scientist.
W,CalCOFI0704JD,3/28/2007,10:46,3/28/2007 10:46,8:00:00,3/28/2007 18:46,,,32.72817,-117.77583,GSC,SMC,G,4,CL,0,,,,,,4,5,,,,239,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,"Off transect line to investigate ""rescue"" flares off port bow: Was Navy excersise."
W,CalCOFI0704JD,3/28/2007,11:02,3/28/2007 11:02,8:00:00,3/28/2007 19:02,,,32.70317,-117.80700,GSC,SMC,G,4,CL,0,,,,,,4,5,,,,244,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Ship speed: 8 knts.
W,CalCOFI0704JD,3/28/2007,11:25,3/28/2007 11:25,8:00:00,3/28/2007 19:25,,,32.68467,-117.86317,GSC,SMC,G,4,CL,0,,,,,,4,5,,,,243,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Glare: port side 60%
W,CalCOFI0704JD,3/28/2007,11:26,3/28/2007 11:26,8:00:00,3/28/2007 19:26,,,32.68333,-117.86600,GSC,SMC,G,4,CL,0,,,,,,4,5,,,,243,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,Arriving station: 93.35
W,CalCOFI0704JD,3/28/2007,13:58,3/28/2007 13:58,8:00:00,3/28/2007 21:58,,,32.65567,-117.91717,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,244,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Lvng: 93.35. Array deployed. Glare: 10:00 to 14:00 ahead.
W,CalCOFI0704JD,3/28/2007,14:33,3/28/2007 14:33,8:00:00,3/28/2007 22:33,,,32.61683,-118.00117,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,238,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
W,CalCOFI0704JD,3/28/2007,15:04,3/28/2007 15:04,8:00:00,3/28/2007 23:04,,,32.58017,-118.07750,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,235,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Severe glare: 11:00 to 14:00. Win: 15-20 knts.
W,CalCOFI0704JD,3/28/2007,15:31,3/28/2007 15:31,8:00:00,3/28/2007 23:31,,,32.54850,-118.14100,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,238,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Win: 15-20 knts.
W,CalCOFI0704JD,3/28/2007,15:35,3/28/2007 15:35,8:00:00,3/28/2007 23:35,,,32.54333,-118.15200,GSC,SMC,G,5,CL,0,,,,,,4,5,,,,238,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,Pulling array. Arriving: 93.40
W,CalCOFI0704JD,3/29/2007,8:03,3/29/2007 8:03,8:00:00,3/29/2007 16:03,,,32.00917,-119.24867,GSC,SMC,G,5,CL,0,,,,,,3,5,,,,234,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Lvg: 93.55. Light haze on the horizon.
W,CalCOFI0704JD,3/29/2007,8:29,3/29/2007 8:29,8:00:00,3/29/2007 16:29,,,31.97650,-119.30967,GSC,SMC,G,5,CL,0,,,,,,3,5,,,,236,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
W,CalCOFI0704JD,3/29/2007,8:39,3/29/2007 8:39,8:00:00,3/29/2007 16:39,,,31.96217,-119.33633,GSC,SMC,G,5,CL,0,,,,,,3,5,,,,236,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,Slowing for unknown reason.
W,CalCOFI0704JD,3/29/2007,11:25,3/29/2007 11:25,8:00:00,3/29/2007 19:25,,,31.91117,-119.51667,GSC,SMC,G,5,CL,0,,,,,,3,5,,,,211,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Conducting Off Effort obs as ship is off of trackline steaming to station 93.60.
W,CalCOFI0704JD,3/29/2007,11:33,3/29/2007 11:33,8:00:00,3/29/2007 19:33,,,31.89483,-119.52883,GSC,SMC,G,5,CL,0,,,,,,3,5,,,,212,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,Ship speed: 9.0 kts.
