W,CalCOFI1203SH,3/26/2012,12:42,3/26/2012 12:42,8:00:00,3/26/2012 20:42,,,31.29167,-120.75800,KW,MB,G,7,CL,14,0,0,0,50,5,2,7,8,KW,1,240,195,2.5,,,,,,,14,9,17,nd,Dsp,,,,on,,on,,2,8,,,,,,,,,,,"ran toward us for a very short period, then slowed"
W,CalCOFI1203SH,3/26/2012,12:55,3/26/2012 12:55,8:00:00,3/26/2012 20:55,,,31.28317,-120.79400,KW,MB,G,7,PC,68,0,0,0,50,5,2,7,9,UNK,3,240,237,,200,,,,,,42,36,63,5,Dsp,,,,off,3,on,,2,8,5,yes,KW,,32,38,MB,,9636,9642,crewman unknowingly pointed and yelled out as a dolphin leapt.
W,CalCOFI1203SH,3/26/2012,13:08,3/26/2012 13:08,8:00:00,3/26/2012 21:08,,,31.23933,-120.83317,KW,MB,G,7,PC,68,0,0,0,50,5,2,7,10,MB,3,240,272,,150,,,,,,19,15,24,6,Dsp,,,,on,,on,,2,8,,yes,KW,,40,51,,,,,"widespread small groups kept coming toward us, not really riding though"
W,CalCOFI1203SH,3/26/2012,16:12,3/26/2012 16:12,8:00:00,3/27/2012 0:12,,,31.17810,-120.93880,KW,MB,G,6,OV,90,240,275,SE,278,6,2,7,,,,241,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"leaving tation 93-90 going to station 93-100, array deployed"
W,CalCOFI1203SH,3/26/2012,16:50,3/26/2012 16:50,8:00:00,3/27/2012 0:50,,,31.12100,-121.03980,KW,MB,G,6,OV,90,240,271,M,278,6,2,7,11,KW,1,241,245,,3,,,,,,14,12,19,3,Dd,,,,on,,on,,2,8,5,yes,KW,,54,61,,,,,
W,CalCOFI1203SH,3/26/2012,17:08,3/26/2012 17:08,8:00:00,3/27/2012 1:08,,,31.08917,-121.09683,KW,MB,G,6,OV,95,240,270,M,280,6,2,7,12,MB,3,240,210,3.6,,,,,,,368,337,422,37,Dd,,,,on,,on,,2,5,8,yes,KW,,62,348,MB,,9643,9754,Dds observed in small groups (n= 8-30) and at least three large groups (n=30-80) over 45 minutes. Ship speed = 12kts.  Groups size estimate is for total period.
W,CalCOFI1203SH,3/26/2012,17:34,3/26/2012 17:34,8:00:00,3/27/2012 1:34,,,31.05067,-121.17417,KW,MB,G,6,OV,95,255,270,SL,280,6,2,7,12,MB,3,240,225,3.4,,,,,,,240,225,283,32,Dd,,,,on,,on,,2,5,8,yes,KW,,,,,,,,this is a cummulative count over the first half hour. 
W,CalCOFI1203SH,3/26/2012,17:45,3/26/2012 17:45,8:00:00,3/27/2012 1:45,,,31.03400,-121.20883,KW,MB,G,5,OV,95,0,0,0,280,6,2,7,12,MB,3,240,261,3.8,,,3.5,14,255,335,368,337,422,37,Dd,,,,off,,on,,2,5,8,yes,KW,,,,,,,,
W,CalCOFI1203SH,3/27/2012,8:23,3/27/2012 8:23,8:00:00,3/27/2012 16:23,,,30.15900,-122.92700,KW,MB,G,7,OV,90,0,0,0,180,4,3,7,,,,238,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"leaving station 93-110 going to 93-120, array deployed"
W,CalCOFI1203SH,3/27/2012,9:28,3/27/2012 9:28,8:00:00,3/27/2012 17:28,,,30.06600,-123.12567,KW,MB,G,7,OV,90,0,0,0,190,5,3,6,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/27/2012,10:47,3/27/2012 10:47,8:00:00,3/27/2012 18:47,,,29.94350,-123.37750,KW,MB,G,7,OV,95,0,0,0,175,7,3,6,,,,241,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/27/2012,14:03,3/27/2012 14:03,8:00:00,3/27/2012 22:03,,,29.82267,-123.56117,KW,MB,G,7,CL,20,230,255,SL,230,7,2,5,,,,322,,,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,"leaving station 93-120, going to station 90-120, non-standard offshore transect, array deployed"
W,CalCOFI1203SH,3/27/2012,14:06,3/27/2012 14:06,8:00:00,3/27/2012 22:06,,,29.82667,-123.56450,KW,MB,G,7,CL,20,230,255,SL,230,7,2,5,13,KW,2,322,50,2.3,,,,,,,2,2,2,0,Mn,,,,on,,off,2,1,34,,no,,,,,,,,,
W,CalCOFI1203SH,3/27/2012,14:19,3/27/2012 14:19,8:00:00,3/27/2012 22:19,,,29.85667,-123.59083,KW,MB,G,7,CL,20,230,255,SL,230,7,2,5,14,KW,1,322,308,0.5,,,,,,,103,87,120,nd,Dd,,,,on,,off,2,2,5,8,yes,KW,,1,29,MB,,9755,9768,
W,CalCOFI1203SH,3/27/2012,15:01,3/27/2012 15:01,8:00:00,3/27/2012 23:01,,,29.97117,-123.68450,KW,MB,G,7,CL,20,230,255,M,230,13,3,6,,,,326,,,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,
W,CalCOFI1203SH,3/27/2012,15:59,3/27/2012 15:59,8:00:00,3/27/2012 23:59,,,30.13767,-123.79767,KW,MB,G,7,CL,15,240,270,SE,230,12,3,5,,,,326,,,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,
W,CalCOFI1203SH,3/27/2012,16:47,3/27/2012 16:47,8:00:00,3/28/2012 0:47,,,30.26550,-123.88933,KW,MB,G,7,CL,24,245,270,SE,230,11,3,5,,,,326,,,,,,,,,,,,,,,,,on,,off,2,,,,,,,,,,,,,slowed speed very briefly (tuna) then increased immediately-not slower than 7knts
W,CalCOFI1203SH,3/27/2012,17:07,3/27/2012 17:07,8:00:00,3/28/2012 1:07,,,30.31500,-123.92450,KW,MB,G,7,CL,20,245,273,SE,230,11,3,5,15,KW,1,327,236,0.6,,,,,,,30,18,49,nd,UD,,,,on,,off,2,8,2,,no,,,,,,,,,
W,CalCOFI1203SH,3/28/2012,6:17,3/28/2012 6:17,8:00:00,3/28/2012 14:17,,,31.06933,-122.65483,KW,MB,G,7,PC,68,78,90,M,285,5,2,5,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"start day, leaving station 90-100 heading to station 90-90, array in water"
W,CalCOFI1203SH,3/28/2012,7:16,3/28/2012 7:16,8:00:00,3/28/2012 15:16,,,31.15683,-122.49100,KW,MB,G,7,PC,31,85,100,SE,285,5,2,5,,,,61,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/28/2012,7:57,3/28/2012 7:57,8:00:00,3/28/2012 15:57,,,31.23533,-122.34783,KW,MB,G,7,PC,30,90,120,SE,270,5,3,5,16,MB,5,60,140,3.5,,,,,,,62,55,78,nd,Dsp,,,,on,,on,2,8,5,,yes,KW,,351,445,,,,,"running toward us, then slowing.  Three subgroups"
W,CalCOFI1203SH,3/28/2012,8:15,3/28/2012 8:15,8:00:00,3/28/2012 16:15,,,31.27200,-122.28000,KW,MB,G,7,PC,35,90,118,SE,270,5,3,5,17,MB,1,60,73,1.1,,,,,,,287,210,395,1,Dsp,,,,on,,on,2,8,5,,yes,KW,,446,566,MB,,9769,9808,
W,CalCOFI1203SH,3/28/2012,9:16,3/28/2012 9:16,8:00:00,3/28/2012 17:16,,,31.37350,-122.08117,KW,MB,G,7,PC,43,95,130,SE,281,5,3,5,SH4,,,61,30,0.1,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,large ship
W,CalCOFI1203SH,3/28/2012,9:33,3/28/2012 9:33,8:00:00,3/28/2012 17:33,,,31.40550,-122.02033,KW,MB,G,7,PC,50,95,130,M,281,5,2,5,18,KW,1,61,37,0.7,,,,,,,298,267,330,nd,Dsp,,,,on,,on,2,8,5,,yes,KW,,567,639,,,,,
W,CalCOFI1203SH,3/28/2012,12:02,3/28/2012 12:02,8:00:00,3/28/2012 20:02,,,31.42850,-122.01033,KW,MB,G,7,OV,85,0,0,0,285,9,3,7,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"left station 90-90, going to station 90-80, array deployed"
W,CalCOFI1203SH,3/28/2012,13:00,3/28/2012 13:00,8:00:00,3/28/2012 21:00,,,31.51783,-121.83433,KW,MB,G,7,OV,100,0,0,0,280,10,3,7,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/28/2012,14:23,3/28/2012 14:23,8:00:00,3/28/2012 22:23,,,31.63683,-121.54617,KW,MB,G,7,PC,27,0,0,0,285,8,3,7,,,,61,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/28/2012,14:52,3/28/2012 14:52,8:00:00,3/28/2012 22:52,,,31.68650,-121.44833,KW,MB,G,7,OV,90,0,0,0,270,8,3,7,19,MB,1,61,51,4.5,,,,,,,11,9,13,nd,Dsp,,,,on,,on,1,9,,,yes,KW,,662,674,,,,,stealthy
W,CalCOFI1203SH,3/28/2012,14:59,3/28/2012 14:59,8:00:00,3/28/2012 22:59,,,31.69767,-121.42600,KW,MB,G,7,OV,90,0,0,0,270,8,3,7,20,KW,1,61,350,3.5,,,,,,,15,13,17,nd,Dsp,,,,on,,on,2,8,,,yes,KW,,675,697,MB,,9824,9834,
W,CalCOFI1203SH,3/28/2012,17:38,3/28/2012 17:38,8:00:00,3/29/2012 1:38,,,31.73533,-121.34633,KW,MB,G,6,PC,62,0,0,0,281,7,3,7,,,,60,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"leaving station 90-80, heading to 90-70, no array"
W,CalCOFI1203SH,3/28/2012,18:09,3/28/2012 18:09,8:00:00,3/29/2012 2:09,,,31.78717,-121.24200,KW,MB,F,5,OV,100,0,0,0,281,12,3,7,,,,61,,,,,,,,,,,,,,,,,off,,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,5:52,3/29/2012 5:52,8:00:00,3/29/2012 13:52,,,32.39933,-119.86850,KW,MB,P,7,PC,62,0,0,0,318,20,5,5,,,,65,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"begin day in transit to station 90-53, no array"
W,CalCOFI1203SH,3/29/2012,6:00,3/29/2012 6:00,8:00:00,3/29/2012 14:00,,,32.49550,-119.83733,KW,MB,P,7,PC,75,0,0,0,318,20,5,5,21,MB,2,64,7,2.4,,,,,,,2,2,3,nd,ULW,,,,on,,on,1,,,,yes,,,,,MB,,9844,9852,"most likely Mn or Er because of split, bushy blow"
W,CalCOFI1203SH,3/29/2012,7:11,3/29/2012 7:11,8:00:00,3/29/2012 15:11,,,32.59700,-119.60033,KW,MB,P,7,PC,68,95,107,SE,315,23,5,5,,,,65,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,10:21,3/29/2012 10:21,8:00:00,3/29/2012 18:21,,,32.64067,-119.50800,KW,MB,P,7,PC,32,0,0,0,308,19,5,5,,,,63,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"leaving station 90-53, going to station 90-45, array deployed"
W,CalCOFI1203SH,3/29/2012,11:07,3/29/2012 11:07,8:00:00,3/29/2012 19:07,,,32.74517,-119.35750,KW,MB,P,7,OV,90,0,0,0,308,19,5,5,22,KW,3,62,58,7.7,,,,,,,1,1,1,nd,UD,,,,on,,on,0,,,,no,,,,,,,,,medium sized dolphin
W,CalCOFI1203SH,3/29/2012,11:19,3/29/2012 11:19,8:00:00,3/29/2012 19:19,,,32.72867,-119.32017,KW,MB,P,7,OV,90,0,0,0,308,19,5,5,23,MB,2,62,61,0.4,,,,,,,2,2,3,nd,ULW,,,,on,,on,1,,,,yes,KW,,700,741,,,,,"most likely fin whale - pointy tip of dorsal, gray/black color and blows consistent with Bp blows"
W,CalCOFI1203SH,3/29/2012,11:40,3/29/2012 11:40,8:00:00,3/29/2012 19:40,,,32.76117,-119.25133,KW,MB,P,7,OV,90,0,0,0,308,17,5,5,24,KW,2,62,94,,100,,,,,,20,14,28,0,Dc,,,,on,,on,4,5,1,,yes,KW,,742,765,,,,,
W,CalCOFI1203SH,3/29/2012,11:57,3/29/2012 11:57,8:00:00,3/29/2012 19:57,,,32.78233,-119.20367,KW,MB,P,7,OV,100,0,0,0,310,16,5,5,25,MB,2,62,75,0.4,,,,,,,2,2,3,0,Bp,,,,on,,on,1,9,,,yes,KW,,766,819,MB,,9875,9905,"rolled on side, fluke exposed, one other whale present"
W,CalCOFI1203SH,3/29/2012,12:15,3/29/2012 12:15,8:00:00,3/29/2012 20:15,,,32.80983,-119.14783,KW,MB,P,7,OV,100,0,0,0,310,13,5,5,26,KW,2,62,30,0.6,,,,,,,1,1,2,nd,Bp,,,,on,,on,1,,,,no,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,12:21,3/29/2012 12:21,8:00:00,3/29/2012 20:21,,,32.81933,-119.12700,KW,MB,P,7,OV,100,0,0,0,310,13,5,5,27,MB,2,62,110,2.5,,,,,,,3,3,4,nd,ULW,,,,on,,on,1,9,,,yes,,,,,MB,,9906,9916,"listed as ULW, but likely fin whale"
W,CalCOFI1203SH,3/29/2012,12:21,3/29/2012 12:21,8:00:00,3/29/2012 20:21,,,32.81933,-119.12700,KW,MB,P,7,OV,100,0,0,0,310,13,5,5,28,KW,2,61,358,0.2,,,,,,,3,3,4,nd,Bp,,,,on,,on,1,,,,no,,,,,,,,,"two rushing whales, heads rising out and splashing, occurred four times"
W,CalCOFI1203SH,3/29/2012,12:27,3/29/2012 12:27,8:00:00,3/29/2012 20:27,,,32.83083,-119.10783,KW,MB,F,7,OV,100,0,0,0,310,10,4,5,29,KW,2,61,324,0.7,,,,,,,1,1,1,nd,ULW,,,,on,,on,1,,,,,,,,,,,,,most likely fin whale
W,CalCOFI1203SH,3/29/2012,12:32,3/29/2012 12:32,8:00:00,3/29/2012 20:32,,,32.83967,-119.09100,KW,MB,F,7,OV,100,0,0,0,310,10,4,5,30,KW,2,61,104,0.8,,,,,,,1,1,1,nd,Bp,,,,on,,on,1,,,,,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,12:32,3/29/2012 12:32,8:00:00,3/29/2012 20:32,,,32.83967,-119.09100,KW,MB,F,7,OV,100,0,0,0,310,10,4,5,31,MB,2,61,145,0.3,,,,,,,3,2,3,nd,ULW,,,,on,,on,1,,,,no,,,,,,,,,most likely fin whale by size and blow
W,CalCOFI1203SH,3/29/2012,12:41,3/29/2012 12:41,8:00:00,3/29/2012 20:41,,,32.85450,-119.06283,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,32,MB,2,61,47,0.8,,,,,,,1,1,1,nd,Bp,,,,on,,on,1,,,,no,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,12:41,3/29/2012 12:41,8:00:00,3/29/2012 20:41,,,32.85450,-119.06283,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,33,KW,2,61,354,0.6,,,,,,,1,1,1,nd,ULW,,,,on,,on,1,,,,no,,,,,,,,,most likely fin whale
W,CalCOFI1203SH,3/29/2012,12:43,3/29/2012 12:43,8:00:00,3/29/2012 20:43,,,32.85750,-119.05750,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,34,KW,2,61,94,0.75,,,,,,,2,2,2,nd,ULW,,,,on,,on,1,,,,no,,,,,,,,,most likely fin whale
W,CalCOFI1203SH,3/29/2012,12:46,3/29/2012 12:46,8:00:00,3/29/2012 20:46,,,32.86300,-119.04700,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,35,KW,2,61,344,0.6,,,,,,,1,1,1,nd,ULW,,,,on,,on,1,,,,no,,,,,,,,,most likely fin whale by size and blow
W,CalCOFI1203SH,3/29/2012,12:47,3/29/2012 12:47,8:00:00,3/29/2012 20:47,,,32.86533,-119.04083,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,36,MB,3,61,0,2.3,,,,,,,5,4,7,nd,Lb,,,,on,,on,2,8,,,yes,,,,,,,,,"Fast travel on a reciprocal course to ours, then approached but did not come in to bowride.  Lots of porpoising."
W,CalCOFI1203SH,3/29/2012,12:51,3/29/2012 12:51,8:00:00,3/29/2012 20:51,,,32.87350,-119.02750,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,37,MB,2,61,85,7,,,,,,,1,1,2,nd,Bp,,,,on,,on,1,,,,no,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,12:51,3/29/2012 12:51,8:00:00,3/29/2012 20:51,,,32.87350,-119.02750,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,38,KW,2,61,354,0.2,,,,,,,1,1,1,nd,Bp,,,,on,,on,1,,,,no,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,12:58,3/29/2012 12:58,8:00:00,3/29/2012 20:58,,,32.88200,-119.01117,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,40,KW,2,61,300,2.8,,,,,,,1,1,1,nd,Bp,,,,on,,on,1,,,,no,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,12:58,3/29/2012 12:58,8:00:00,3/29/2012 20:58,,,32.88200,-119.01117,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,39,KW,2,61,5,0.7,,,,,,,1,1,2,nd,ULW,,,,on,,on,1,,,,no,,,,,,,,,most likely fin whale due to blow and size
W,CalCOFI1203SH,3/29/2012,12:59,3/29/2012 12:59,8:00:00,3/29/2012 20:59,,,32.88700,-119.00183,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,41,KW,2,61,87,1.2,,,,,,,1,1,1,nd,ULW,,,,on,,on,1,,,,no,,,,,,,,,most likely fin whale due to blow and size
W,CalCOFI1203SH,3/29/2012,13:03,3/29/2012 13:03,8:00:00,3/29/2012 21:03,,,32.89350,-118.98850,KW,MB,G,7,OV,100,0,0,0,310,9,3,5,42,KW,2,61,10,0.5,,,,,,,3,3,4,nd,ULW,,,,on,,on,1,,,,no,,,,,,,,,most likely fin whale due to blow and size
W,CalCOFI1203SH,3/29/2012,15:28,3/29/2012 15:28,8:00:00,3/29/2012 23:28,,,32.92483,-118.92283,KW,MB,P,7,OV,90,0,0,0,290,23,5,5,,,,62,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"leaving station 90-45, going to station 90-37, array deployed"
W,CalCOFI1203SH,3/29/2012,15:54,3/29/2012 15:54,8:00:00,3/29/2012 23:54,,,32.96783,-118.83250,KW,MB,P,7,OV,90,0,0,0,290,23,5,5,43,MB,2,62,68,,500,,,,,,1,1,1,0,Bp,,,,on,,on,1,33,,,yes,KW,,823,843,MB,,9917,9939,
W,CalCOFI1203SH,3/29/2012,16:10,3/29/2012 16:10,8:00:00,3/30/2012 0:10,,,32.98883,-118.78883,KW,MB,P,7,OV,90,0,0,0,290,23,5,5,44,KW,2,62,332,2.4,,,,,,,1,1,1,0,Bp,,,,on,,on,1,,,,,,,,,,,,,
W,CalCOFI1203SH,3/29/2012,17:24,3/29/2012 17:24,8:00:00,3/30/2012 1:24,,,33.12133,-118.51867,KW,MB,P,6,OV,95,0,0,0,290,205,5,5,45,KW,2,60,44,1.3,,,,,,,1,1,1,0,Er,,,,on,,on,1,,,,,,,,,,,,,
W,CalCOFI1203SH,3/30/2012,6:04,3/30/2012 6:04,8:00:00,3/30/2012 14:04,,,33.52917,-118.03817,KW,MB,G,5,LF,100,0,0,0,271,4,2,2,,,,278,,,,,,,,,,,,,,,,,on,,off,1,,,,,,,,,,,,,"non-standard coastal transect, transitting from inshore line 90 going to line 87 station 40, off transect lines and skipping stations to head offshore to use ship time in areas out of prospective bad weather.  At first no array."
W,CalCOFI1203SH,3/30/2012,6:37,3/30/2012 6:37,8:00:00,3/30/2012 14:37,,,33.54500,-118.16450,KW,MB,G,5,LF,100,0,0,0,271,4,2,2,46,UNK,3,279,354,,480,,,,,,1,1,1,0,Ba,,,,on,,off,1,,,,,,,,,,,,,Dawn Breese (birder) sighted
W,CalCOFI1203SH,3/30/2012,6:44,3/30/2012 6:44,8:00:00,3/30/2012 14:44,,,33.54750,-118.19100,KW,MB,G,5,LF,100,0,0,0,271,4,2,2,47,MB,5,279,287,1.3,,,,,280,350,15,12,21,nd,Dsp,,,,on,,off,1,2,1,,yes,,,,,MB,,9980,9981,approached bow then slowed
W,CalCOFI1203SH,3/30/2012,7:04,3/30/2012 7:04,8:00:00,3/30/2012 15:04,,,33.55270,-118.25170,KW,MB,G,5,LF,100,0,0,0,271,4,2,2,48,MB,3,279,0,1,,,,,,,31,24,52,nd,Dsp,,,,on,,off,1,1,9,,,,,,,,,,,
W,CalCOFI1203SH,3/30/2012,7:21,3/30/2012 7:21,8:00:00,3/30/2012 15:21,,,33.55990,-118.31900,KW,MB,G,5,LF,100,0,0,0,271,4,2,5,49,KW,3,279,202,5,,,,,,,6,5,7,1,Tt,,,,on,,off,1,1,,,,,,,,,,,,
W,CalCOFI1203SH,3/30/2012,7:45,3/30/2012 7:45,8:00:00,3/30/2012 15:45,,,33.56483,-118.40683,KW,MB,G,6,LF,100,0,0,0,271,4,2,5,50,MB,3,279,235,2.2,,,,,,,23,17,28,6,Tt,,,,on,,off,1,1,,,,,,,,,,,,
W,CalCOFI1203SH,3/30/2012,7:57,3/30/2012 7:57,8:00:00,3/30/2012 15:57,,,33.57267,-118.45683,KW,MB,G,6,LF,100,0,0,0,271,4,2,5,51,KW,3,279,213,2.1,,,,,,,4,3,4,0,Tt,,,,on,,off,1,1,,,,,,,,,,,,
