W,CC1604SH,4/2/2016,12:09,4/2/2016 12:09,7:00:00,4/2/2016 19:09,32 20.81,118 34.83,32.34683333,-118.5805,KW,AS,G,7,PC,65,170,210,M,320,11,3,5,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,leave station 93/45 to 93/50. Array deployed
W,CC1604SH,4/2/2016,13:37,4/2/2016 13:37,7:00:00,4/2/2016 20:37,32 12.66,118 49.19,32.211,-118.8198333,KW,AS,F,7,PC,40,170,220,M,300,14,4,5,13,AS,2,242,262,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1604SH,4/2/2016,13:43,4/2/2016 13:43,7:00:00,4/2/2016 20:43,32 12.13,118 50.20,32.20216667,-118.8366667,KW,KW,F,7,PC,40,170,220,M,300,14,4,5,,,,242,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,array on board. 2 sonobuoys deployed.
W,CC1604SH,4/2/2016,16:37,4/2/2016 16:37,7:00:00,4/2/2016 23:37,32 08.10,118 58.69,32.135,-118.9781667,KW,AS,P,7,PC,30,110,260,SE,310,14,4,5,14,KW,2,240,170,1.2,,,,,,,2,2,2,1,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"Glare very bad, poor quality"
W,CC1604SH,4/2/2016,17:30,4/2/2016 17:30,7:00:00,4/3/2016 0:30,32 03.73,119 08.04,32.06216667,-119.134,KW,AS,P,7,PC,30,190,260,SE,310,14,4,5,15,KW,2,240,205,1.5,,,,,,,5,4,6,1,ULW,,,,ON,,ON,,1,,,,,,,,,,,,Most likely fin whales as they were with a single confirmed fin whale. 
W,CC1604SH,4/2/2016,17:34,4/2/2016 17:34,7:00:00,4/3/2016 0:34,32 03.40,119 08.71,32.05666667,-119.1451667,KW,AS,P,7,PC,30,190,260,SE,310,14,4,5,17,KW,1,240,170,2,,,,,,,2,2,2,ND,BM,,,,ON,,ON,,1,,,YES,,,,,KW,60D,29,62,
W,CC1604SH,4/2/2016,17:42,4/2/2016 17:42,7:00:00,4/3/2016 0:42,32 02.72,119 10.04,32.04533333,-119.1673333,KW,AS,P,7,PC,30,190,260,SE,310,14,4,5,19,AS,3,240,208,1,,,,,,,1,1,1,0,BP,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1604SH,4/2/2016,17:48,4/2/2016 17:48,7:00:00,4/3/2016 0:48,32 02.16,119 11.15,32.036,-119.1858333,KW,KW,P,7,PC,50,200,240,SE,310,14,4,5,,,,240,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,One observer on. Array on board. Two buoys deployed.
W,CC1604SH,4/2/2016,17:53,4/2/2016 17:53,7:00:00,4/3/2016 0:53,32 01.75,119 11.98,32.02916667,-119.1996667,KW,KW,P,7,PC,50,200,240,SE,310,14,4,5,20,KW,3,240,190,1,,,,,,,2,2,2,0,BP,,,,OFF,6,ON,,1,,,,,,,,,,,,
W,CC1604SH,4/2/2016,18:05,4/2/2016 18:05,7:00:00,4/3/2016 1:05,32 00.81,119 13.95,32.0135,-119.2325,KW,KW,P,7,PC,50,200,240,SE,310,14,4,5,21,KW,3,240,220,1,,,,,,,4,4,5,ND,ULW,,,,OFF,6,ON,,1,,,,,,,,,,,,
W,CC1604SH,4/3/2016,6:43,4/3/2016 6:43,7:00:00,4/3/2016 13:43,31 25.91,120 24.41,31.43183333,-120.4068333,KW,AS,F,7,OV,100,0,0,0,300,11,3,4,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Begin day. Array deployed. In transit to 93/80 from 93/70. 
W,CC1604SH,4/3/2016,7:57,4/3/2016 7:57,7:00:00,4/3/2016 14:57,31 19.58,120 37.33,31.32633333,-120.6221667,KW,AS,F,7,OV,100,0,0,0,300,14,4,4,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1604SH,4/3/2016,8:14,4/3/2016 8:14,7:00:00,4/3/2016 15:14,31 18.19 ,120 40.20,31.1365,-120.67,KW,AS,F,7,OV,100,0,0,0,300,14,4,4,23,AS,1,240,208,0.4,,,,,200,300,130,120,140,ND,DD,,,,ON,,ON,,8,5,2,YES,AS,40D,9,20,KW,60D,63,80,
W,CC1604SH,4/3/2016,9:15,4/3/2016 9:15,7:00:00,4/3/2016 16:15,31 12.94,120 50.54,31.21566667,-120.8423333,KW,KW,F,7,OV,90,0,0,0,340,14,4,4,,,,240,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,One observer on. Array on board. 2 buoys being deployed
W,CC1604SH,4/3/2016,15:07,4/3/2016 15:07,7:00:00,4/3/2016 22:07,30 54.46,121 27.97,30.90766667,-121.4661667,KW,AS,F,7,PC,60,200,270,M,350,13,4,4,24,AS,2,240,268,0.1,,,,,,,3,3,4,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1604SH,4/3/2016,15:30,4/3/2016 15:30,7:00:00,4/3/2016 22:30,30 52.53,121 31.87,30.8755,-121.5311667,KW,AS,F,7,PC,60,210,270,M,350,13,4,4,25,AS,2,240,270,2,,,,,,,1,1,1,ND,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1604SH,4/3/2016,15:44,4/3/2016 15:44,7:00:00,4/3/2016 22:44,30 51.40,121 34.10,30.85666667,-121.5683333,KW,KW,F,7,PC,70,210,270,M,350,13,4,4,26,KW,2,240,190,2,,,,,,,1,1,1,0,ULW,,,,OFF,6,ON,,1,,,,,,,,,,,,
W,CC1604SH,4/4/2016,7:05,4/4/2016 7:05,7:00:00,4/4/2016 14:05,29 59.36,123 18.05,29.98933333,-123.3008333,KW,AS,F,6,PC,60,0,0,0,10,15,4,4,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Begin day in transit on line 93/120. Array deployed
W,CC1604SH,4/4/2016,8:00,4/4/2016 8:00,7:00:00,4/4/2016 15:00,29 54.70,123 27.36,29.91166667,-123.456,KW,AS,F,7,PC,50,0,0,0,10,17,4,4,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1604SH,4/4/2016,8:30,4/4/2016 8:30,7:00:00,4/4/2016 15:30,29 52.10,123 32.32,29.86833333,-123.5386667,KW,KW,F,7,PC,55,0,0,0,10,17,4,4,,,,240,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,One observer on. Array retrieval. 2 buoys being deployed
W,CC1604SH,4/4/2016,10:51,4/4/2016 10:51,7:00:00,4/4/2016 17:51,29 52.24,123 35.75,29.87066667,-123.5958333,KW,AS,P,7,PC,40,0,0,0,10,17,5,5,,,,330,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,Leave line 93/120. Going North to line 90/120. Non standard offshore transect. Array deployed
W,CC1604SH,4/4/2016,12:58,4/4/2016 12:58,7:00:00,4/4/2016 19:58,30 09.99,123 48.90,30.1665,-123.815,KW,AS,P,6,PC,70,0,0,0,13,22,5,5,,,,335,,,,,,,,,,,,,,,,,ON,,OFF,2,,,,,,,,,,,,,
W,CC1604SH,4/4/2016,13:30,4/4/2016 13:30,7:00:00,4/4/2016 20:30,30 22.94,123 58.38,30.38233333,-123.973,KW,KW,P,6,OV,80,0,0,0,13,21,5,5,,,,335,,,,,,,,,,,,,,,,,OFF,6,OFF,2,,,,,,,,,,,,,One observer. Array retrieval. 2 buoys being deployed
W,CC1604SH,4/4/2016,16:49,4/4/2016 16:49,7:00:00,4/4/2016 23:49,30 25.80,123 59.71,30.43,-123.9951667,KW,AS,P,6,OV,100,0,0,0,15,21,5,6,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,array deployed. Leaving 90/120-90/100. 
W,CC1604SH,4/4/2016,17:54,4/4/2016 17:54,7:00:00,4/5/2016 0:54,30 30.74,123 48.68,30.51233333,-123.8113333,KW,AS,P,6,OV,100,0,0,0,15,21,5,6,27,AS,3,60,95,,60,,2,14,,,62,50,75,ND,DD,,,,ON,,ON,5,2,8,,,,,,,,,,,
W,CC1604SH,4/5/2016,7:14,4/5/2016 7:14,7:00:00,4/5/2016 14:14,31 17.06,122 15.30,31.28433333,-122.255,KW,AS,P,6,CL,20,60,120,SE,340,18,5,7,28,AS,3,60,106,,20,,,,,,24,18,28,ND,DD,,,,ON,,ON,,5,8,2,,,,,,,,,,"begin day, array deployed, in transit to 90/90. Sighting 28 observed at 7:00 am (current recorded position and time are for 7:14)"
W,CC1604SH,4/5/2016,7:23,4/5/2016 7:23,7:00:00,4/5/2016 14:23,31 17.77,122 14.00,31.29616667,-122.2333333,KW,AS,P,6,CL,20,60,120,SE,340,18,5,7,29,AS,2,60,107,0.5,,,,,,,2,2,3,ND,ULW,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1604SH,4/5/2016,8:32,4/5/2016 8:32,7:00:00,4/5/2016 15:32,31 23.55,122 02.46,31.3925,-122.041,KW,KW,P,6,CL,15,65,130,SE,340,19,5,7,,,,60,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,One observer. Array retrieval. 2 buoys deployed. 
W,CC1604SH,4/5/2016,11:51,4/5/2016 11:51,7:00:00,4/5/2016 18:51,31 25.03,121 59.51,31.41716667,-121.9918333,KW,AS,P,6,HZ,50,90,200,SE,340,22,5,8,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,array deployed. Leaving 90/90 going to 90/80. 
W,CC1604SH,4/5/2016,12:07,4/5/2016 12:07,7:00:00,4/5/2016 19:07,31 26.03,121 56.60,31.43383333,-121.9433333,KW,AS,P,5,PC,45,90,200,SE,340,22,5,8,T1,KW,3,60,40,,65,,,,,,1,1,1,0,CC,,,,ON,,ON,,,,,,,,,,KW,60D,81,97,Turtle 1 foot long. Ship speed was 5-6 knots while sampling water until this sighting. 
W,CC1604SH,4/5/2016,13:16,4/5/2016 13:16,7:00:00,4/5/2016 20:16,31 32.10,121 45.02,31.535,-121.7503333,KW,AS,P,6,HZ,30,95,200,SE,310,21,5,7,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1604SH,4/5/2016,13:58,4/5/2016 13:58,7:00:00,4/5/2016 20:58,31 35.60,121 38.18,31.59333333,-121.6363333,KW,AS,P,6,HZ,30,200,210,SE,310,20,5,6,T2,KW,3,60,30,,2,,,,,,1,1,1,0,CC,,,,ON,,ON,,1,,,,,,,,,,,,8 inch turtle
W,CC1604SH,4/5/2016,14:20,4/5/2016 14:20,7:00:00,4/5/2016 21:20,31 37.57,121 33.97,31.62616667,-121.5661667,KW,AS,P,6,PC,40,0,0,0,310,18,4,6,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1604SH,4/5/2016,14:24,4/5/2016 14:24,7:00:00,4/5/2016 21:24,31 37.07,121 39.08,31.61783333,-121.6513333,KW,AS,P,6,PC,40,0,0,0,310,18,4,6,T3,AS,3,60,180,,80,,,,,,1,1,1,0,CC,,,,ON,,ON,,1,,,,,,,,,,,,1.5 foot long turtle
W,CC1604SH,4/5/2016,15:37,4/5/2016 15:37,7:00:00,4/5/2016 22:37,31 41.07,121 20.85,31.6845,-121.3475,KW,KW,P,6,PC,65,0,0,0,320,17,4,6,,,,60,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,One observer. Array is being retrieved. 2 buoys deployed.
W,CC1604SH,4/5/2016,18:03,4/5/2016 18:03,7:00:00,4/6/2016 1:03,31 46.22,121 19.77,31.77033333,-121.3295,KW,AS,F,6,HZ,20,0,0,0,330,14,4,6,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,No array. Leaving 90/80 going to 90/70
W,CC1604SH,4/5/2016,19:20,4/5/2016 19:20,7:00:00,4/6/2016 2:20,31 51.08,121 07.02,31.85133333,-121.117,KW,AS,P,6,HZ,40,0,0,0,330,14,4,6,30,AS,3,60,78,7,,,,,,,20,18,28,ND,DD,,,,ON,,ON,,5,8,2,,,,,,,,,,
W,CC1604SH,4/6/2016,6:58,4/6/2016 6:58,7:00:00,4/6/2016 13:58,32 29.30,119 49.99,32.48833333,-119.8331667,KW,AS,G,6,OV,100,0,0,0,90,5,2,3,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Begin day. Array deployed. In transit to 90/53
W,CC1604SH,4/6/2016,7:35,4/6/2016 7:35,7:00:00,4/6/2016 14:35,32 32.35,119 42.57,32.53916667,-119.7095,KW,AS,G,6,OV,90,70,120,SE,90,5,2,3,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CC1604SH,4/6/2016,8:18,4/6/2016 8:18,7:00:00,4/6/2016 15:18,32 35.99,119 35.16,32.59983333,-119.586,KW,AS,G,6,OV,90,70,130,SE,90,5,2,3,31,AS,3,60,95,1,,,,,,,7,5,9,0,GG,,,,ON,,ON,,3,,,YES,40D,28,,,,,,,
W,CC1604SH,4/6/2016,8:35,4/6/2016 8:35,7:00:00,4/6/2016 15:35,32 37.38 ,119 32.28,32.123,-119.538,KW,KW,G,6,OV,100,80,120,M,90,5,2,3,,,,60,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,One observer on. Array retrieval. 2 buoys chucked
W,CC1604SH,4/6/2016,11:30,4/6/2016 11:30,7:00:00,4/6/2016 18:30,32 38.12,119 28.44,32.63533333,-119.474,KW,AS,G,7,OV,90,0,0,0,180,8,2,3,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leaving 90/53 to 90/45. Array is deployed
W,CC1604SH,4/6/2016,12:23,4/6/2016 12:23,7:00:00,4/6/2016 19:23,32 44.52,119 19.43,32.742,-119.3238333,KW,AS,G,7,OV,90,0,0,0,180,7,2,3,32,KW,3,60,45,1,,,,,,,1,1,1,0,BM,,,,ON,,ON,,1,,,YES,,,,,KW,60D,148,152,
W,CC1604SH,4/6/2016,12:41,4/6/2016 12:41,7:00:00,4/6/2016 19:41,32 45.99,119 16.23,32.7665,-119.2705,KW,AS,G,7,OV,90,0,0,0,160,7,2,2,34,AS,1,60,60,1,,,,,,,60,42,80,ND,LO,,,,ON,,ON,,2,5,1,YES,AS,40D,52,58,,,,,
W,CC1604SH,4/6/2016,12:59,4/6/2016 12:59,7:00:00,4/6/2016 19:59,32 47.61,119 13.18,32.7935,-119.2196667,KW,AS,G,7,OV,90,0,0,0,160,7,2,2,37,KW,1,60,35,2,,,,,,,6,5,8,0,LO,,,,ON,,ON,,5,2,,,,,,,,,,,
W,CC1604SH,4/6/2016,13:04,4/6/2016 13:04,7:00:00,4/6/2016 20:04,32 48.12,119 12.26,32.802,-119.2043333,KW,AS,G,7,OV,80,0,0,0,160,7,2,2,38,KW,1,60,105,2.5,,,,,,,110,90,160,ND,DSP,,,,ON,,ON,,2,8,,,,,,,,,,,
W,CC1604SH,4/6/2016,14:25,4/6/2016 14:25,7:00:00,4/6/2016 21:25,32 54.98,118 58.59,32.91633333,-118.9765,KW,KW,G,7,OV,100,0,0,0,150,8,3,2,60,,,,,,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,One observer on. Array retrieval. 2 buoys being deployed
W,CC1604SH,4/6/2016,16:59,4/6/2016 16:59,7:00:00,4/6/2016 23:59,32 54.58,118 56.64,32.90966667,-118.944,KW,AS,G,7,OV,100,0,0,0,210,14,3,3,60,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,We are now at 90/43 going to 90/37. Array deployed
W,CC1604SH,4/6/2016,17:19,4/6/2016 17:19,7:00:00,4/7/2016 0:19,32 56.88,118 53.87,32.948,-118.8978333,KW,AS,G,7,OV,100,0,0,0,210,14,3,3,39,AS,3,60,75,2.5,,,,,,,2,2,2,0,GG,,,,ON,,ON,,1,,,,,,,,,,,,
W,CC1604SH,4/6/2016,17:42,4/6/2016 17:42,7:00:00,4/7/2016 0:42,32 59.45,118 50.08,32.99083333,-118.8346667,KW,AS,G,7,OV,100,0,0,0,210,14,3,3,40,KW,3,60,300,3.1,,,,,,,1,1,1,0,BP,,,,ON,,ON,,2,,,,,,,,,,,,
W,CC1604SH,4/7/2016,7:55,4/7/2016 7:55,7:00:00,4/7/2016 14:55,33 29.02,117 46.16,33.48366667,-117.7693333,KW,AS,G,5,OV,100,0,0,0,250,5,2,1,39,AS,3,105,120,1.2,,,,,,,1,1,2,0,MN,,,,OFF,7,OFF,1,,,,,,,,,,,,,Begin day. No array. Crew transport. 90/28 no buoys. Non-standard coastal transect from 90/28 to 88.5/30.1 SCOOS
W,CC1604SH,4/7/2016,8:57,4/7/2016 8:57,7:00:00,4/7/2016 15:57,33 29.08,117 46.79,33.48466667,-117.7798333,KW,AS,G,5,OV,100,0,0,0,250,5,2,1,40,KW,3,300,230,,570,,,,230,370,71,65,85,7,DC,,,,ON,,OFF,1,5,8,"1,2",YES,KW,60D,154,161,,,,,
W,CC1604SH,4/7/2016,8:57,4/7/2016 8:57,7:00:00,4/7/2016 15:57,33 29.08,117 46.79,33.48466667,-117.7798333,KW,AS,G,5,OV,100,0,0,0,250,5,2,1,41,AS,3,300,345,,400,,,,,,1,1,1,0,MN,,,,ON,,OFF,1,1,34,,YES,,,,,AS,40D,62,68,
W,CC1604SH,4/7/2016,9:10,4/7/2016 9:10,7:00:00,4/7/2016 16:10,33 30.40,117 49.67,33.50666667,-117.8278333,KW,AS,F,4,LR,100,0,0,0,220,4,2,1,42,AS,3,300,317,,1600,,,,,,141,130,150,ND,DSP,,,,ON,,OFF,1,1,8,,,,,,,,,,,
W,CC1604SH,4/7/2016,9:39,4/7/2016 9:39,7:00:00,4/7/2016 16:39,33 32.75,117 54.82,33.54583333,-117.9136667,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,43,AS,3,300,334,1,,,,,,,35,28,42,ND,DSP,,,,ON,,OFF,1,1,,,,,,,,,,,,
W,CC1604SH,4/7/2016,9:55,4/7/2016 9:55,7:00:00,4/7/2016 16:55,33 32.59,117 57.07,33.54316667,-117.9511667,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,44,KW,3,300,300,0.5,,,,,,,67,60,80,0,DC,,,,ON,,OFF,1,4,5,2,YES,,,,,AS,40D,71,91,
W,CC1604SH,4/7/2016,9:59,4/7/2016 9:59,7:00:00,4/7/2016 16:59,33 33.84,117 57.78,33.564,-117.963,KW,AS,F,4,LR,100,0,0,0,210,4,2,1,45,KW,3,310,300,0.3,,,,,,,1,1,1,0,MN,,,,ON,,OFF,1,1,,,,,,,,,,,,
W,CC1604SH,4/7/2016,12:37,4/7/2016 12:37,7:00:00,4/7/2016 19:37,33 38.32,118 09.79,33.63866667,-118.1631667,KW,AS,P,3,HR,100,0,0,0,60,3,1,1,,,,10,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,"leaving 88.5/30.1 going to 87/32.5. Heavy rain, observations are done in the bridge for the rest of the day. "
W,CC1604SH,4/7/2016,12:49,4/7/2016 12:49,7:00:00,4/7/2016 19:49,33 38.55,118 12.95,33.6425,-118.2158333,KW,AS,P,4,HR,100,0,0,0,60,3,1,1,46,KW,3,10,260,1,,,,,,,170,155,190,ND,DSP,,,,ON,,OFF,1,4,8,2,,,,,,,,,,
W,CC1604SH,4/7/2016,13:11,4/7/2016 13:11,7:00:00,4/7/2016 20:11,33 39.01,118 16.73,33.65016667,-118.2788333,KW,AS,P,4,HR,100,0,0,0,60,3,1,1,47,AS,2,10,350,0.5,,,,,,,1,1,1,ND,ULW,,,,ON,,OFF,1,,,,,,,,,,,,,
W,CC1604SH,4/7/2016,13:35,4/7/2016 13:35,7:00:00,4/7/2016 20:35,33 40.41,118 20.68,33.6735,-118.3446667,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,48,KW,2,10,240,1,,,,,,,2,2,2,1,BP,,,,ON,,OFF,1,1,,,,,,,,,,,,
W,CC1604SH,4/7/2016,13:41,4/7/2016 13:41,7:00:00,4/7/2016 20:41,33 40.97,118 22.07,33.68283333,-118.3678333,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,49,AS,3,10,340,0.7,,,,,,,140,130,155,ND,DSP,,,,ON,,OFF,1,4,8,2,,,,,,,,,,
W,CC1604SH,4/7/2016,13:55,4/7/2016 13:55,7:00:00,4/7/2016 20:55,33 42.14,118 24.65,33.70233333,-118.4108333,KW,AS,P,4,LR,100,0,0,0,60,3,1,1,50,AS,3,10,330,0.3,,,0.5,14,240,320,1780,1600,2200,22,DC,,,,ON,,OFF,1,2,8,"4,5",,,,,,,,,,
W,CC1604SH,4/7/2016,17:20,4/7/2016 17:20,7:00:00,4/8/2016 0:20,33 52.05,118 29.46,33.8675,-118.491,KW,AS,P,5,LR,100,0,0,0,250,2,3,2,,,,248,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Leaving station 87/32.5 going to 87/35. No array
W,CC1604SH,4/8/2016,7:09,4/8/2016 7:09,7:00:00,4/8/2016 14:09,34 06.36,119 32.42,34.106,-119.5403333,KW,AS,P,4,LR,100,0,0,0,270,6,2,2,51,KW,3,120,90,3.5,,,,,,,63,49,72,ND,DC,,,,ON,,OFF,6,5,8,,,,,,,,,,,Begin day. Observations on bridge due to rain. No array. Going to station 86/40 from 83/40. Off transect due to altered course for naval operations.
W,CC1604SH,4/8/2016,8:02,4/8/2016 8:02,7:00:00,4/8/2016 15:02,34 03.50,119 22.07,34.05833333,-119.3678333,KW,AS,P,4,LR,100,70,90,M,340,5,2,2,,,,104,,,,,,,,,,,,,,,,,ON,,OFF,6,,,,,,,,,,,,,
