W,CalCOFI1507OC,7/8/2015,12:08,7/8/2015 12:08,7:00:00,7/8/2015 19:08,,,32.95592,-117.30588,KW,AD,F,7,OV,80,0,0,0,250,11,3,3,1,AD,1,250,267,1.2,,,,,,,60,45,70,ND,UD,,,,On,,On,,2,,,,,,,,,,,,From 93/26.7 going to 93.4/26.4.  No array.  
W,CalCOFI1507OC,7/8/2015,14:01,7/8/2015 14:01,7:00:00,7/8/2015 21:01,,,32.95447,-117.29092,KW,AD,F,7,PC,30,210,300,SL,230,14,4,3,,,,220,,,,,,,,,,,,,,,,,On,,Off,1,,,,,,,,,,,,,"Leaving SCOOS 93.4/26.4, going to SCOOS 91.7/26.4.  Non-standard coastal transect.  No array."
W,CalCOFI1507OC,7/8/2015,14:07,7/8/2015 14:07,7:00:00,7/8/2015 21:07,,,32.96942,-117.29983,KW,AD,F,7,PC,30,210,300,SL,320,14,4,3,2,KW,2,270,270,0.7,,,,,,,1,1,1,0,Mn,,,,On,,Off,1,1,,,,,,,,,,,,
W,CalCOFI1507OC,7/8/2015,14:33,7/8/2015 14:33,7:00:00,7/8/2015 21:33,,,33.04385,-117.33847,KW,AD,F,7,PC,60,210,300,M,230,14,4,3,3,KW,3,330,280,0.3,,,,,,,30,20,45,ND,UD,,,,On,,Off,1,8,,,,,,,,,,,,
W,CalCOFI1507OC,7/8/2015,14:33,7/8/2015 14:33,7:00:00,7/8/2015 21:33,,,33.04385,-117.33847,KW,AD,F,7,PC,60,210,300,M,230,14,4,3,4,KW,2,330,300,0.5,,,,,,,1,1,2,ND,ULW,,,,On,,Off,1,,,,,,,,,,,,,likely fin or humpback.  Dark color.
W,CalCOFI1507OC,7/8/2015,14:37,7/8/2015 14:37,7:00:00,7/8/2015 21:37,,,33.05500,-117.34562,KW,AD,F,7,PC,60,210,300,M,230,14,4,3,5,AD,2,330,340,0.4,,,,,,,1,1,1,0,Bm,,,,On,,Off,1,1,,,Yes,AJD,60D,2,12,,,,,
W,CalCOFI1507OC,7/8/2015,14:49,7/8/2015 14:49,7:00:00,7/8/2015 21:49,,,33.08725,-117.36612,KW,AD,F,7,PC,70,210,300,M,230,14,4,3,6,AD,2,330,350,,1700,,,,,,1,1,1,0,Bm,,,,On,,Off,1,,,,,,,,,,,,,
W,CalCOFI1507OC,7/8/2015,15:16,7/8/2015 15:16,7:00:00,7/8/2015 22:16,,,33.16227,-117.41390,KW,AD,G,7,PC,70,240,300,M,200,9,3,3,,,,330,,,,,,,,,,,,,,,,,On,,Off,1,,,,,,,,,,,,,
W,CalCOFI1507OC,7/8/2015,16:44,7/8/2015 16:44,7:00:00,7/8/2015 23:44,,,33.21146,-117.46107,KW,KW,G,7,OV,85,210,320,M,240,8,3,3,,,,170,,,,,,,,,,,,,,,,,Off,6,Off,7,,,,,,,,,,,,,One observer deploying array.  Leaving 91.7/26.4.  Going to southern line & station 93/26.7.
W,CalCOFI1507OC,7/8/2015,17:00,7/8/2015 17:00,7:00:00,7/9/2015 0:00,,,33.16067,-117.45086,KW,KW,G,7,OV,90,220,320,M,240,8,3,3,7,KW,2,170,120,,1200,,,,,,1,1,1,0,Bm,,,,Off,6,Off,2,1,,,,,,,,,,,,
