Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
ET,CalCOFI1402SH,1/29/2014,9:58,1/29/2014 9:58,8:00:00,1/29/2014 17:58,,,32.84633,-117.53017,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,On station 93/30.  Two sonobuoys deployed.
ST,CalCOFI1402SH,1/29/2014,12:11,1/29/2014 12:11,8:00:00,1/29/2014 20:11,,,32.83833,-117.51233,KW,KW,F,3,LF,30,160,200,M,292,2,2,4,,,,250,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Leaving station 93/30.  Going to station 93/35.  Array deployed.  One observer on.
OO,CalCOFI1402SH,1/29/2014,12:11,1/29/2014 12:11,8:00:00,1/29/2014 20:11,,,32.83833,-117.51233,KW,KW,F,3,LF,30,160,200,M,292,2,2,4,,,,250,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Leaving station 93/30.  Going to station 93/35.  Array deployed.  One observer on.
W,CalCOFI1402SH,1/29/2014,12:11,1/29/2014 12:11,8:00:00,1/29/2014 20:11,,,32.83833,-117.51233,KW,KW,F,3,LF,30,160,200,M,292,2,2,4,,,,250,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Leaving station 93/30.  Going to station 93/35.  Array deployed.  One observer on.
OB,CalCOFI1402SH,1/29/2014,12:30,1/29/2014 12:30,8:00:00,1/29/2014 20:30,,,32.82233,-117.54767,KW,AD,F,3,LF,30,160,200,M,292,2,2,3,,,,250,,,,,,,,,,,,,,,,,off,7,on,,,,,,,,,,,,,,Amanda back on observations.  Drills begin.  Off effort.
XT,CalCOFI1402SH,1/29/2014,12:30,1/29/2014 12:30,8:00:00,1/29/2014 20:30,,,32.82233,-117.54767,KW,AD,F,3,LF,30,160,200,M,292,2,2,3,,,,250,,,,,,,,,,,,,,,,,off,7,on,,,,,,,,,,,,,,Amanda back on observations.  Drills begin.  Off effort.
RT,CalCOFI1402SH,1/29/2014,13:09,1/29/2014 13:09,8:00:00,1/29/2014 21:09,,,32.77233,-117.65850,KW,AD,F,3,LF,50,170,210,M,295,8,2,3,,,,245,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Drills over.  Both observers on.
W,CalCOFI1402SH,1/29/2014,13:09,1/29/2014 13:09,8:00:00,1/29/2014 21:09,,,32.77233,-117.65850,KW,AD,F,3,LF,50,170,210,M,295,8,2,3,,,,245,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Drills over.  Both observers on.
OO,CalCOFI1402SH,1/29/2014,14:03,1/29/2014 14:03,8:00:00,1/29/2014 22:03,,,32.70450,-117.81583,KW,KW,F,3,LF,70,170,215,M,290,8,2,3,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,One observer on.  Array retrieval.
ET,CalCOFI1402SH,1/29/2014,14:18,1/29/2014 14:18,8:00:00,1/29/2014 22:18,,,32.68550,-117.85750,KW,AD,F,3,LF,70,170,215,M,290,8,2,3,PINN1,,,247,,,,,,,,,1,,,,ZaCa,,,,off,1,on,,,,,,,,,,,,,,A cummulative ZaCa count within 50 miles of shore.  On station 93/35.
W,CalCOFI1402SH,1/29/2014,14:18,1/29/2014 14:18,8:00:00,1/29/2014 22:18,,,32.68550,-117.85750,KW,AD,F,3,LF,70,170,215,M,290,8,2,3,PINN1,,,247,,,,,,,,,1,,,,ZaCa,,,,on,,on,,,,,,,,,,,,,,A cummulative ZaCa count within 50 miles of shore.  On station 93/35.
PINN,CalCOFI1402SH,1/29/2014,14:18,1/29/2014 14:18,8:00:00,1/29/2014 22:18,,,32.68550,-117.85750,KW,AD,F,3,LF,70,170,215,M,290,8,2,3,PINN1,,,247,,,,,,,,,1,,,,ZaCa,,,,on,,on,,,,,,,,,,,,,,A cummulative ZaCa count within 50 miles of shore.  On station 93/35.
ST,CalCOFI1402SH,1/29/2014,16:06,1/29/2014 16:06,8:00:00,1/30/2014 0:06,,,32.67700,-117.88400,KW,KW,F,3,LF,50,210,265,SE,300,8,2,3,,,,240,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Array deployed.  One observer on.  Leaving 93/35.  Going to station 93/40.
OO,CalCOFI1402SH,1/29/2014,16:06,1/29/2014 16:06,8:00:00,1/30/2014 0:06,,,32.67700,-117.88400,KW,KW,F,3,LF,50,210,265,SE,300,8,2,3,,,,240,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Array deployed.  One observer on.  Leaving 93/35.  Going to station 93/40.
W,CalCOFI1402SH,1/29/2014,16:06,1/29/2014 16:06,8:00:00,1/30/2014 0:06,,,32.67700,-117.88400,KW,KW,F,3,LF,50,210,265,SE,300,8,2,3,,,,240,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Array deployed.  One observer on.  Leaving 93/35.  Going to station 93/40.
OB,CalCOFI1402SH,1/29/2014,16:16,1/29/2014 16:16,8:00:00,1/30/2014 0:16,,,32.66483,-117.90783,KW,AD,F,3,LF,50,210,265,SE,300,8,2,3,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on.
W,CalCOFI1402SH,1/29/2014,16:32,1/29/2014 16:32,8:00:00,1/30/2014 0:32,,,32.64283,-117.95267,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,2,AD,3,240,286,0.9,,,,,,,24,14,40,ND,UD,,,,on,,on,,2,1,,,,,,,,,,,
SB,CalCOFI1402SH,1/29/2014,16:32,1/29/2014 16:32,8:00:00,1/30/2014 0:32,,,32.64283,-117.95267,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,2,AD,3,240,286,0.9,,,,,,,24,14,40,ND,UD,,,,on,,on,,2,1,,,,,,,,,,,
SE,CalCOFI1402SH,1/29/2014,16:32,1/29/2014 16:32,8:00:00,1/30/2014 0:32,,,32.64283,-117.95267,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,2,AD,3,240,286,0.9,,,,,,,24,14,40,ND,UD,,,,on,,on,,2,1,,,,,,,,,,,
W,CalCOFI1402SH,1/29/2014,16:47,1/29/2014 16:47,8:00:00,1/30/2014 0:47,,,32.62267,-117.99450,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,3,KW,2,240,140,1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Most like fin blow.
SB,CalCOFI1402SH,1/29/2014,16:47,1/29/2014 16:47,8:00:00,1/30/2014 0:47,,,32.62267,-117.99450,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,3,KW,2,240,140,1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Most like fin blow.
SE,CalCOFI1402SH,1/29/2014,16:47,1/29/2014 16:47,8:00:00,1/30/2014 0:47,,,32.62267,-117.99450,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,3,KW,2,240,140,1,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,Most like fin blow.
SB,CalCOFI1402SH,1/29/2014,16:47,1/29/2014 16:47,8:00:00,1/30/2014 0:47,,,32.62267,-117.99450,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,4,AD,3,240,279,1.1,,,,,,,23,12,35,ND,Dd,,,,on,,on,,2,8,5,Y,AD,50D,2708,2728,,,,,
SE,CalCOFI1402SH,1/29/2014,16:47,1/29/2014 16:47,8:00:00,1/30/2014 0:47,,,32.62267,-117.99450,KW,AD,G,6,HZ,10,210,265,SE,300,8,2,5,4,AD,3,240,279,1.1,,,,,,,23,12,35,ND,Dd,,,,on,,on,,2,8,5,Y,AD,50D,2708,2728,,,,,
W,CalCOFI1402SH,1/29/2014,17:08,1/29/2014 17:08,8:00:00,1/30/2014 1:08,,,32.59717,-118.04900,KW,AD,G,6,HZ,15,230,275,SE,300,8,2,3,SH1,,,240,280,0.1,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,4 large military ships.  3 together at a bearing of 270.
SH,CalCOFI1402SH,1/29/2014,17:08,1/29/2014 17:08,8:00:00,1/30/2014 1:08,,,32.59717,-118.04900,KW,AD,G,6,HZ,15,230,275,SE,300,8,2,3,SH1,,,240,280,0.1,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,4 large military ships.  3 together at a bearing of 270.
W,CalCOFI1402SH,1/29/2014,17:13,1/29/2014 17:13,8:00:00,1/30/2014 1:13,,,32.58833,-118.06717,KW,AD,G,6,HZ,15,250,260,M,300,8,2,3,5,KW,1,238,190,5,,,,,,,20,14,25,ND,Dsp,,,,on,,on,,1,,,,,,,,,,,,
SB,CalCOFI1402SH,1/29/2014,17:13,1/29/2014 17:13,8:00:00,1/30/2014 1:13,,,32.58833,-118.06717,KW,AD,G,6,HZ,15,250,260,M,300,8,2,3,5,KW,1,238,190,5,,,,,,,20,14,25,ND,Dsp,,,,on,,on,,1,,,,,,,,,,,,
SE,CalCOFI1402SH,1/29/2014,17:13,1/29/2014 17:13,8:00:00,1/30/2014 1:13,,,32.58833,-118.06717,KW,AD,G,6,HZ,15,250,260,M,300,8,2,3,5,KW,1,238,190,5,,,,,,,20,14,25,ND,Dsp,,,,on,,on,,1,,,,,,,,,,,,
ET,CalCOFI1402SH,1/29/2014,17:18,1/29/2014 17:18,8:00:00,1/30/2014 1:18,,,32.58167,-118.08083,KW,AD,F,6,HZ,15,250,260,M,300,8,2,3,PINN2,,,240,,,,,,,,,8,,,,ZaCa,,,,off,7,on,,,,,,,,,,,,,,End of day.  In transit to station 93/40.  No sonobuoys deployed.  
E,CalCOFI1402SH,1/29/2014,17:18,1/29/2014 17:18,8:00:00,1/30/2014 1:18,,,32.58167,-118.08083,KW,AD,F,6,HZ,15,250,260,M,300,8,2,3,PINN2,,,240,,,,,,,,,8,,,,ZaCa,,,,off,7,on,,,,,,,,,,,,,,End of day.  In transit to station 93/40.  No sonobuoys deployed.  
W,CalCOFI1402SH,1/29/2014,17:18,1/29/2014 17:18,8:00:00,1/30/2014 1:18,,,32.58167,-118.08083,KW,AD,F,6,HZ,15,250,260,M,300,8,2,3,PINN2,,,240,,,,,,,,,8,,,,ZaCa,,,,on,,on,,,,,,,,,,,,,,A cummulative ZaCa count within 50 miles of shore.  
PINN,CalCOFI1402SH,1/29/2014,17:18,1/29/2014 17:18,8:00:00,1/30/2014 1:18,,,32.58167,-118.08083,KW,AD,F,6,HZ,15,250,260,M,300,8,2,3,PINN2,,,240,,,,,,,,,8,,,,ZaCa,,,,on,,on,,,,,,,,,,,,,,A cummulative ZaCa count within 50 miles of shore.  
B,CalCOFI1402SH,1/30/2014,8:19,1/30/2014 8:19,8:00:00,1/30/2014 16:19,,,32.00500,-119.27333,KW,KW,P,3,HF,100,0,0,0,315,15,4,5,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Begin day.  One observer on.  Leaving station 93/55.  Going to station 93/60.  Array deployed.
ST,CalCOFI1402SH,1/30/2014,8:19,1/30/2014 8:19,8:00:00,1/30/2014 16:19,,,32.00500,-119.27333,KW,KW,P,3,HF,100,0,0,0,315,15,4,5,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Begin day.  One observer on.  Leaving station 93/55.  Going to station 93/60.  Array deployed.
OO,CalCOFI1402SH,1/30/2014,8:19,1/30/2014 8:19,8:00:00,1/30/2014 16:19,,,32.00500,-119.27333,KW,KW,P,3,HF,100,0,0,0,315,15,4,5,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Begin day.  One observer on.  Leaving station 93/55.  Going to station 93/60.  Array deployed.
W,CalCOFI1402SH,1/30/2014,8:19,1/30/2014 8:19,8:00:00,1/30/2014 16:19,,,32.00500,-119.27333,KW,KW,P,3,HF,100,0,,,315,15,4,5,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Begin day.  One observer on.  Leaving station 93/55.  Going to station 93/60.  Array deployed.
OB,CalCOFI1402SH,1/30/2014,8:33,1/30/2014 8:33,8:00:00,1/30/2014 16:33,,,31.98833,-119.29983,KW,AD,P,4,HF,100,0,0,0,315,15,4,5,,,,245,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on.
W,CalCOFI1402SH,1/30/2014,8:33,1/30/2014 8:33,8:00:00,1/30/2014 16:33,,,31.98833,-119.29983,KW,AD,P,4,HF,100,0,0,0,315,15,4,5,,,,245,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on.
W,CalCOFI1402SH,1/30/2014,8:54,1/30/2014 8:54,8:00:00,1/30/2014 16:54,,,31.95800,-119.35333,KW,AD,P,2,HF,100,0,0,0,315,15,4,5,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Fog fluctuating from 3+ miles visibility to 5 miles visibility
W,CalCOFI1402SH,1/30/2014,9:32,1/30/2014 9:32,8:00:00,1/30/2014 17:32,,,31.89950,-119.45867,KW,AD,P,2,HF,100,0,0,0,315,14,4,5,6,AD,3,240,260,,20,,,,,,4,4,6,0,Dd,,,,on,,on,,2,5,,N,,,,,,,,,
SB,CalCOFI1402SH,1/30/2014,9:32,1/30/2014 9:32,8:00:00,1/30/2014 17:32,,,31.89950,-119.45867,KW,AD,P,2,HF,100,0,0,0,315,14,4,5,6,AD,3,240,260,,20,,,,,,4,4,6,0,Dd,,,,on,,on,,2,5,,N,,,,,,,,,
SE,CalCOFI1402SH,1/30/2014,9:32,1/30/2014 9:32,8:00:00,1/30/2014 17:32,,,31.89950,-119.45867,KW,AD,P,2,HF,100,0,0,0,315,14,4,5,6,AD,3,240,260,,20,,,,,,4,4,6,0,Dd,,,,on,,on,,2,5,,N,,,,,,,,,
W,CalCOFI1402SH,1/30/2014,9:39,1/30/2014 9:39,8:00:00,1/30/2014 17:39,,,31.88983,-119.47800,KW,AD,P,6,LF,100,0,0,0,315,15,4,5,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
OO,CalCOFI1402SH,1/30/2014,9:57,1/30/2014 9:57,8:00:00,1/30/2014 17:57,,,31.86450,-119.53067,KW,KW,P,3,HF,100,0,0,0,315,14,4,5,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,One observer on.  Array retrieval.
W,CalCOFI1402SH,1/30/2014,9:57,1/30/2014 9:57,8:00:00,1/30/2014 17:57,,,31.86450,-119.53067,KW,KW,P,3,HF,100,0,0,0,315,14,4,5,,,,245,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,One observer on.  Array retrieval.
ET,CalCOFI1402SH,1/30/2014,10:11,1/30/2014 10:11,8:00:00,1/30/2014 18:11,,,31.84667,-119.56917,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,On station 93/60.  Two sonobuoys deployed.
ST,CalCOFI1402SH,1/30/2014,12:18,1/30/2014 12:18,8:00:00,1/30/2014 20:18,,,31.85733,-119.62433,KW,KW,P,6,OV,100,170,220,M,310,15,4,5,,,,238,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Leaving station 93/60.  Going to station 93/70.  Array deployed.  One observer on.  
OO,CalCOFI1402SH,1/30/2014,12:18,1/30/2014 12:18,8:00:00,1/30/2014 20:18,,,31.85733,-119.62433,KW,KW,P,6,OV,100,170,220,M,310,15,4,5,,,,238,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Leaving station 93/60.  Going to station 93/70.  Array deployed.  One observer on.  
W,CalCOFI1402SH,1/30/2014,12:18,1/30/2014 12:18,8:00:00,1/30/2014 20:18,,,31.85733,-119.62433,KW,KW,P,6,OV,100,170,220,M,310,15,4,5,,,,238,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,Leaving station 93/60.  Going to station 93/70.  Array deployed.  One observer on.  
OB,CalCOFI1402SH,1/30/2014,12:29,1/30/2014 12:29,8:00:00,1/30/2014 20:29,,,31.84533,-119.64517,KW,AD,P,6,OV,100,170,220,M,310,15,4,5,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on.
W,CalCOFI1402SH,1/30/2014,12:29,1/30/2014 12:29,8:00:00,1/30/2014 20:29,,,31.84533,-119.64517,KW,AD,P,6,OV,100,170,220,M,310,15,4,5,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on.
W,CalCOFI1402SH,1/30/2014,13:11,1/30/2014 13:11,8:00:00,1/30/2014 21:11,,,31.78300,-119.75583,KW,AD,P,6,OV,100,140,165,SL,310,12,4,4,,,,238,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1402SH,1/30/2014,13:43,1/30/2014 13:43,8:00:00,1/30/2014 21:43,,,31.73300,-119.84183,KW,AD,P,3,HF,100,0,0,0,314,13,4,5,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1402SH,1/30/2014,14:16,1/30/2014 14:16,8:00:00,1/30/2014 22:16,,,31.68433,-119.92950,KW,AD,F,5,LF,80,190,210,SL,320,12,4,4,,,,238,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1402SH,1/30/2014,14:21,1/30/2014 14:21,8:00:00,1/30/2014 22:21,,,31.67683,-119.94267,KW,AD,F,5,LF,80,180,210,SL,315,12,4,4,7,KW,3,238,235,,10,,,,,,4,3,4,0,Dd,,,,on,,on,,1,5,,,,,,,,,,,
SB,CalCOFI1402SH,1/30/2014,14:21,1/30/2014 14:21,8:00:00,1/30/2014 22:21,,,31.67683,-119.94267,KW,AD,F,5,LF,80,180,210,SL,315,12,4,4,7,KW,3,238,235,,10,,,,,,4,3,4,0,Dd,,,,on,,on,,1,5,,,,,,,,,,,
SE,CalCOFI1402SH,1/30/2014,14:21,1/30/2014 14:21,8:00:00,1/30/2014 22:21,,,31.67683,-119.94267,KW,AD,F,5,LF,80,180,210,SL,315,12,4,4,7,KW,3,238,235,,10,,,,,,4,3,4,0,Dd,,,,on,,on,,1,5,,,,,,,,,,,
W,CalCOFI1402SH,1/30/2014,14:31,1/30/2014 14:31,8:00:00,1/30/2014 22:31,,,31.66200,-119.96850,KW,AD,F,5,LF,70,180,220,SL,315,12,4,4,8,KW,3,240,210,5,,,,,,,35,27,48,1,Dd,,,,on,,on,,1,2,5,,,,,,,,,,
SB,CalCOFI1402SH,1/30/2014,14:31,1/30/2014 14:31,8:00:00,1/30/2014 22:31,,,31.66200,-119.96850,KW,AD,F,5,LF,70,180,220,SL,315,12,4,4,8,KW,3,240,210,5,,,,,,,35,27,48,1,Dd,,,,on,,on,,1,2,5,,,,,,,,,,
SE,CalCOFI1402SH,1/30/2014,14:31,1/30/2014 14:31,8:00:00,1/30/2014 22:31,,,31.66200,-119.96850,KW,AD,F,5,LF,70,180,220,SL,315,12,4,4,8,KW,3,240,210,5,,,,,,,35,27,48,1,Dd,,,,on,,on,,1,2,5,,,,,,,,,,
W,CalCOFI1402SH,1/30/2014,14:55,1/30/2014 14:55,8:00:00,1/30/2014 22:55,,,31.62833,-120.02833,KW,AD,F,4,LF,90,190,225,SL,310,11,3,4,,,,238,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
OO,CalCOFI1402SH,1/30/2014,15:54,1/30/2014 15:54,8:00:00,1/30/2014 23:54,,,31.54533,-120.18100,KW,KW,F,5,OV,160,200,235,SL,320,11,3,4,,,,238,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,One observer on.  Array retrieval.
W,CalCOFI1402SH,1/30/2014,15:54,1/30/2014 15:54,8:00:00,1/30/2014 23:54,,,31.54533,-120.18100,KW,KW,F,5,OV,160,200,235,SL,320,11,3,4,,,,238,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,One observer on.  Array retrieval.
ET,CalCOFI1402SH,1/30/2014,16:16,1/30/2014 16:16,8:00:00,1/31/2014 0:16,,,31.51350,-120.23800,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,On station 93/70.  Two sonobuoys deployed.  
E,CalCOFI1402SH,1/30/2014,16:16,1/30/2014 16:16,8:00:00,1/31/2014 0:16,,,31.51350,-120.23800,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,On station 93/70.  Two sonobuoys deployed.  
B,CalCOFI1402SH,1/31/2014,7:12,1/31/2014 7:12,8:00:00,1/31/2014 15:12,,,30.79533,-121.72800,KW,AD,G,6,OV,90,0,0,0,340,9,3,4,9,KW,2,240,190,7,,,7,14,,,79,62,90,ND,Dd,,,,on,,on,,2,8,5,,,,,,,,,,Begin day.  Array deployed.  Leaving station 93/90.  Going to station 93/100.  
ST,CalCOFI1402SH,1/31/2014,7:12,1/31/2014 7:12,8:00:00,1/31/2014 15:12,,,30.79533,-121.72800,KW,AD,G,6,OV,90,0,0,0,340,9,3,4,9,KW,2,240,190,7,,,7,14,,,79,62,90,ND,Dd,,,,on,,on,,2,8,5,,,,,,,,,,Begin day.  Array deployed.  Leaving station 93/90.  Going to station 93/100.  
W,CalCOFI1402SH,1/31/2014,7:12,1/31/2014 7:12,8:00:00,1/31/2014 15:12,,,30.79533,-121.72800,KW,AD,G,6,OV,90,0,0,0,340,9,3,4,9,KW,2,240,190,7,,,7,14,,,79,62,90,ND,Dd,,,,on,,on,,2,8,5,,,,,,,,,,Begin day.  Array deployed.  Leaving station 93/90.  Going to station 93/100.  
SB,CalCOFI1402SH,1/31/2014,7:12,1/31/2014 7:12,8:00:00,1/31/2014 15:12,,,30.79533,-121.72800,KW,AD,G,6,OV,90,0,0,0,340,9,3,4,9,KW,2,240,190,7,,,7,14,,,79,62,90,ND,Dd,,,,on,,on,,2,8,5,,,,,,,,,,Begin day.  Array deployed.  Leaving station 93/90.  Going to station 93/100.  
SE,CalCOFI1402SH,1/31/2014,7:12,1/31/2014 7:12,8:00:00,1/31/2014 15:12,,,30.79533,-121.72800,KW,AD,G,6,OV,90,0,0,0,340,9,3,4,9,KW,2,240,190,7,,,7,14,,,79,62,90,ND,Dd,,,,on,,on,,2,8,5,,,,,,,,,,Begin day.  Array deployed.  Leaving station 93/90.  Going to station 93/100.  
W,CalCOFI1402SH,1/31/2014,8:26,1/31/2014 8:26,8:00:00,1/31/2014 16:26,,,30.68467,-121.93383,KW,AD,G,7,OV,90,0,0,0,330,7,3,4,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1402SH,1/31/2014,9:13,1/31/2014 9:13,8:00:00,1/31/2014 17:13,,,30.61150,-122.06533,KW,AD,G,7,OV,85,0,0,0,350,11,3,4,,,,240,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
