Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
W,CalCOFI0604NH,4/1/2006,15:38,4/1/2006 15:38,8:00:00,4/1/2006 23:38,,,33.19767,-117.43267,ABD,DLC,G,10,CL,30,,,,,,2,3,,,,319,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
ET,CalCOFI0604NH,4/1/2006,15:58,4/1/2006 15:58,8:00:00,4/1/2006 23:58,,,33.24600,-117.46300,ABD,DLC,,,,,,,,,,,,,,,319,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,ON STATION
ST,CalCOFI0604NH,4/1/2006,17:17,4/1/2006 17:17,8:00:00,4/2/2006 1:17,,,33.20983,-117.46067,DLC,ABD,E,10,CL,25,,,,,,2,3,,,,154,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/1/2006,17:17,4/1/2006 17:17,8:00:00,4/2/2006 1:17,,,33.20983,-117.46067,DLC,ABD,E,10,CL,25,,,,,,2,3,,,,154,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
P,CalCOFI0604NH,4/1/2006,18:03,4/1/2006 18:03,8:00:00,4/2/2006 2:03,,,33.08433,-117.43150,DLC,ABD,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
ET,CalCOFI0604NH,4/1/2006,18:10,4/1/2006 18:10,8:00:00,4/2/2006 2:10,,,33.06250,-117.42617,DLC,ABD,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,"END OF DAY, SUNSET"
E,CalCOFI0604NH,4/1/2006,18:10,4/1/2006 18:10,8:00:00,4/2/2006 2:10,,,33.06250,-117.42617,DLC,ABD,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,"END OF DAY, SUNSET"
B,CalCOFI0604NH,4/2/2006,5:39,4/2/2006 5:39,8:00:00,4/2/2006 13:39,,,32.67200,-117.92917,DLC,ABD,E,10,PC,35,,,,,,2,2,,,,232,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,DEPARTING STATION 93/35
W,CalCOFI0604NH,4/2/2006,5:39,4/2/2006 5:39,8:00:00,4/2/2006 13:39,,,32.67200,-117.92917,DLC,ABD,E,10,PC,35,,,,,,2,2,,,,232,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,DEPARTING STATION 93/35
ST,CalCOFI0604NH,4/2/2006,5:39,4/2/2006 5:39,8:00:00,4/2/2006 13:39,,,32.67200,-117.92917,DLC,ABD,E,10,PC,35,,,,,,2,3,,,,232,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,DEPARTING STATION 93/35
XT,CalCOFI0604NH,4/2/2006,5:55,4/2/2006 5:55,8:00:00,4/2/2006 13:55,,,32.64867,-117.96483,DLC,ABD,,,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,,Off,,Off,,,,,,,,,,,,,,FISHING. KILLING TIME BEFORE PRODO STATION
RT,CalCOFI0604NH,4/2/2006,6:16,4/2/2006 6:16,8:00:00,4/2/2006 14:16,,,32.65283,-117.97217,DLC,ABD,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
SB,CalCOFI0604NH,4/2/2006,6:16,4/2/2006 6:16,8:00:00,4/2/2006 14:16,,,32.65283,-117.97217,DLC,ABD,E,10,PC,35,,,,,,2,3,3,ABD,,60,195,1.4,,,,,,,1,,,0,Unid_Cetac,,,,On,,Off,,1,,,,,,,,,,,,Unid whale
W,CalCOFI0604NH,4/2/2006,6:16,4/2/2006 6:16,8:00:00,4/2/2006 14:16,,,32.65283,-117.97217,DLC,ABD,E,10,PC,35,,,,,,2,3,,,,60,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,
P,CalCOFI0604NH,4/2/2006,6:20,4/2/2006 6:20,8:00:00,4/2/2006 14:20,,,32.65033,-117.97650,DLC,ABD,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,On,,Off,,,,,,,,,,,,,,HEADING CHANGE
SB,CalCOFI0604NH,4/2/2006,6:37,4/2/2006 6:37,8:00:00,4/2/2006 14:37,,,32.61567,-118.00000,DLC,ABD,,,,,,,,,,,,4,DLC,,225,163,1.6,,,,,,,15,12,17,0,Gg,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI0604NH,4/2/2006,7:07,4/2/2006 7:07,8:00:00,4/2/2006 15:07,,,32.53500,-118.07917,DLC,ABD,,,,,,,,,,,,5,ABD,,225,290,1.2,,,,,,,1,,,0,Bp,,,,On,,On,,2,,,,,,,,,,,,
PINN,CalCOFI0604NH,4/2/2006,7:25,4/2/2006 7:25,8:00:00,4/2/2006 15:25,,,32.52400,-118.12667,DLC,ABD,,,,,,,,,,,,PINN1,DLC,,225,204,6.4,,,,,,,1,,,0,Cu,,,,On,,On,,1,,,,,,,,,,,,
OO,CalCOFI0604NH,4/2/2006,7:31,4/2/2006 7:31,8:00:00,4/2/2006 15:31,,,32.51500,-118.14567,ABD,ABD,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,BREAKFAST FOR DLC
ET,CalCOFI0604NH,4/2/2006,7:45,4/2/2006 7:45,8:00:00,4/2/2006 15:45,,,32.50650,-118.18883,DLC,DLC,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,on sation 93/40
C,CalCOFI0604NH,4/2/2006,8:12,4/2/2006 8:12,8:00:00,4/2/2006 16:12,,,32.50983,-118.19267,DLC,DLC,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,1 whale unid seen by crew
SB,CalCOFI0604NH,4/2/2006,8:30,4/2/2006 8:30,8:00:00,4/2/2006 16:30,,,32.51217,-118.19883,DLC,DLC,,,,,,,,,,,,6,DLC,,279,359,,400,,,,,,3,2,3,0,Dsp,,,,Off,,On,,1,,,,,,,,,,,,
ST,CalCOFI0604NH,4/2/2006,10:31,4/2/2006 10:31,8:00:00,4/2/2006 18:31,,,32.50383,-118.23517,ABD,DLC,E,10,PC,40,,,,,,2,4,,,,223,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/2/2006,10:31,4/2/2006 10:31,8:00:00,4/2/2006 18:31,,,32.50383,-118.23517,ABD,DLC,E,10,PC,40,,,,,,2,4,,,,223,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
PINN,CalCOFI0604NH,4/2/2006,11:21,4/2/2006 11:21,8:00:00,4/2/2006 19:21,,,32.43517,-118.37350,ABD,DLC,,,,,,,,,,,,PINN2,ABD,,223,193,6,,,,,,,1,,,0,Cu,,,,On,,On,,9,,,,,,,,,,,,
OO,CalCOFI0604NH,4/2/2006,11:29,4/2/2006 11:29,8:00:00,4/2/2006 19:29,,,32.42467,-118.39650,DLC,DLC,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,"1 + 2 MOLA MOLA, ABD AND DLC ALTERNATE FOR LUNCH"
SB,CalCOFI0604NH,4/2/2006,11:59,4/2/2006 11:59,8:00:00,4/2/2006 19:59,,,32.38067,-118.48683,DLC,DLC,,,,,,,,,,,,7,DLC,,231,281,7,,,,,,,4,,,0,Pd,,,,Off,,On,,1,,,,,,,,,,,,"ANIMALS TRAVELED TOWARD BOAT, AT 200M CHANGED DIRECTION AND TRAVELED DOWN STBD SIDE"
ET,CalCOFI0604NH,4/2/2006,12:06,4/2/2006 12:06,8:00:00,4/2/2006 20:06,,,32.37117,-118.50567,ABD,DLC,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,STATION 45
SB,CalCOFI0604NH,4/2/2006,12:44,4/2/2006 12:44,8:00:00,4/2/2006 20:44,,,32.34833,-118.55450,ABD,DLC,,,,,,,,,,,,8,DLC,,286,334,1.4,,,,,,,1,,,0,Bbo/Be,,,,Off,,On,,1,,,,,,,,,,,,VERY LITTLE BLOW VISIBLE. SHARP DORSAL FIN VISIBLE AT SAME TIME AS BACK
SB,CalCOFI0604NH,4/2/2006,13:38,4/2/2006 13:38,8:00:00,4/2/2006 21:38,,,32.34733,-118.55400,ABD,DLC,,,,,,,,,,,,9,DLC,,284,299,0.4,,,,,,,3,,,0,Zica,,,,Off,,On,,1,,,,,,,,,,,,"INITIAL SIGHTING WAS OF 2 UNIDENTIFIED WHALES, LIKELY ZIPHIUS"
SP,CalCOFI0604NH,4/2/2006,14:03,4/2/2006 14:03,8:00:00,4/2/2006 22:03,,,32.35017,-118.56283,ABD,DLC,,,,,,,,,,,,9,DLC,,278,313,1.6,,,,,,,3,,,0,Zica,,,,Off,,On,,1,,,,,,,,,,,,
SP,CalCOFI0604NH,4/2/2006,14:17,4/2/2006 14:17,8:00:00,4/2/2006 22:17,,,32.35300,-118.57033,ABD,DLC,,,,,,,,,,,,9,DLC,,275,35,0.8,,,,,,,3,,,0,Zica,,,,Off,,On,,1,,,,,,,,,,,,
ST,CalCOFI0604NH,4/2/2006,14:44,4/2/2006 14:44,8:00:00,4/2/2006 22:44,,,32.35233,-118.58850,ABD,DLC,E,10,OV,85,,,,,,2,4,,,,227,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/2/2006,14:44,4/2/2006 14:44,8:00:00,4/2/2006 22:44,,,32.35233,-118.58850,ABD,DLC,E,10,OV,85,,,,,,2,4,,,,227,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
SB,CalCOFI0604NH,4/2/2006,16:06,4/2/2006 16:06,8:00:00,4/3/2006 0:06,,,32.21967,-118.80617,ABD,DLC,,,,,,,,,,,,10,DLC,,222,298,5,,,,,,,2,,,1,Bp,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI0604NH,4/2/2006,16:11,4/2/2006 16:11,8:00:00,4/3/2006 0:11,,,32.21467,-118.81483,ABD,DLC,,,,,,,,,,,,11,ABD,,222,165,4.6,,,,,,,1,,,0,Unid_Cetac,,,,On,,On,,0,,,,,,,,,,,,unid med size whale
SB,CalCOFI0604NH,4/2/2006,16:34,4/2/2006 16:34,8:00:00,4/3/2006 0:34,,,32.18267,-118.87500,ABD,DLC,,,,,,,,,,,,12,DLC,,240,312,4.4,,,,,,,2,,,0,Pd,,,,On,,On,,1,,,,,,,,,,,,
ET,CalCOFI0604NH,4/2/2006,16:38,4/2/2006 16:38,8:00:00,4/3/2006 0:38,,,32.17983,-118.88817,ABD,DLC,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,
E,CalCOFI0604NH,4/2/2006,16:38,4/2/2006 16:38,8:00:00,4/3/2006 0:38,,,32.17983,-118.88817,ABD,DLC,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,
B,CalCOFI0604NH,4/3/2006,5:58,4/3/2006 5:58,8:00:00,4/3/2006 13:58,,,31.65717,-119.93900,DLC,ABD,G,5,OV,95,,,,,,3,3,,,,250,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,STARTIN G MID TRANSECT
W,CalCOFI0604NH,4/3/2006,5:58,4/3/2006 5:58,8:00:00,4/3/2006 13:58,,,31.65717,-119.93900,DLC,ABD,G,5,OV,95,,,,,,3,3,,,,250,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,STARTIN G MID TRANSECT
ST,CalCOFI0604NH,4/3/2006,5:58,4/3/2006 5:58,8:00:00,4/3/2006 13:58,,,31.65717,-119.93900,DLC,ABD,G,5,OV,95,,,,,,3,3,,,,250,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,STARTIN G MID TRANSECT
PINN,CalCOFI0604NH,4/3/2006,6:10,4/3/2006 6:10,8:00:00,4/3/2006 14:10,,,31.64550,-119.97050,DLC,ABD,,,,,,,,,,,,PINN3,DLC,,245,165,,75,,,,,,3,,,0,Cu,,,,On,,On,,3,,,,,,,,,,,,
C,CalCOFI0604NH,4/3/2006,6:38,4/3/2006 6:38,8:00:00,4/3/2006 14:38,,,31.61517,-120.05200,DLC,ABD,G,10,OV,75,,,,,,3,4,,,,250,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,LAYSANS ALBATROSS
W,CalCOFI0604NH,4/3/2006,6:38,4/3/2006 6:38,8:00:00,4/3/2006 14:38,,,31.61517,-120.05200,DLC,ABD,G,10,OV,75,,,,,,3,4,,,,250,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,LAYSANS ALBATROSS
P,CalCOFI0604NH,4/3/2006,7:13,4/3/2006 7:13,8:00:00,4/3/2006 15:13,,,31.57767,-120.15400,DLC,ABD,F,8,OV,95,,,,,,4,4,,,,250,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/3/2006,7:13,4/3/2006 7:13,8:00:00,4/3/2006 15:13,,,31.57767,-120.15400,DLC,ABD,F,8,OV,95,,,,,,4,4,,,,250,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0604NH,4/3/2006,7:37,4/3/2006 7:37,8:00:00,4/3/2006 15:37,,,31.53883,-120.22050,DLC,ABD,G,8,OV,100,,,,,,3,4,,,,231,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/3/2006,7:37,4/3/2006 7:37,8:00:00,4/3/2006 15:37,,,31.53883,-120.22050,DLC,ABD,G,8,OV,100,,,,,,3,4,,,,231,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
ET,CalCOFI0604NH,4/3/2006,7:43,4/3/2006 7:43,8:00:00,4/3/2006 15:43,,,31.53050,-120.23283,DLC,ABD,,,,,,,,,,,,,,,231,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,"ON STATION #70, OBS TO BREAKFAST"
ST,CalCOFI0604NH,4/3/2006,10:26,4/3/2006 10:26,8:00:00,4/3/2006 18:26,,,31.50267,-120.22017,DLC,ABD,F,8,OV,98,,,,,,4,4,,,,245,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/3/2006,10:26,4/3/2006 10:26,8:00:00,4/3/2006 18:26,,,31.50267,-120.22017,DLC,ABD,F,8,OV,98,,,,,,4,4,,,,245,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
OO,CalCOFI0604NH,4/3/2006,11:31,4/3/2006 11:31,8:00:00,4/3/2006 19:31,,,31.42233,-120.38783,DLC,DLC,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,OBS ALTERNATE AND GO TO LUNCH
OB,CalCOFI0604NH,4/3/2006,12:17,4/3/2006 12:17,8:00:00,4/3/2006 20:17,,,31.36733,-120.50667,DLC,ABD,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0604NH,4/3/2006,13:25,4/3/2006 13:25,8:00:00,4/3/2006 21:25,,,31.29300,-120.68450,DLC,ABD,F,8,OV,95,,,,,,4,4,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/3/2006,13:25,4/3/2006 13:25,8:00:00,4/3/2006 21:25,,,31.29300,-120.68450,DLC,ABD,F,8,OV,95,,,,,,4,4,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0604NH,4/3/2006,14:00,4/3/2006 14:00,8:00:00,4/3/2006 22:00,,,31.25283,-120.77350,DLC,ABD,F,8,OV,100,,,,,,4,4,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/3/2006,14:00,4/3/2006 14:00,8:00:00,4/3/2006 22:00,,,31.25283,-120.77350,DLC,ABD,F,8,OV,100,,,,,,4,4,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
TURT,CalCOFI0604NH,4/3/2006,14:38,4/3/2006 14:38,8:00:00,4/3/2006 22:38,,,31.20333,-120.87200,DLC,ABD,,,,,,,,,,,,1,DLC,,244,190,,10,,,,,,1,1,,0,CC,,,,On,,On,,,,,,,,,,,,,,LOGGERHEAD TURTLE SIGHTED
ET,CalCOFI0604NH,4/3/2006,14:55,4/3/2006 14:55,8:00:00,4/3/2006 22:55,,,31.18267,-120.91617,DLC,ABD,,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,ON STATION
ST,CalCOFI0604NH,4/3/2006,17:23,4/3/2006 17:23,8:00:00,4/4/2006 1:23,,,31.15483,-120.94133,ABD,ABD,F,1,OV,100,,,,,,2,4,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,DLC HELPING WITH ARRAY
OO,CalCOFI0604NH,4/3/2006,17:23,4/3/2006 17:23,8:00:00,4/4/2006 1:23,,,31.15483,-120.94133,ABD,ABD,F,1,OV,100,,,,,,2,4,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,DLC HELPING WITH ARRAY
W,CalCOFI0604NH,4/3/2006,17:23,4/3/2006 17:23,8:00:00,4/4/2006 1:23,,,31.15483,-120.94133,ABD,ABD,F,1,OV,100,,,,,,2,4,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,DLC HELPING WITH ARRAY
OB,CalCOFI0604NH,4/3/2006,17:38,4/3/2006 17:38,8:00:00,4/4/2006 1:38,,,31.13450,-120.97983,DLC,ABD,G,4,OV,100,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/3/2006,18:03,4/3/2006 18:03,8:00:00,4/4/2006 2:03,,,31.09883,-121.04633,DLC,ABD,F,1,OV,100,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
ET,CalCOFI0604NH,4/3/2006,18:29,4/3/2006 18:29,8:00:00,4/4/2006 2:29,,,31.06233,-121.11417,DLC,ABD,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,end of day
E,CalCOFI0604NH,4/3/2006,18:29,4/3/2006 18:29,8:00:00,4/4/2006 2:29,,,31.06233,-121.11417,DLC,ABD,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,end of day
B,CalCOFI0604NH,4/4/2006,6:30,4/4/2006 6:30,8:00:00,4/4/2006 14:30,,,30.48783,-122.27717,DLC,ABD,P,8,PC,70,,,,,,4,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,LEAVING STATION
W,CalCOFI0604NH,4/4/2006,6:30,4/4/2006 6:30,8:00:00,4/4/2006 14:30,,,30.48783,-122.27717,DLC,ABD,P,8,PC,70,,,,,,4,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,LEAVING STATION
ST,CalCOFI0604NH,4/4/2006,6:30,4/4/2006 6:30,8:00:00,4/4/2006 14:30,,,30.48783,-122.27717,DLC,ABD,P,8,PC,70,,,,,,4,5,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,LEAVING STATION
P,CalCOFI0604NH,4/4/2006,7:00,4/4/2006 7:00,8:00:00,4/4/2006 15:00,,,30.45667,-122.33900,DLC,ABD,P,8,PC,70,,,,,,4,5,,,,241,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/4/2006,7:00,4/4/2006 7:00,8:00:00,4/4/2006 15:00,,,30.45667,-122.33900,DLC,ABD,P,8,PC,70,,,,,,4,5,,,,241,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0604NH,4/4/2006,8:04,4/4/2006 8:04,8:00:00,4/4/2006 16:04,,,30.36767,-122.52567,DLC,ABD,P,8,PC,50,,,,,,4,5,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/4/2006,8:04,4/4/2006 8:04,8:00:00,4/4/2006 16:04,,,30.36767,-122.52567,DLC,ABD,P,8,PC,50,,,,,,4,5,,,,242,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0604NH,4/4/2006,9:04,4/4/2006 9:04,8:00:00,4/4/2006 17:04,,,30.29267,-122.68600,DLC,ABD,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
C,CalCOFI0604NH,4/4/2006,9:33,4/4/2006 9:33,8:00:00,4/4/2006 17:33,,,30.25633,-122.76450,DLC,ABD,P,5,OV,100,,,,,,4,5,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,RAIN SHOWER OBS. IN WHEELHOUSE FOR 5 MIN
W,CalCOFI0604NH,4/4/2006,9:33,4/4/2006 9:33,8:00:00,4/4/2006 17:33,,,30.25633,-122.76450,DLC,ABD,P,5,OV,100,,,,,,4,5,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,RAIN SHOWER OBS. IN WHEELHOUSE FOR 5 MIN
ET,CalCOFI0604NH,4/4/2006,10:17,4/4/2006 10:17,8:00:00,4/4/2006 18:17,,,30.19933,-122.88383,DLC,ABD,P,3,LR,100,,,,,,4,5,,,,241,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,STATION 93/110
W,CalCOFI0604NH,4/4/2006,10:17,4/4/2006 10:17,8:00:00,4/4/2006 18:17,,,30.19933,-122.88383,DLC,ABD,P,3,LR,100,,,,,,4,5,,,,241,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,STATION 93/110
ST,CalCOFI0604NH,4/4/2006,13:07,4/4/2006 13:07,8:00:00,4/4/2006 21:07,,,30.16383,-122.96433,ABD,DLC,P,5,OV,90,,,,,,5,6,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0604NH,4/4/2006,13:07,4/4/2006 13:07,8:00:00,4/4/2006 21:07,,,30.16383,-122.96433,DLC,ABD,P,5,OV,90,,,,,,5,6,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
C,CalCOFI0604NH,4/4/2006,13:37,4/4/2006 13:37,8:00:00,4/4/2006 21:37,,,30.12483,-123.03800,ABD,DLC,P,5,OV,100,,,,,,6,8,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,DOLPHINS SIGHTED BY CREW ON AFT DECK OBS. ON BRIDGE OPPORTUNISTIC SIGHTING
