Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
B,CalCOFI1307NH,7/6/2013,7:31,7/6/2013 7:31,8:00,7/6/2013 15:31,,,32.65216667,-117.2263333,KW,PH,G,6,F,100,0,0,0,180,4,1,1,,,,260,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,"leaving port San Diego going to station 26.7. No array, no sonobuoys."
ST,CalCOFI1307NH,7/6/2013,7:31,7/6/2013 7:31,8:00,7/6/2013 15:31,,,32.65216667,-117.2263333,KW,PH,G,6,F,100,0,0,0,180,4,1,1,,,,260,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,"leaving port San Diego going to station 26.7. No array, no sonobuoys."
W,CalCOFI1307NH,7/6/2013,7:31,7/6/2013 7:31,8:00,7/6/2013 15:31,,,32.65216667,-117.2263333,KW,PH,G,6,F,100,0,0,0,180,4,1,1,,,,260,,,,,,,,,,,,,,,,,ON,,OFF,1,,,,,,,,,,,,,"leaving port San Diego going to station 26.7. No array, no sonobuoys."
XT,CalCOFI1307NH,7/6/2013,7:46,7/6/2013 7:46,8:00,7/6/2013 15:46,,,32.642,-117.2591667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,OFF,7,,,,,,,,,,,,,ship drills
RT,CalCOFI1307NH,7/6/2013,8:30,7/6/2013 8:30,8:00,7/6/2013 16:30,,,32.76133333,-117.3041667,KW,PH,G,6,F,100,0,0,0,220,4,1,1,1,PH,1,260,75,,800,,,,,,300,250,400,ND,DSP,,,,ON,,OFF,1,9,4,,N,,,,,,,,,
SB,CalCOFI1307NH,7/6/2013,8:30,7/6/2013 8:30,8:00,7/6/2013 16:30,,,32.76133333,-117.3041667,KW,PH,G,6,F,100,0,0,0,220,4,1,1,1,PH,1,260,75,,800,eye,,,,,300,250,400,ND,DSP,,,,ON,,OFF,1,9,4,,N,,,,,,,,,
SE,CalCOFI1307NH,7/6/2013,8:30,7/6/2013 8:30,8:00,7/6/2013 16:30,,,32.76133333,-117.3041667,KW,PH,G,6,F,100,0,0,0,220,4,1,1,1,PH,1,260,75,,800,,,,,,300,250,400,ND,DSP,,,,ON,,OFF,1,9,4,,N,,,,,,,,,
W,CalCOFI1307NH,7/6/2013,8:30,7/6/2013 8:30,8:00,7/6/2013 16:30,,,32.76133333,-117.3041667,KW,PH,G,6,F,100,0,0,0,220,4,1,1,1,PH,1,260,75,,800,,,,,,300,250,400,ND,DSP,,,,ON,,OFF,1,9,4,,N,,,,,,,,,
SB,CalCOFI1307NH,7/6/2013,8:47,7/6/2013 8:47,8:00,7/6/2013 16:47,,,32.8025,-117.3,KW,PH,G,6,F,100,0,0,0,220,4,1,1,2,KW,3,344,320,0.4,,7x,0.3,0.8,270,310,380,310,450,ND,DSP,,,,ON,,OFF,1,8,2,,N,,,,,,,,,
W,CalCOFI1307NH,7/6/2013,8:47,7/6/2013 8:47,8:00,7/6/2013 16:47,,,32.8025,-117.3,KW,PH,G,6,F,100,0,0,0,220,4,1,1,2,KW,3,344,320,0.4,,,,,,,380,310,450,ND,DSP,,,,ON,,OFF,1,8,2,,N,,,,,,,,,
