Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
SE,CalCOFI1304SH,4/6/2013,16:51,41370.70,7:00:00,41370.99,,,32.69500,-117.31067,KW,AD,F,6,OV,80,240,280,M,348,14,3,5,2,AD,1,0,340,2.6,,,,,,,80,70,110,0,Dd,,,,on,,off,7,2,5,5,Y,KW,40D,25,114,AD,60D,9,25,
W,CalCOFI1304SH,4/6/2013,16:51,41370.70,7:00:00,41370.99,,,32.69500,-117.31067,KW,AD,F,6,OV,80,240,280,M,348,14,3,5,2,AD,1,0,340,2.6,,,,,,,80,70,110,0,Dd,,,,on,,off,7,2,8,5,Y,KW,40D,25,114,AD,60D,9,25,
SB,CalCOFI1304SH,4/6/2013,17:18,41370.72,7:00:00,41371.01,,,32.77433,-117.33400,KW,AD,F,6,PC,40,240,280,S,318,13,3,5,3,KW,1,0,7,,280,,,,,,18,11,21,0,Dsp,,,,on,,off,7,2,4,,,,,,,,,,," leave port San Diego, going to SCCOOSE station 93/26.4.  Off transect line"
SE,CalCOFI1304SH,4/6/2013,17:18,41370.72,7:00:00,41371.01,,,32.77433,-117.33400,KW,AD,F,6,PC,40,240,280,S,318,13,3,5,3,KW,1,0,7,,280,,,,,,18,11,21,0,Dsp,,,,on,,off,7,2,4,,,,,,,,,,,
W,CalCOFI1304SH,4/6/2013,17:18,41370.72,7:00:00,41371.01,,,32.77433,-117.33400,KW,AD,F,6,PC,40,240,280,SE,318,13,3,5,3,KW,1,0,7,,280,,,,,,18,11,21,0,Dsp,,,,on,,off,7,2,4,,,,,,,,,,,
SB,CalCOFI1304SH,4/6/2013,17:24,41370.73,7:00:00,41371.02,,,32.79000,-117.33967,KW,AD,F,6,PC,35,240,280,S,318,13,3,5,4,KW,1,0,340,1,,,,,,,78,68,95,nd,Dsp,,,,on,,off,7,2,4,,,,,,,,,,," leave port San Diego, going to SCCOOSE station 93/26.4.  Off transect line"
SE,CalCOFI1304SH,4/6/2013,17:24,41370.73,7:00:00,41371.02,,,32.79000,-117.33967,KW,AD,F,6,PC,35,240,280,S,318,13,3,5,4,KW,1,0,340,1,,,,,,,78,68,95,nd,Dsp,,,,on,,off,7,2,4,,,,,,,,,,,
W,CalCOFI1304SH,4/6/2013,17:24,41370.73,7:00:00,41371.02,,,32.79000,-117.33967,KW,AD,F,6,PC,35,240,280,SE,318,13,3,5,4,KW,1,0,340,1,,,,,,,78,68,95,nd,Dsp,,,,on,,off,7,2,4,,,,,,,,,,,
SB,CalCOFI1304SH,4/6/2013,17:32,41370.73,7:00:00,41371.02,,,32.81300,-117.33867,KW,AD,F,6,PC,30,240,280,S,318,13,3,5,5,AD,1,0,20,5,,,,,,,230,181,300,4,Dd,,,,on,,off,7,2,4,5,,,,,,,,,," leave port San Diego, going to SCCOOSE station 93/26.4.  Off transect line"
SE,CalCOFI1304SH,4/6/2013,17:32,41370.73,7:00:00,41371.02,,,32.81300,-117.33867,KW,AD,F,6,PC,30,240,280,S,318,13,3,5,5,AD,1,0,20,5,,,,,,,230,181,300,4,Dd,,,,on,,off,7,2,4,5,,,,,,,,,,
W,CalCOFI1304SH,4/6/2013,17:32,41370.73,7:00:00,41371.02,,,32.81300,-117.33867,KW,AD,F,6,PC,30,240,280,SE,318,13,3,5,5,AD,1,0,20,5,,,,,,,230,181,300,4,Dd,,,,on,,off,7,2,4,5,,,,,,,,,,
P,CalCOFI1304SH,4/6/2013,17:57,41370.75,7:00:00,41371.04,,,32.89083,-117.33750,KW,AD,F,6,PC,17,250,296,SE,320,11,3,4,,,,24,,,,,,,,,,,,,,,,,on,,off,7,,,,,,,,,,,,,change course
W,CalCOFI1304SH,4/6/2013,17:57,41370.75,7:00:00,41371.04,,,32.89083,-117.33750,KW,AD,F,6,PC,17,250,296,SE,320,11,3,4,,,,24,,,,,,,,,,,,,,,,,on,,off,7,,,,,,,,,,,,,change course
PINN,CalCOFI1304SH,4/6/2013,18:10,41370.76,7:00:00,41371.05,,,32.92833,-117.31983,KW,AD,F,6,PC,17,250,296,SE,320,10,3,4,PINN1,,,120,,,,,,,,,9,9,9,0,ZaCa,,,,on,,off,7,,,,,,,,,,,,,"accumulative near shore, within 50 minles  leave port San Diego, going to SCCOOSE station 93/26.4.  Off transect line"
SB,CalCOFI1304SH,4/6/2013,18:10,41370.76,7:00:00,41371.05,,,32.92833,-117.31983,KW,AD,F,6,PC,17,250,296,SE,320,10,3,4,6,KW,3,120,324,1.7,,,,,,,18,12,25,nd,UD,,,,on,,off,7,1,8,,,,,,,,,,," leave port San Diego, going to SCCOOSE station 93/26.4.  Off transect line"
SE,CalCOFI1304SH,4/6/2013,18:10,41370.76,7:00:00,41371.05,,,32.92833,-117.31983,KW,AD,F,6,PC,17,250,296,SE,320,10,3,4,6,KW,3,120,324,1.7,,,,,,,18,12,25,nd,UD,,,,on,,off,7,1,8,,,,,,,,,,,
W,CalCOFI1304SH,4/6/2013,18:10,41370.76,7:00:00,41371.05,,,32.92833,-117.31983,KW,AD,F,6,PC,17,250,296,SE,320,10,3,4,6,KW,3,120,324,1.7,,,,,,,18,12,25,nd,UD,,,,on,,off,7,1,8,,,,,,,,,,,
E ,CalCOFI1304SH,4/6/2013,18:17,41370.76,7:00:00,41371.05,,,32.94317,-117.31250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,off,7,,,,,,,,,,,,,End of day.  off transect line. Now on SCOOSE 93/26.4
ET,CalCOFI1304SH,4/6/2013,18:17,41370.76,7:00:00,41371.05,,,32.94317,-117.31250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,off,7,,,,,,,,,,,,,off transect line. Now on SCOOSE 93/26.4
B,CalCOFI1304SH,4/7/2013,6:35,41371.27,7:00:00,41371.57,,,32.61783,-118.03667,KW,AD,F,6,OV,100,0,0,,280,6,3,6,,,,236,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"begin day, in transit to station 93/40.  No array."
ST,CalCOFI1304SH,4/7/2013,6:35,41371.27,7:00:00,41371.57,,,32.61783,-118.03667,KW,AD,F,6,OV,100,0,0,,280,6,3,6,,,,236,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"begin day, in transit to station 93/40.  No array."
W,CalCOFI1304SH,4/7/2013,6:35,41371.27,7:00:00,41371.57,,,32.61783,-118.03667,KW,AD,F,6,OV,100,0,0,,280,6,3,6,,,,236,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"begin day, in transit to station 93/40.  No array."
W,CalCOFI1304SH,4/7/2013,7:01,41371.29,7:00:00,41371.58,,,32.57500,-118.11083,KW,KW,F,6,OV,85,0,0,,260,8,3,6,,,,338,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"Amanda off obs, preparing for sonobuoy deployment."
W,CalCOFI1304SH,4/7/2013,7:01,41371.29,7:00:00,41371.58,,,32.57500,-118.11083,KW,KW,F,6,OV,85,0,0,,260,8,3,6,,,,338,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"Amanda off obs, preparing for sonobuoy deployment."
ET,CalCOFI1304SH,4/7/2013,7:35,41371.32,7:00:00,41371.61,,,32.51783,-118.20750,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"on station 93/40, 2 sonobuoys deployed"
OO,CalCOFI1304SH,4/7/2013,9:50,41371.41,7:00:00,41371.70,,,32.50667,-118.27400,KW,KW,P,6,PC,40,0,0,,280,14,4,7,,,,235,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"leaving station 93/40, going to station 93/45.  array deployed.  One observer on."
ST,CalCOFI1304SH,4/7/2013,9:50,41371.41,7:00:00,41371.70,,,32.50667,-118.27400,KW,KW,P,6,PC,40,0,0,,280,14,4,7,,,,235,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"leaving station 93/40, going to station 93/45.  array deployed.  One observer on."
W,CalCOFI1304SH,4/7/2013,9:50,41371.41,7:00:00,41371.70,,,32.50667,-118.27400,KW,KW,P,6,PC,40,0,0,,280,14,4,7,,,,235,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"leaving station 93/40, going to station 93/45.  array deployed.  One observer on."
OB,CalCOFI1304SH,4/7/2013,10:06,41371.42,7:00:00,41371.71,,,32.48467,-118.31883,KW,AD,P,6,PC,27,0,0,,286,14,4,7,,,,235,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Amanda back on effort.
W,CalCOFI1304SH,4/7/2013,10:06,41371.42,7:00:00,41371.71,,,32.48467,-118.31883,KW,AD,P,6,PC,27,0,0,,286,14,4,7,,,,235,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Amanda back on effort.
OO,CalCOFI1304SH,4/7/2013,11:14,41371.47,7:00:00,41371.76,,,32.37283,-118.50717,KW,KW,P,6,HZ,10,0,0,,300,19,5,7,,,,239,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"one observer on, array retrieval"
ET,CalCOFI1304SH,4/7/2013,11:33,41371.48,7:00:00,41371.77,,,32.34750,-118.55233,KW,KW,P,6,HZ,10,0,0,,300,19,5,7,7,KW,2,238,280,3,,,,,,,2,2,2,1,ULW,,,,off,1,on,,1,,,,,,,,,,,,"giant red-colored scat. Large most-likely blue, humpback, or fin whale. 2 buoys deployed. On station 93/45."
SB,CalCOFI1304SH,4/7/2013,11:33,41371.48,7:00:00,41371.77,,,32.34750,-118.55233,KW,KW,P,6,HZ,10,0,0,,300,19,5,7,7,KW,2,238,280,3,,,,,,,2,2,2,1,ULW,,,,off,6,on,,1,,,,,,,,,,,,"giant red-colored scat. Large most-likely blue, humpback, or fin whale. 2 buoys deployed. On station 93/45."
SE,CalCOFI1304SH,4/7/2013,11:33,41371.48,7:00:00,41371.77,,,32.34750,-118.55233,KW,KW,P,6,HZ,10,0,0,,300,19,5,7,7,KW,2,238,280,3,,,,,,,2,2,2,1,ULW,,,,off,6,on,,1,,,,,,,,,,,,"giant red-colored scat. Large most-likely blue, humpback, or fin whale. 2 buoys deployed. On station 93/45."
W,CalCOFI1304SH,4/7/2013,11:33,41371.48,7:00:00,41371.77,,,32.34750,-118.55233,KW,KW,P,6,HZ,10,0,0,,300,19,5,7,7,KW,2,238,280,3,,,,,,,2,2,2,1,ULW,,,,off,6,on,,1,,,,,,,,,,,,"giant red-colored scat. Large most-likely blue, humpback, or fin whale. 2 buoys deployed. On station 93/45."
OO,CalCOFI1304SH,4/7/2013,15:00,41371.63,7:00:00,41371.92,,,32.37417,-118.61550,KW,KW,P,6,HZ,50,220,280,SE,304,25,5,7,,,,,238,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"leaving station 93/45, going to station 93/50.  array deployed, one observer on."
ST,CalCOFI1304SH,4/7/2013,15:00,41371.63,7:00:00,41371.92,,,32.37417,-118.61550,KW,KW,P,6,HZ,50,220,280,SE,304,25,5,7,,,,,238,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"leaving station 93/45, going to station 93/50.  array deployed, one observer on."
W,CalCOFI1304SH,4/7/2013,15:00,41371.63,7:00:00,41371.92,,,32.37417,-118.61550,KW,KW,P,6,HZ,50,220,280,SE,304,25,5,7,,,,,238,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"leaving station 93/45, going to station 93/50.  array deployed, one observer on."
OB,CalCOFI1304SH,4/7/2013,15:12,41371.63,7:00:00,41371.93,,,32.35400,-118.64133,KW,AD,P,6,HZ,50,220,280,SE,304,25,5,7,,,,238,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,two observers back on
W,CalCOFI1304SH,4/7/2013,15:12,41371.63,7:00:00,41371.93,,,32.35400,-118.64133,KW,AD,P,6,HZ,50,220,280,SE,304,25,5,7,,,,238,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,two observers back on
OO,CalCOFI1304SH,4/7/2013,17:07,41371.71,7:00:00,41372.00,,,32.18583,-118.87467,KW,KW,P,6,HZ,10,230,290,SE,300,25,5,7,,,,264,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"one observer on, array retrieval"
W,CalCOFI1304SH,4/7/2013,17:07,41371.71,7:00:00,41372.00,,,32.18583,-118.87467,KW,KW,P,6,HZ,10,230,290,SE,300,25,5,7,,,,264,,,,,,,,,,,,,,,,,off,6,on,,,,,,,,,,,,,,"one observer on, array retrieval"
E ,CalCOFI1304SH,4/7/2013,17:12,41371.72,7:00:00,41372.01,,,32.18217,-118.88500,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"End of day.  on station 93/50, two buoys deployed"
ET,CalCOFI1304SH,4/7/2013,17:12,41371.72,7:00:00,41372.01,,,32.18217,-118.88500,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"on station 93/50, two buoys deployed"
B,CalCOFI1304SH,4/8/2013,8:04,41372.34,7:00:00,41372.63,,,33.21067,-118.15300,KW,KW,UX,5,PC,60,0,0,,260,44,7,11,,,,,,,,,,,,,,,,,,,,,off,2a,off,5,,,,,,,,,,,,,"Begin day, off all obsevations and ship operations due to Beaufort 7."
C,CalCOFI1304SH,4/8/2013,8:04,41372.34,7:00:00,41372.63,,,33.21067,-118.15300,KW,KW,UX,5,PC,60,0,0,,260,44,7,11,,,,,,,,,,,,,,,,,,,,,off,2a,off,5,,,,,,,,,,,,,"Begin day, off all obsevations and ship operations due to Beaufort 7.  Ship is now positioned sout of Catalina, we're near line 90/35."
W,CalCOFI1304SH,4/8/2013,8:04,41372.34,7:00:00,41372.63,,,33.21067,-118.15300,KW,KW,UX,5,PC,60,0,0,,260,44,7,11,,,,,,,,,,,,,,,,,,,,,off,2a,off,5,,,,,,,,,,,,,"Begin day, off all obsevations and ship operations due to Beaufort 7."
C,CalCOFI1304SH,4/8/2013,10:43,41372.45,7:00:00,41372.74,,,33.34431,-118.30344,KW,KW,UX,5,PC,30,0,0,,260,47,7,13,,,,,,,,,,,,,,,,,,,,,off,2a,off,5,,,,,,,,,,,,,"set anchor at Avalon beach, off Catalina Island.  No ship operations all day.  Very bad weather."
E,CalCOFI1304SH,4/8/2013,10:43,41372.45,7:00:00,41372.74,,,33.34431,-118.30344,KW,KW,UX,5,PC,30,0,0,,260,47,7,13,,,,,,,,,,,,,,,,,,,,,off,2a,off,5,,,,,,,,,,,,,"End of day.  set anchor at Avalon beach, off Catalina Island.  No ship operations all day.  Very bad weather."
P,CalCOFI1304SH,4/8/2013,10:43,41372.45,7:00:00,41372.74,,,33.34431,-118.30344,KW,KW,UX,5,PC,30,0,0,,260,47,7,13,,,,,,,,,,,,,,,,,,,,,off,2a,off,5,,,,,,,,,,,,,"set anchor at Avalon beach, off Catalina Island.  No ship operations all day.  Very bad weather."
W,CalCOFI1304SH,4/8/2013,10:43,41372.45,7:00:00,41372.74,,,33.34431,-118.30344,KW,KW,UX,5,PC,30,0,0,,260,47,7,13,,,,,,,,,,,,,,,,,,,,,off,2a,off,5,,,,,,,,,,,,,"set anchor at Avalon beach, off Catalina Island.  No ship operations all day.  Very bad weather."
B,CalCOFI1304SH,4/9/2013,6:39,41373.28,7:00:00,41373.57,,,33.33150,-118.27450,KW,KW,F,6,HZ,7,70,100,SE,310,9,3,5,,,,168,,,,,,,,,,,,,,,,,off,1,off,7,,,,,,,,,,,,,"Begin day, leaving Avalon Beach, Catalina Island for bad weather.  Off transect line, going to line 90/35.  One observer on."
OO,CalCOFI1304SH,4/9/2013,6:39,41373.28,7:00:00,41373.57,,,33.33150,-118.27450,KW,KW,F,6,HZ,7,70,100,SE,310,9,3,5,,,,168,,,,,,,,,,,,,,,,,off,1,off,7,,,,,,,,,,,,,"Begin day, leaving Avalon Beach, Catalina Island for bad weather.  Off transect line, going to line 90/35.  One observer on."
ST,CalCOFI1304SH,4/9/2013,6:39,41373.28,7:00:00,41373.57,,,33.33150,-118.27450,KW,KW,F,6,HZ,7,70,100,SE,310,9,3,5,,,,168,,,,,,,,,,,,,,,,,off,1,off,7,,,,,,,,,,,,,"Begin day, leaving Avalon Beach, Catalina Island for bad weather.  Off transect line, going to line 90/35.  One observer on."
W,CalCOFI1304SH,4/9/2013,6:39,41373.28,7:00:00,41373.57,,,33.33150,-118.27450,KW,KW,F,6,HZ,7,70,100,SE,310,9,3,5,,,,168,,,,,,,,,,,,,,,,,off,1,off,7,,,,,,,,,,,,,"Begin day, leaving Avalon Beach, Catalina Island for bad weather.  Off transect line, going to line 90/35.  One observer on."
ET,CalCOFI1304SH,4/9/2013,7:31,41373.31,7:00:00,41373.60,,,33.24950,-118.25100,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,On station 90/35.  No buoys deployed.
OO,CalCOFI1304SH,4/9/2013,10:14,41373.43,7:00:00,41373.72,,,33.24133,-118.30500,KW,KW,P,6,HZ,10,90,140,SE,280,14,5,6,,,,66,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"Leaving station 90/35, going to station 90/30.  Array deployed.  One observer on."
ST,CalCOFI1304SH,4/9/2013,10:14,41373.43,7:00:00,41373.72,,,33.24133,-118.30500,KW,KW,P,6,HZ,10,90,140,SE,280,14,5,6,,,,66,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"Leaving station 90/35, going to station 90/30.  Array deployed.  One observer on."
W,CalCOFI1304SH,4/9/2013,10:14,41373.43,7:00:00,41373.72,,,33.24133,-118.30500,KW,KW,P,6,HZ,10,90,140,SE,280,14,5,6,,,,66,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"Leaving station 90/35, going to station 90/30.  Array deployed.  One observer on."
OB,CalCOFI1304SH,4/9/2013,10:32,41373.44,7:00:00,41373.73,,,33.25567,-118.26583,KW,AD,P,6,HZ,10,90,140,SE,280,19,5,6,,,,76,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on.
W,CalCOFI1304SH,4/9/2013,10:32,41373.44,7:00:00,41373.73,,,33.25567,-118.26583,KW,AD,P,6,HZ,10,90,140,SE,280,19,5,6,,,,76,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,Two observers on.
W,CalCOFI1304SH,4/9/2013,11:12,41373.47,7:00:00,41373.76,,,33.30150,-118.14183,KW,AD,P,6,HZ,10,90,140,SE,280,15,5,5,,,,66,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1304SH,4/9/2013,11:34,41373.48,7:00:00,41373.77,,,33.33017,-118.07600,KW,AD,F,6,HZ,10,100,150,SE,280,12,4,4,,,,66,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
W,CalCOFI1304SH,4/9/2013,11:45,41373.49,7:00:00,41373.78,,,33.35017,-118.03900,KW,AD,G,6,HZ,10,120,155,SL,290,9,3,4,,,,56,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,
OO,CalCOFI1304SH,4/9/2013,12:13,41373.51,7:00:00,41373.80,,,33.39633,-117.95233,KW,KW,G,6,HZ,8,130,155,SL,290,8,3,4,,,,56,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"One observer on, array retrieval."
W,CalCOFI1304SH,4/9/2013,12:13,41373.51,7:00:00,41373.80,,,33.39633,-117.95233,KW,KW,G,6,HZ,8,130,155,SL,290,8,3,4,,,,56,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"One observer on, array retrieval."
ET,CalCOFI1304SH,4/9/2013,12:30,41373.52,7:00:00,41373.81,,,33.41650,-117.91117,KW,KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"On station 90/30, two buoys deployed."
ST,CalCOFI1304SH,4/9/2013,14:49,41373.62,7:00:00,41373.91,,,33.40550,-117.92533,KW,AD,F,6,HZ,10,0,0,,270,16,5,4,,,,58,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"leaving station 90/30, going to station 90/28.  No array."
W,CalCOFI1304SH,4/9/2013,14:49,41373.62,7:00:00,41373.91,,,33.40550,-117.92533,KW,AD,F,6,HZ,10,0,0,,270,16,5,4,,,,58,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,"leaving station 90/30, going to station 90/28.  No array."
ET,CalCOFI1304SH,4/9/2013,15:45,41373.66,7:00:00,41373.95,,,33.48217,-117.77033,KW,AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,on station 90/28.  No buoys.
C,CalCOFI1304SH,4/9/2013,16:58,41373.71,7:00:00,41374.00,,,33.48933,-117.77867,KW,AD,F,6,CL,0,0,0,,270,8,3,4,8,AD,2,58,176,2.2,,,,,,,1,1,2,1,Bm,,,,off,1,on,,1,34,,,,,,,,,,,"blue whale with fluke tips bent up (aka ""Cadillac"" per John Calambokidis).  Off effort sighting while on station 90/28."
SB,CalCOFI1304SH,4/9/2013,16:58,41373.71,7:00:00,41374.00,,,33.48933,-117.77867,KW,AD,F,6,CL,0,0,0,,270,8,3,4,8,AD,2,58,176,2.2,,,,,,,1,1,2,1,Bm,,,,off,1,on,,1,34,,,,,,,,,,,"blue whale with fluke tips bent up (aka ""Cadillac"" per John Calambokidis).Begin day, leaving Avalon Beach, Catalina Island for bad weather.  Off transect line, going to line 90/35  "
SE,CalCOFI1304SH,4/9/2013,16:58,41373.71,7:00:00,41374.00,,,33.48933,-117.77867,KW,AD,F,6,CL,0,0,0,,270,8,3,4,8,AD,2,58,176,2.2,,,,,,,1,1,2,1,Bm,,,,off,1,on,,1,34,,,,,,,,,,,"blue whale with fluke tips bent up (aka ""Cadillac"" per John Calambokidis).  "
W,CalCOFI1304SH,4/9/2013,16:58,41373.71,7:00:00,41374.00,,,33.48933,-117.77867,KW,AD,F,6,CL,0,0,0,,270,8,3,4,8,AD,2,58,176,2.2,,,,,,,1,1,2,1,Bm,,,,off,1,on,,1,34,,,,,,,,,,,"blue whale with fluke tips bent up (aka ""Cadillac"" per John Calambokidis).  "
ST,CalCOFI1304SH,4/9/2013,17:05,41373.71,7:00:00,41374.00,,,33.48767,-117.77100,KW,AD,F,6,CL,0,0,0,,270,8,3,4,,,,70,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,leave station 90/28 to SCOOSE 93.4/26.4
W,CalCOFI1304SH,4/9/2013,17:05,41373.71,7:00:00,41374.00,,,33.48767,-117.77100,KW,AD,F,6,CL,0,0,0,,270,8,3,4,,,,70,,,,,,,,,,,,,,,,,on,,on,,,,,,,,,,,,,,leave station 90/28 to SCOOSE 93.4/26.4
