Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
E,CalCOFI0602JD,2/4/2006,15:11,2/4/2006 15:11,8:00:00,2/4/2006 23:11,,,32.546,-118.1461667,GSC,SMC,G,5,OV,100,,,,,,1,4,,,,238,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Pulling array. Arriving: 93/40
B,CalCOFI0602JD,2/5/2006,7:33,2/5/2006 7:33,8:00:00,2/5/2006 15:33,,,31.87283333,-119.5053333,GSC,SMC,G,5,PC,70,,,,,,2,6,,,,241,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array deployed. Mid transect.
ST,CalCOFI0602JD,2/5/2006,7:33,2/5/2006 7:33,8:00:00,2/5/2006 15:33,,,31.87283333,-119.5053333,GSC,SMC,G,5,PC,70,,,,,,2,6,,,,241,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array deployed. Mid transect.
W,CalCOFI0602JD,2/5/2006,7:33,2/5/2006 7:33,8:00:00,2/5/2006 15:33,,,31.87283333,-119.5053333,GSC,SMC,G,5,PC,70,,,,,,2,6,,,,241,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array deployed. Mid transect.
ET,CalCOFI0602JD,2/5/2006,7:56,2/5/2006 7:56,8:00:00,2/5/2006 15:56,,,31.84516667,-119.5665,GSC,SMC,G,5,PC,70,,,,,,2,6,,,,241,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Arriving: 90/60
W,CalCOFI0602JD,2/5/2006,7:56,2/5/2006 7:56,8:00:00,2/5/2006 15:56,,,31.84516667,-119.5665,GSC,SMC,G,5,PC,70,,,,,,2,6,,,,241,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Arriving: 90/60
ST,CalCOFI0602JD,2/5/2006,10:30,2/5/2006 10:30,8:00:00,2/5/2006 18:30,,,31.826,-119.5681667,GSC,SMC,G,5,PC,80,,,,,,2,5,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array deployed.
W,CalCOFI0602JD,2/5/2006,10:30,2/5/2006 10:30,8:00:00,2/5/2006 18:30,,,31.826,-119.5681667,GSC,SMC,G,5,PC,80,,,,,,2,5,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array deployed.
W,CalCOFI0602JD,2/5/2006,10:45,2/5/2006 10:45,8:00:00,2/5/2006 18:45,,,31.80816667,-119.603,GSC,SMC,G,5,PC,80,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/5/2006,11:30,2/5/2006 11:30,8:00:00,2/5/2006 19:30,,,31.75683333,-119.7215,GSC,SMC,G,5,PC,80,,,,,,3,6,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/5/2006,11:30,2/5/2006 11:30,8:00:00,2/5/2006 19:30,,,31.75683333,-119.7215,GSC,SMC,G,5,PC,80,,,,,,3,6,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/5/2006,12:13,2/5/2006 12:13,8:00:00,2/5/2006 20:13,,,31.71366667,-119.8415,GSC,SMC,G,5,PC,80,,,,,,3,6,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/5/2006,12:13,2/5/2006 12:13,8:00:00,2/5/2006 20:13,,,31.71366667,-119.8415,GSC,SMC,G,5,PC,80,,,,,,3,6,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/5/2006,12:35,2/5/2006 12:35,8:00:00,2/5/2006 20:35,,,31.68416667,-119.9011667,GSC,SMC,G,5,PC,80,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/5/2006,13:00,2/5/2006 13:00,8:00:00,2/5/2006 21:00,,,31.653,-119.9626667,GSC,SMC,G,5,PC,80,,,,,,3,8,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/5/2006,13:00,2/5/2006 13:00,8:00:00,2/5/2006 21:00,,,31.653,-119.9626667,GSC,SMC,G,5,PC,80,,,,,,3,8,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/5/2006,13:31,2/5/2006 13:31,8:00:00,2/5/2006 21:31,,,31.60983333,-120.0448333,GSC,SMC,G,5,PC,80,,,,,,3,8,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/5/2006,13:31,2/5/2006 13:31,8:00:00,2/5/2006 21:31,,,31.60983333,-120.0448333,GSC,SMC,G,5,PC,80,,,,,,3,8,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/5/2006,13:57,2/5/2006 13:57,8:00:00,2/5/2006 21:57,,,31.57866667,-120.1126667,GSC,SMC,G,5,PC,80,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/5/2006,14:37,2/5/2006 14:37,8:00:00,2/5/2006 22:37,,,31.52566667,-120.2215,GSC,SMC,G,5,PC,80,,,,,,3,10,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/5/2006,14:37,2/5/2006 14:37,8:00:00,2/5/2006 22:37,,,31.52566667,-120.2215,GSC,SMC,G,5,PC,80,,,,,,3,10,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
ET,CalCOFI0602JD,2/5/2006,14:43,2/5/2006 14:43,8:00:00,2/5/2006 22:43,,,31.51716667,-120.2391667,GSC,SMC,G,5,PC,80,,,,,,3,10,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Arriving 90/70
W,CalCOFI0602JD,2/5/2006,14:43,2/5/2006 14:43,8:00:00,2/5/2006 22:43,,,31.51716667,-120.2391667,GSC,SMC,G,5,PC,80,,,,,,3,10,,,,240,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Arriving 90/70
B,CalCOFI0602JD,2/6/2006,7:01,2/6/2006 7:01,8:00:00,2/6/2006 15:01,,,30.74083333,-121.8063333,GSC,SMC,G,5,OV,90,,,,,,2,7,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array. Mid transect.
ST,CalCOFI0602JD,2/6/2006,7:01,2/6/2006 7:01,8:00:00,2/6/2006 15:01,,,30.74083333,-121.8063333,GSC,SMC,G,5,OV,90,,,,,,2,7,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array. Mid transect.
W,CalCOFI0602JD,2/6/2006,7:01,2/6/2006 7:01,8:00:00,2/6/2006 15:01,,,30.74083333,-121.8063333,GSC,SMC,G,5,OV,90,,,,,,2,7,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array. Mid transect.
P,CalCOFI0602JD,2/6/2006,7:29,2/6/2006 7:29,8:00:00,2/6/2006 15:29,,,30.71,-121.8693333,GSC,SMC,G,5,OV,90,,,,,,2,7,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,7:29,2/6/2006 7:29,8:00:00,2/6/2006 15:29,,,30.71,-121.8693333,GSC,SMC,G,5,OV,90,,,,,,2,7,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,8:00,2/6/2006 8:00,8:00:00,2/6/2006 16:00,,,30.66833333,-121.9495,GSC,SMC,G,5,OV,90,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,8:31,2/6/2006 8:31,8:00:00,2/6/2006 16:31,,,30.62516667,-122.031,GSC,SMC,G,5,OV,90,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/6/2006,9:00,2/6/2006 9:00,8:00:00,2/6/2006 17:00,,,30.58616667,-122.1095,GSC,SMC,G,5,OV,90,,,,,,2,6,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Seas calming.
W,CalCOFI0602JD,2/6/2006,9:00,2/6/2006 9:00,8:00:00,2/6/2006 17:00,,,30.58616667,-122.1095,GSC,SMC,G,5,OV,90,,,,,,2,6,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Seas calming.
ET,CalCOFI0602JD,2/6/2006,9:55,2/6/2006 9:55,8:00:00,2/6/2006 17:55,,,30.5155,-122.2543333,GSC,SMC,G,5,OV,90,,,,,,2,6,,,,243,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Sona buoy deployed. Arriving: 90/100
W,CalCOFI0602JD,2/6/2006,9:55,2/6/2006 9:55,8:00:00,2/6/2006 17:55,,,30.5155,-122.2543333,GSC,SMC,G,5,OV,90,,,,,,2,6,,,,243,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Sona buoy deployed. Arriving: 90/100
ST,CalCOFI0602JD,2/6/2006,13:21,2/6/2006 13:21,8:00:00,2/6/2006 21:21,,,30.52583333,-122.2728333,GSC,SMC,G,5,OV,90,,,,,,2,4,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array.
W,CalCOFI0602JD,2/6/2006,13:21,2/6/2006 13:21,8:00:00,2/6/2006 21:21,,,30.52583333,-122.2728333,GSC,SMC,G,5,OV,90,,,,,,2,4,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,No array.
W,CalCOFI0602JD,2/6/2006,14:04,2/6/2006 14:04,8:00:00,2/6/2006 22:04,,,30.45666667,-122.3736667,GSC,SMC,E,6,PC,65,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,14:30,2/6/2006 14:30,8:00:00,2/6/2006 22:30,,,30.42016667,-122.442,GSC,SMC,G,5,OV,90,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/6/2006,15:00,2/6/2006 15:00,8:00:00,2/6/2006 23:00,,,30.38233333,-122.5191667,GSC,SMC,G,5,OV,100,,,,,,1,5,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,15:00,2/6/2006 15:00,8:00:00,2/6/2006 23:00,,,30.38233333,-122.5191667,GSC,SMC,G,5,OV,100,,,,,,1,5,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,15:32,2/6/2006 15:32,8:00:00,2/6/2006 23:32,,,30.33716667,-122.6076667,GSC,SMC,G,5,OV,100,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/6/2006,16:04,2/6/2006 16:04,8:00:00,2/7/2006 0:04,,,30.294,-122.688,GSC,SMC,G,5,OV,100,,,,,,1,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,16:04,2/6/2006 16:04,8:00:00,2/7/2006 0:04,,,30.294,-122.688,GSC,SMC,G,5,OV,100,,,,,,1,4,,,,240,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
SB,CalCOFI0602JD,2/6/2006,16:14,2/6/2006 16:14,8:00:00,2/7/2006 0:14,,,30.2805,-122.717,GSC,SMC,,,,,,,,,,,,5,GSC,,240,210,4,,,,,,,45.00,10.00,55.00,2,Dd,,,,On,,On,,2,5,,,,,,,,,,,
SB,CalCOFI0602JD,2/6/2006,16:46,2/6/2006 16:46,8:00:00,2/7/2006 0:46,,,30.23983333,-122.7996667,GSC,SMC,,,,,,,,,,,,6,SMC,,236,301,6.4,,,,,,,44.00,16.00,48.00,3,Dd,,,,On,,On,,2,5,,,,,,,,,,,
SB,CalCOFI0602JD,2/6/2006,17:15,2/6/2006 17:15,8:00:00,2/7/2006 1:15,,,30.1995,-122.886,GSC,SMC,,,,,,,,,,,,7,SMC,,239,244,4,,,,,,,74.00,12.00,76.00,2,Dd,,,,On,,On,,2,5,,,,,,,,,,,
W,CalCOFI0602JD,2/6/2006,17:28,2/6/2006 17:28,8:00:00,2/7/2006 1:28,,,30.18083333,-122.92,GSC,SMC,G,5,PC,25,,,,,,1,4,,,,239,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Sona buoy deployed. Arriving:90/110
ET,CalCOFI0602JD,2/6/2006,17:28,2/6/2006 17:28,8:00:00,2/7/2006 1:28,,,30.18083333,-122.92,GSC,SMC,G,5,PC,25,,,,,,1,4,,,,239,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Sona buoy deployed. Arriving:90/110
E,CalCOFI0602JD,2/6/2006,17:28,2/6/2006 17:28,8:00:00,2/7/2006 1:28,,,30.18083333,-122.92,GSC,SMC,G,5,PC,25,,,,,,1,4,,,,239,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Sona buoy deployed. Arriving:90/110
B,CalCOFI0602JD,2/7/2006,7:10,2/7/2006 7:10,8:00:00,2/7/2006 15:10,,,30.3985,-123.9933333,GSC,SMC,G,5,OV,85,,,,,,2,4,,,,327,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Mid transect. Lighting still poor.
W,CalCOFI0602JD,2/7/2006,7:10,2/7/2006 7:10,8:00:00,2/7/2006 15:10,,,30.3985,-123.9933333,GSC,SMC,G,5,OV,85,,,,,,2,4,,,,327,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Mid transect. Lighting still poor.
ET,CalCOFI0602JD,2/7/2006,7:18,2/7/2006 7:18,8:00:00,2/7/2006 15:18,,,30.40683333,-123.9925,GSC,SMC,G,5,OV,85,,,,,,2,4,,,,327,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Arriving: 93/120
W,CalCOFI0602JD,2/7/2006,7:18,2/7/2006 7:18,8:00:00,2/7/2006 15:18,,,30.40683333,-123.9925,GSC,SMC,G,5,OV,85,,,,,,2,4,,,,327,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,Arriving: 93/120
SB,CalCOFI0602JD,2/7/2006,8:05,2/7/2006 8:05,8:00:00,2/7/2006 16:05,,,30.412,-124.0085,GSC,SMC,,,,,,,,,,,,8,GSC,,243,178,0.6,,,,,,,22.00,12.00,24.00,ND,Ud,,,,Off,,On,,2,,,,,,,,,,,,Possibly offshore Tt.
ST,CalCOFI0602JD,2/7/2006,10:47,2/7/2006 10:47,8:00:00,2/7/2006 18:47,,,30.4125,-123.9745,GSC,SMC,G,5,OV,85,,,,,,2,4,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Array deployed.
W,CalCOFI0602JD,2/7/2006,10:47,2/7/2006 10:47,8:00:00,2/7/2006 18:47,,,30.4125,-123.9745,GSC,SMC,G,5,OV,85,,,,,,2,4,,,,243,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Array deployed.
W,CalCOFI0602JD,2/7/2006,11:00,2/7/2006 11:00,8:00:00,2/7/2006 19:00,,,30.43416667,-123.9463333,GSC,SMC,G,5,OV,100,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/7/2006,11:30,2/7/2006 11:30,8:00:00,2/7/2006 19:30,,,30.4825,-123.8691667,GSC,SMC,G,5,OV,100,,,,,,3,5,,,,52,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/7/2006,11:30,2/7/2006 11:30,8:00:00,2/7/2006 19:30,,,30.4825,-123.8691667,GSC,SMC,G,5,OV,100,,,,,,3,5,,,,52,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/7/2006,12:05,2/7/2006 12:05,8:00:00,2/7/2006 20:05,,,30.532,-123.776,GSC,SMC,G,5,OV,100,,,,,,3,5,,,,56,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/7/2006,12:05,2/7/2006 12:05,8:00:00,2/7/2006 20:05,,,30.532,-123.776,GSC,SMC,G,5,OV,100,,,,,,3,5,,,,56,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
SB,CalCOFI0602JD,2/7/2006,12:09,2/7/2006 12:09,8:00:00,2/7/2006 20:09,,,30.5395,-123.7605,GSC,SMC,,,,,,,,,,,,9,GSC,,61,331,4,,,,,,,1.00,,11.00,0,Pm,,,,On,,On,,3,,,,,,,,,,,,
W,CalCOFI0602JD,2/7/2006,12:30,2/7/2006 12:30,8:00:00,2/7/2006 20:30,,,30.564,-123.7083333,GSC,SMC,G,5,OV,100,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
P,CalCOFI0602JD,2/7/2006,13:00,2/7/2006 13:00,8:00:00,2/7/2006 21:00,,,30.60366667,-123.6271667,GSC,SMC,G,5,PC,60,,,,,,3,5,,,,61,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/7/2006,13:00,2/7/2006 13:00,8:00:00,2/7/2006 21:00,,,30.60366667,-123.6271667,GSC,SMC,G,5,PC,60,,,,,,3,5,,,,61,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/7/2006,13:31,2/7/2006 13:31,8:00:00,2/7/2006 21:31,,,30.647,-123.5398333,GSC,SMC,G,5,PC,60,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
W,CalCOFI0602JD,2/7/2006,14:03,2/7/2006 14:03,8:00:00,2/7/2006 22:03,,,30.69033333,-123.4505,GSC,SMC,G,5,PC,30,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,
E,CalCOFI0602JD,2/7/2006,14:20,2/7/2006 14:20,8:00:00,2/7/2006 22:20,,,30.71583333,-123.4018333,GSC,SMC,G,5,PC,30,,,,,,2,4,,,,61,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,pulling array. Arriving;93/110
W,CalCOFI0602JD,2/7/2006,14:20,2/7/2006 14:20,8:00:00,2/7/2006 22:20,,,30.71583333,-123.4018333,GSC,SMC,G,5,PC,30,,,,,,2,4,,,,61,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,pulling array. Arriving;93/110
ET,CalCOFI0602JD,2/7/2006,14:20,2/7/2006 14:20,8:00:00,2/7/2006 22:20,,,30.71583333,-123.4018333,GSC,SMC,G,5,PC,30,,,,,,2,4,,,,61,,,,,,,,,,,,,,,,,Off,,On,,,,,,,,,,,,,,pulling array. Arriving;93/110
B,CalCOFI0602JD,2/8/2006,7:01,2/8/2006 7:01,8:00:00,2/8/2006 15:01,,,31.51,-121.8363333,GSC,SMC,G,5,CL,10,,,,,,3,5,,,,59,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Mid transect. 
ST,CalCOFI0602JD,2/8/2006,7:01,2/8/2006 7:01,8:00:00,2/8/2006 15:01,,,31.51,-121.8363333,GSC,SMC,G,5,CL,10,,,,,,3,5,,,,59,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Mid transect. 
W,CalCOFI0602JD,2/8/2006,7:01,2/8/2006 7:01,8:00:00,2/8/2006 15:01,,,31.51,-121.8363333,GSC,SMC,G,5,CL,10,,,,,,3,5,,,,59,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Mid transect. 
W,CalCOFI0602JD,2/8/2006,7:13,2/8/2006 7:13,8:00:00,2/8/2006 15:13,,,31.52566667,-121.8035,GSC,SMC,G,5,CL,10,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,Glare right.
