Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
SB,CalCOFI0507NH,7/1/2005,16:10,38534.67,8:00:00,38535.01,,,33.10833,-117.48517,ABD,VI,,,,,,,,,,,,5,VI,,158,198,1,,,,,,,500,,,ND,Dd,,,,ON,,OFF,,1,"2, 9, 5",,,,,,,,,,,
SB,CalCOFI0507NH,7/1/2005,16:23,38534.68,8:00:00,38535.02,,,33.07600,-117.47000,ABD,VI,,,,,,,,,,,,6,VI,,159,191,0.8,,,,,,,15,,,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,
C,CalCOFI0507NH,7/1/2005,16:40,38534.69,8:00:00,38535.03,,,33.02617,-117.44733,DLC,VI,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,On flying bridge
W,CalCOFI0507NH,7/1/2005,16:40,38534.69,8:00:00,38535.03,,,33.02617,-117.44733,DLC,VI,E,6,OV,100,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,On flying bridge
SB,CalCOFI0507NH,7/1/2005,16:48,38534.70,8:00:00,38535.03,,,33.00667,-117.43850,DLC,VI,,,,,,,,,,,,7,VI,,146,171,0.8,,,,,,,10,8,12,0,Dd,Dc,90,10,ON,,OFF,,9,4,,,,,,,,,,,One clear capensis. Mixed group. Good sound recordings
C,CalCOFI0507NH,7/1/2005,17:03,38534.71,8:00:00,38535.04,,,32.96167,-117.41633,ABD,VI,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,
W,CalCOFI0507NH,7/1/2005,17:03,38534.71,8:00:00,38535.04,,,32.96167,-117.41633,ABD,VI,G,5,OV,100,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI0507NH,7/1/2005,17:08,38534.71,8:00:00,38535.05,,,32.94750,-117.41000,ABD,VI,,,,,,,,,,,,8,VI,,140,200,0.8,,,,,,,6,5,8,ND,UD,,,,ON,,OFF,,0,,,,,,,,,,,,Unid dolphin
ET,CalCOFI0507NH,7/1/2005,17:10,38534.72,8:00:00,38535.05,,,32.94217,-117.40767,ABD,VI,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,On station 98.28. To dinner.
SB,CalCOFI0507NH,7/1/2005,17:43,38534.74,8:00:00,38535.07,,,32.94067,-117.40717,ABD,VI,,,,,,,,,,,,9,VI,,300,327,0.6,,,,,,,30,20,100,ND,UD,,,,OFF,,ON,,9,,,,,,,,,,,,"OFF EFFORT (*). Birds associated, unid dolphin"
Pinn,CalCOFI0507NH,7/1/2005,17:43,38534.74,8:00:00,38535.07,,,32.94067,-117.40717,ABD,VI,,,,,,,,,,,,PINN1,ABD,,300,225,,400,,,,,,1,,,0,Ma,,,,OFF,,ON,,3,,,,,,,,,,,,Stationary
SB,CalCOFI0507NH,7/1/2005,17:58,38534.75,8:00:00,38535.08,,,32.90683,-117.40133,ABD,VI,,,,,,,,,,,,10,ABD,,300,207,0.4,,,,,,,20,15,50,ND,UD,,,,OFF,,ON,,9,4?,,,,,,,,,,,"Birds associated, unid dolphin"
SB,CalCOFI0507NH,7/1/2005,18:03,38534.75,8:00:00,38535.09,,,32.90667,-117.40150,ABD,VI,,,,,,,,,,,,11,VI,,298,313,0.4,,,,,,,4,,,ND,UD,,,,OFF,,ON,,2,,,,,,,,,,,,Unid dolphin
SB,CalCOFI0507NH,7/1/2005,19:04,38534.79,8:00:00,38535.13,,,32.90700,-117.41833,ABD,VI,,,,,,,,,,,,12,ABD,,296,268,8.2,,,,,,,150,100,300,1,Dc,,,,OFF,,ON,,1,"4,9",,,,,,,,,,,"Very dark beak to pec stripe, muddy markings."
E,CalCOFI0507NH,7/1/2005,19:14,38534.80,8:00:00,38535.13,,,32.90800,-117.42233,ABD,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Too dark to see.
B,CalCOFI0507NH,7/2/2005,6:29,38535.27,8:00:00,38535.60,,,32.54267,-118.24167,ABD,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,ON STATION 50
SB,CalCOFI0507NH,7/2/2005,6:32,38535.27,8:00:00,38535.61,,,32.54267,-118.24167,ABD,VI,,,,,,,,,,,,13,VI,,291,351,,300,,,,,,5,,,0,Dsp,,,,OFF,,ON,,2,,,,,,,,,,,,off effort. On station
SB,CalCOFI0507NH,7/2/2005,6:37,38535.28,8:00:00,38535.61,,,32.54383,-118.24300,ABD,VI,,,,,,,,,,,,15,UNK,,310,310,0.4,,,,,,,6,,,0,Dd,,,,OFF,,ON,,1,9,,,,,,,,,,,Off effort. 
SB,CalCOFI0507NH,7/2/2005,6:37,38535.28,8:00:00,38535.61,,,32.54383,-118.24300,ABD,VI,,,,,,,,,,,,14,ABD,,310,234,0.4,,,,,,,10,5,15,ND,Dsp,,,,OFF,,ON,,14,9,,,,,,,,,,,Off effort. 
ST,CalCOFI0507NH,7/2/2005,6:53,38535.29,8:00:00,38535.62,,,32.53800,-118.26083,DLC,ABD,,,,,,,,,,,,,,,232,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,START OBS FROM FLYING BRIDGE
W,CalCOFI0507NH,7/2/2005,6:53,38535.29,8:00:00,38535.62,,,32.53800,-118.26083,DLC,ABD,G,4,OV,100,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,START OBS FROM FLYING BRIDGE
SB,CalCOFI0507NH,7/2/2005,7:01,38535.29,8:00:00,38535.63,,,32.52533,-118.28183,DLC,ABD,,,,,,,,,,,,16,ABD,,222,284,0.4,,,,,,,8,5,15,ND,UD,,,,ON,,ON,,0,,,,,,,,,,,,Unid dolphin
SB,CalCOFI0507NH,7/2/2005,7:05,38535.30,8:00:00,38535.63,,,32.51838,-118.29383,DLC,ABD,,,,,,,,,,,,17,DC,,222,165,0.8,,,,,,,10,,,ND,UD,,,,ON,,ON,,2,8,,,,,,,,,,,Unid dolphin
SB,CalCOFI0507NH,7/2/2005,7:07,38535.30,8:00:00,38535.63,,,32.51400,-118.30050,DLC,ABD,,,,,,,,,,,,18,ABD,,223,241,0.8,,,,,,,100,80,120,ND,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,
SB,CalCOFI0507NH,7/2/2005,7:10,38535.30,8:00:00,38535.63,,,32.51050,-118.30600,DLC,ABD,,,,,,,,,,,,19,DC,,222,138,1.2,,,,,,,30,,,ND,Dsp,,,,ON,,ON,,2,,,,,,,,,,,,porpoising
SB,CalCOFI0507NH,7/2/2005,7:44,38535.32,8:00:00,38535.66,,,32.44867,-118.39717,DLC,ABD,,,,,,,,,,,,20,ABD,,219,339,0.8,,,,,,,1,,,0,Bp,,,,ON,,ON,,,1,,,,,,,,,,,"blow, tall dorsal  **changed May  1 2008 to ""on Effort"" for database--ABD"
SB,CalCOFI0507NH,7/2/2005,7:50,38535.33,8:00:00,38535.66,,,32.44017,-118.40933,DLC,ABD,,,,,,,,,,,,21,ABD,,215,280,0.6,,,,,,,8,,,ND,Dd,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0507NH,7/2/2005,8:03,38535.34,8:00:00,38535.67,,,32.41483,-118.44517,DLC,ABD,,,,,,,,,,,,22,UNK,,219,219,,100,,,,,,25,,,0,Dd,,,,OFF,,ON,,1,5,,,,,,,,,,,
SB,CalCOFI0507NH,7/2/2005,8:06,38535.34,8:00:00,38535.67,,,32.40583,-118.45900,DLC,ABD,,,,,,,,,,,,23,DLC,,222,213,1.4,,,,,,,200,180,250,2,Dd,,,,ON,,ON,,1,5,,,VI,,1,14,,,,,"more animals coming, spread out, possibly all from S#22 group"
SB,CalCOFI0507NH,7/2/2005,8:24,38535.35,8:00:00,38535.68,,,32.37433,-118.50900,DLC,ABD,,,,,,,,,,,,24,DLC,,222,184,10.8,,,,,,,15,,,0,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,
ET,CalCOFI0507NH,7/2/2005,8:41,38535.36,8:00:00,38535.70,,,32.34617,-118.55400,DLC,ABD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,On station
SB,CalCOFI0507NH,7/2/2005,9:30,38535.40,8:00:00,38535.73,,,32.34800,-118.56233,DLC,ABD,,,,,,,,,,,,25,ABD,,121,231,4,,,,,,,8,5,10,ND,Dsp,,,,OFF,,ON,,,,,,,,,,,,,,
ST,CalCOFI0507NH,7/2/2005,10:54,38535.45,8:00:00,38535.79,,,32.34017,-118.55867,ABD,DLC,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,ABD PREPARING PLATFORM FOR BIG EYES
W,CalCOFI0507NH,7/2/2005,10:54,38535.45,8:00:00,38535.79,,,32.34017,-118.55867,ABD,DLC,G,4,OV,100,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,ABD PREPARING PLATFORM FOR BIG EYES
P,CalCOFI0507NH,7/2/2005,11:15,38535.47,8:00:00,38535.80,,,32.31050,-118.61733,ABD,VI,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,DC TO LUNCH
P,CalCOFI0507NH,7/2/2005,11:36,38535.48,8:00:00,38535.82,,,32.28000,-118.67917,DLC,VI,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,ABD TO LUNCH
P,CalCOFI0507NH,7/2/2005,11:50,38535.49,8:00:00,38535.83,,,32.25833,-118.72050,DLC,VI,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,LEAVING OBS IN FLYING BRIDGE
Pinn,CalCOFI0507NH,7/2/2005,11:55,38535.50,8:00:00,38535.83,,,32.24900,-118.73783,DLC,VI,,,,,,,,,,,,2,DLC,,239,167,4.8,,,,,,,Pinn2,,,0,Zaca,,,,ON,,ON,,3,,,,,,,,,,,,sunning themselves
SB,CalCOFI0507NH,7/2/2005,11:57,38535.50,8:00:00,38535.83,,,32.24550,-118.74450,DLC,VI,,,,,,,,,,,,26,VI,,239,285,3.4,,,,,,,2,,,0,Bp,,,,ON,,ON,,1,,,,ABD,,15,18,,,,,second animal was smaller
SB,CalCOFI0507NH,7/2/2005,12:00,38535.50,8:00:00,38535.83,,,32.24183,-118.75117,DLC,VI,,,,,,,,,,,,27,VI,,239,264,0.4,,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,unid large whale
SB,CalCOFI0507NH,7/2/2005,12:06,38535.50,8:00:00,38535.84,,,32.23300,-118.76717,DLC,VI,,,,,,,,,,,,28,DLC,,239,205,6,,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,unid large whale
SB,CalCOFI0507NH,7/2/2005,12:12,38535.51,8:00:00,38535.84,,,32.22183,-118.78733,DLC,VI,,,,,,,,,,,,29,DLC,,239,233,13.4,,,,,,,1,,,0,Bp,,,,ON,,ON,,1,,,,ABD,,19,19,,,,,
SB,CalCOFI0507NH,7/2/2005,12:17,38535.51,8:00:00,38535.85,,,32.21500,-118.78733,DLC,VI,,,,,,,,,,,,30,DLC,,239,210,1.2,,,,,,,1,,,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/2/2005,12:22,38535.52,8:00:00,38535.85,,,32.20783,-118.81633,DLC,VI,,,,,,,,,,,,31,VI,,246,305,0.4,,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,unid large whale
SB,CalCOFI0507NH,7/2/2005,12:26,38535.52,8:00:00,38535.85,,,32.20283,-118.82900,DLC,VI,,,,,,,,,,,,32,VI,,246,287,0.8,,,,,,,1,,,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,fluke up dive
ET,CalCOFI0507NH,7/2/2005,12:39,38535.53,8:00:00,38535.86,,,32.18800,-118.86583,DLC,VI,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI0507NH,7/2/2005,13:26,38535.56,8:00:00,38535.89,,,32.17633,-118.88833,DLC,VI,,,,,,,,,,,,33,DC,,260,170,6,,,,,,,1,,,ND,UD,,,,OFF,,ON,,,,,,,,,,,,,,breach. Unid dolphin
ST,CalCOFI0507NH,7/2/2005,15:21,38535.64,8:00:00,38535.97,,,32.17600,-118.88817,DLC,ABD,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,ON EFFORT FLYING BRIDGE
W,CalCOFI0507NH,7/2/2005,15:21,38535.64,8:00:00,38535.97,,,32.17600,-118.88817,DLC,ABD,G,4,OV,100,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,ON EFFORT FLYING BRIDGE
SB,CalCOFI0507NH,7/2/2005,15:32,38535.65,8:00:00,38535.98,,,32.15167,-118.94117,DLC,ABD,,,,,,,,,,,,34,ABD,,224,293,4,,,,,,,1,,,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
C,CalCOFI0507NH,7/2/2005,15:57,38535.66,8:00:00,38536.00,,,32.11617,-119.01183,DLC,ABD,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,MOVED DOWN FROM FLYING BRIDGE TO ALLOW TRANMISSIONS
SB,CalCOFI0507NH,7/2/2005,15:59,38535.67,8:00:00,38536.00,,,32.11250,-119.01933,DLC,ABD,,,,,,,,,,,,35,ABD,,242,248,0.6,,,,,,,1,,,0,Bm,,,,ON,,ON,,0,,,,,,,,,,,,
C,CalCOFI0507NH,7/2/2005,16:13,38535.68,8:00:00,38536.01,,,32.09183,-119.06100,DLC,ABD,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"BACK ON FLYING BRIDGE, VI ON BIG EYES"
SB,CalCOFI0507NH,7/2/2005,16:32,38535.69,8:00:00,38536.02,,,32.07017,-119.11333,DLC,ABD,,,,,,,,,,,,36,ABD,,228,245,0.4,,,,,,,3,2,3,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/2/2005,16:37,38535.69,8:00:00,38536.03,,,32.06350,-119.12867,DLC,ABD,,,,,,,,,,,,37,DLC,,227,209,0.4,,,,,,,1,,,0,Bm,,,,ON,,ON,,0,,,,,,,,,,,,POSSIBLY BM
SP,CalCOFI0507NH,7/2/2005,16:46,38535.70,8:00:00,38536.03,,,32.05300,-119.15700,DLC,ABD,,,,,,,,,,,,37,DLC,,229,200,2.4,,,,,,,1,,,0,Bm,,,,ON,,ON,,1,,,,VI,,20,25,,,,,
ET,CalCOFI0507NH,7/2/2005,17:13,38535.72,8:00:00,38536.05,,,32.01317,-119.23167,DLC,ABD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,ON STATION OBS TO DINNER
E,CalCOFI0507NH,7/2/2005,17:13,38535.72,8:00:00,38536.05,,,32.01317,-119.23167,DLC,ABD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,ON STATION OBS TO DINNER
B,CalCOFI0507NH,7/3/2005,5:24,38536.23,8:00:00,38536.56,,,31.51467,-120.27533,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leaving station 93.70. ABD NOT ON WATCH TODAY, KNEE INJURY."
ST,CalCOFI0507NH,7/3/2005,5:24,38536.23,8:00:00,38536.56,,,31.51467,-120.27533,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leaving station 93.70. ABD NOT ON WATCH TODAY, KNEE INJURY."
W,CalCOFI0507NH,7/3/2005,5:24,38536.23,8:00:00,38536.56,,,31.51467,-120.27533,DLC,VI,G,5,OV,100,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,"Leaving station 93.70. ABD NOT ON WATCH TODAY, KNEE INJURY."
P,CalCOFI0507NH,7/3/2005,5:47,38536.24,8:00:00,38536.57,,,31.48200,-120.33733,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,6:00,38536.25,8:00:00,38536.58,,,31.46050,-120.37633,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,6:30,38536.27,8:00:00,38536.60,,,31.41217,-120.46550,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,7:00,38536.29,8:00:00,38536.63,,,31.36333,-120.55350,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"SLOWED TO 6 KTS, PEOPLE FISHING, BRINGING ONE IN"
C,CalCOFI0507NH,7/3/2005,7:08,38536.30,8:00:00,38536.63,,,31.35900,-120.56050,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,RESUMING SPEED
SB,CalCOFI0507NH,7/3/2005,7:16,38536.30,8:00:00,38536.64,,,31.34683,-120.58383,DLC,VI,,,,,,,,,,,,38,DLC,,225,180,8,,,,,,,35,,,ND,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
OO,CalCOFI0507NH,7/3/2005,7:18,38536.30,8:00:00,38536.64,,,31.34567,-120.58583,DLC,DLC,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,VI TO BREAKFAST
C,CalCOFI0507NH,7/3/2005,7:38,38536.32,8:00:00,38536.65,,,31.31483,-120.65083,VI,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,DC TO BREAKFAST
OB,CalCOFI0507NH,7/3/2005,8:03,38536.34,8:00:00,38536.67,,,31.28083,-120.72217,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,DC and VI both observing
P,CalCOFI0507NH,7/3/2005,8:30,38536.35,8:00:00,38536.69,,,31.23700,-120.80350,DLC,VI,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,8:53,38536.37,8:00:00,38536.70,,,31.20200,-120.86900,VI,VI,,,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"DC TO HELP WITH ARRAY, SHIP TRANSMISSION OBS. FROM BRIDGE"
ET,CalCOFI0507NH,7/3/2005,9:11,38536.38,8:00:00,38536.72,,,31.18000,-120.91983,VI,VI,,,,,,,,,,,,,,,266,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,
ST,CalCOFI0507NH,7/3/2005,11:46,38536.49,8:00:00,38536.82,,,31.18050,-120.92567,DLC,VI,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,STARTING OBS. FROM BRIDGE WINGS
W,CalCOFI0507NH,7/3/2005,11:52,38536.49,8:00:00,38536.83,,,31.14100,-121.02417,DLC,VI,G,7,OV,100,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,12:18,38536.51,8:00:00,38536.85,,,31.09933,-121.09683,DLC,VI,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0507NH,7/3/2005,12:36,38536.53,8:00:00,38536.86,,,31.07100,-121.14883,DLC,VI,G,7,OV,100,,,,,,3,4.5,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,13:10,38536.55,8:00:00,38536.88,,,31.02100,-121.24533,DLC,VI,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,14:00,38536.58,8:00:00,38536.92,,,30.94017,-121.38633,DLC,VI,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0507NH,7/3/2005,14:12,38536.59,8:00:00,38536.93,,,30.92233,-121.41817,DLC,VI,G,7,OV,100,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0507NH,7/3/2005,14:30,38536.60,8:00:00,38536.94,,,30.89483,-121.47333,DLC,VI,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
OO,CalCOFI0507NH,7/3/2005,15:00,38536.63,8:00:00,38536.96,,,30.85783,-121.56017,VI,VI,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,DC TO HELP WITH ARRAY
ET,CalCOFI0507NH,7/3/2005,15:08,38536.63,8:00:00,38536.96,,,30.84817,-121.58550,VI,VI,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,STATION 93.80
