Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
B,CalCOFI0610RR,10/21/2006,9:37,10/21/2006 9:37,8:00:00,10/21/2006 17:37,,,32.89200,-117.31950,AMH,ABD,G,6,HZ,5,,,,,,1,1,,,,10,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,"OFF EFFORT TRANSITS BETWEEN STATIONS CLOSE TO SHORE DECK IS 38 FEET WITH HEIGHT OF OBS 5' 4""  LOCAL TIME IS -8 FROM GMT"
ST,CalCOFI0610RR,10/21/2006,9:37,10/21/2006 9:37,8:00:00,10/21/2006 17:37,,,32.89200,-117.31950,AMH,ABD,G,6,HZ,5,,,,,,1,1,,,,10,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,"OFF EFFORT TRANSITS BETWEEN STATIONS CLOSE TO SHORE DECK IS 38 FEET WITH HEIGHT OF OBS 5' 4""  LOCAL TIME IS -8 FROM GMT"
W,CalCOFI0610RR,10/21/2006,9:37,10/21/2006 9:37,8:00:00,10/21/2006 17:37,,,32.89200,-117.31950,AMH,ABD,G,6,HZ,5,,,,,,1,1,,,,10,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,"OFF EFFORT TRANSITS BETWEEN STATIONS CLOSE TO SHORE DECK IS 38 FEET WITH HEIGHT OF OBS 5' 4""  LOCAL TIME IS -8 FROM GMT"
SB,CalCOFI0610RR,10/21/2006,9:49,10/21/2006 9:49,8:00:00,10/21/2006 17:49,,,32.93200,-117.31000,AMH,ABD,,,,,,,,,,,,1,AMH,,10,334,3.2,740,,,,,,1,,,0,Pd,,,,ON,,OFF,,2,,,,,,,,,,,,
PINN,CalCOFI0610RR,10/21/2006,9:54,10/21/2006 9:54,8:00:00,10/21/2006 17:54,,,32.94383,-117.30717,AMH,ABD,,,,,,,,,,,,1,UNK,,10,10,,10,,,,,,4,,,0,Zaca,,,,ON,,OFF,,,,,,,,,,,,,,SEALIONS SEEN OVER LAST SECTION OF EFFORT *(grouped sightings and given ships position--ABD)**
ET,CalCOFI0610RR,10/21/2006,9:57,10/21/2006 9:57,8:00:00,10/21/2006 17:57,,,32.94950,-117.30617,AMH,ABD,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,
W,CalCOFI0610RR,10/21/2006,13:31,10/21/2006 13:31,8:00:00,10/21/2006 21:31,,,32.96000,-117.29217,AMH,ABD,G,6,CL,10,,,,,,2,1,,,,10,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,
ST,CalCOFI0610RR,10/21/2006,13:31,10/21/2006 13:31,8:00:00,10/21/2006 21:31,,,32.96000,-117.29217,AMH,ABD,G,6,CL,10,,,,,,2,1,,,,10,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,
PINN,CalCOFI0610RR,10/21/2006,14:21,10/21/2006 14:21,8:00:00,10/21/2006 22:21,,,33.09950,-117.37433,AMH,ABD,,,,,,,,,,,,2,UNK,,10,10,,10,,,,,,5,,,0,Zaca,,,,ON,,OFF,,,,,,,,,,,,,,SEALIONS SEEN OVER LAST SECTION OF EFFORT *(grouped sightings and given ships position--ABD)**
W,CalCOFI0610RR,10/21/2006,14:21,10/21/2006 14:21,8:00:00,10/21/2006 22:21,,,33.09950,-117.37433,AMH,ABD,F,0.107,CL,25,,,,,,2,1,,,,10,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,END OBSERVATION FOR FOG HORN
