Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
SB,CalCOFI1008NH,,,8/4/2010 15:31,7:00:00,8/4/2010 22:31,,,32.21842,-120.38751,DC,KW,P,4,LF,100,,,NG,,,4,6,18,DC,1,64,94,0.6,,,,,,,1,,,0,Bm,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/4/2010 15:39,7:00:00,8/4/2010 22:39,,,32.22745,-120.36416,DC,KW,P,4,LF,100,,,NG,,,4,6,19,KW,1,64,67,0.5,,,,,,,2,,,0,Bm,,,,ON,,ON,,,,,,,,,,,,,,"121113 changed incorr lat/long 32.303, -120.027"
SB,CalCOFI1008NH,,,8/4/2010 15:40,7:00:00,8/4/2010 22:40,,,32.22861,-120.36132,DC,KW,P,4,LF,100,,,NG,,,4,6,20,KW,1,64,69,0.2,,,,,,,1,,,0,ULW   ,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/4/2010 16:21,7:00:00,8/4/2010 23:21,,,32.27861,-120.24592,DC,KW,P,4,LF,100,,,NG,,,4,6,21,DC,1,59,12,0.3,,,,,,,1,,,0,ULW   ,,,,ON,,ON,,,,,,,,,,,,,,"A few blows seen, then lost animal.                                             "
ET,CalCOFI1008NH,,,8/4/2010 17:22,7:00:00,8/5/2010 0:22,,,32.35849,-120.07517,DC,KW,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Both observers down to retrieve array;  on station 90-60
E,CalCOFI1008NH,,,8/4/2010 17:22,7:00:00,8/5/2010 0:22,,,32.35849,-120.07517,DC,KW,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,array pulled in 1 sonobuoy tossed.
B,CalCOFI1008NH,,,8/5/2010 7:20,7:00:00,8/5/2010 14:20,,,33.01267,-118.81667,KW,DC,G,1,OV,100,,,NG,,,4,5,22,DC,2,56,120,0.2,,,,,,,1,,,0,UD    ,,,,ON,,ON,,,,,,,,,,,,,,
ST,CalCOFI1008NH,,,8/5/2010 7:20,7:00:00,8/5/2010 14:20,,,33.01267,-118.81667,KW,DC,G,1,OV,100,,,NG,,,4,5,22,DC,2,56,120,0.2,,,,,,,1,,,0,UD    ,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/5/2010 7:20,7:00:00,8/5/2010 14:20,,,33.01267,-118.81667,KW,DC,G,1,OV,100,,,NG,,,4,5,22,DC,2,56,120,0.2,,,,,,,1,,,0,UD    ,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/5/2010 8:33,7:00:00,8/5/2010 15:33,,,33.03477,-118.77939,KW,DC,G,1,OV,100,,,NG,,,4,5,23,DC,3,68,40,2,,,,,,,40,,,ND,Dsp,,,,ON,,ON,,,,,,,,,,,,,,widely spread. birds associated. milling in same area. KW sited.                
OO,CalCOFI1008NH,,,8/5/2010 8:51,7:00:00,8/5/2010 15:51,,,33.05932,-118.72594,DC,DC,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Breakfast rotation.
SB,CalCOFI1008NH,,,8/5/2010 9:06,7:00:00,8/5/2010 16:06,,,33.07693,-118.68125,KW,KW,G,1,OV,100,,,NG,,,4,5,25,KW,2,67,75,0.5,,,,,,,105,,,ND,Dc,,,,OFF,,ON,,,,,,,,,,,,,,
OB,CalCOFI1008NH,,,8/5/2010 9:24,7:00:00,8/5/2010 16:24,,,33.09726,-118.62503,KW,DC,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Both on obs.
ET,CalCOFI1008NH,,,8/5/2010 10:18,7:00:00,8/5/2010 17:18,,,33.15635,-118.45517,KW,DC,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,2 buoys deployed 1 did not inflate. array in .on station 90-37.
SB,CalCOFI1008NH,,,8/5/2010 14:00,7:00:00,8/5/2010 21:00,,,33.22700,-118.30300,KW,DC,G,1,PC,65,,,NG,,,4,1,26,KW,2,67,30,0.2,,,,,,,220,,,ND,Tt,,,,OFF,,ON,,,,,,,,,,,,,,
ST,CalCOFI1008NH,,,8/5/2010 15:55,7:00:00,8/5/2010 22:55,,,33.29816,-118.17590,DC,DC,G,1,PC,65,,,NG,,15,4,1,,,,40,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Departed st. Array deployed. DLC on obs.
