Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
ET,CalCOFI0607NH,7/8/2006,15:19,7/8/2006 15:19,7:00:00,7/8/2006 22:19,,,33.24500,-117.46200,DLC,AH,,,,,,,,,,,,,,,329,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,Station 91.7/26.4
ST,CalCOFI0607NH,7/8/2006,16:01,7/8/2006 16:01,7:00:00,7/8/2006 23:01,,,33.23850,-117.47433,DLC,AH,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,Departing station
SB,CalCOFI0607NH,7/8/2006,16:41,7/8/2006 16:41,7:00:00,7/8/2006 23:41,,,33.24411,-117.46639,DLC,AH,,,,,,,,,,,,4,AH,,169,219,1.2,1084,,,,,,2,,,0,UNID_CETAC,,,,ON,,OFF,,1,,,,,,,,,,,,"Possibly BM, large columnar blows.  1 PV associated."
SB,CalCOFI0607NH,7/8/2006,16:52,7/8/2006 16:52,7:00:00,7/8/2006 23:52,,,33.24239,-117.47052,DLC,AH,,,,,,,,,,,,5,AH,,169,210,0.8,1485,,,,,,100,90,115,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0607NH,7/8/2006,17:05,7/8/2006 17:05,7:00:00,7/9/2006 0:05,,,33.23048,-117.47256,DLC,AH,,,,,,,,,,,,6,AH,,169,216,0.8,1485,,,,,,1,,,0,UNID_CETAC,,,,ON,,OFF,,1,,,,,,,,,,,,Dolphins from S#5 associated with whale
SB,CalCOFI0607NH,7/8/2006,17:10,7/8/2006 17:10,7:00:00,7/9/2006 0:10,,,33.21604,-117.46914,DLC,AH,,,,,,,,,,,,7,AH,,169,211,0.6,1827,,,,,,2,,,0,UNID_CETAC,,,,ON,,OFF,,0,,,,,,,,,,,,Unid large whale
SB,CalCOFI0607NH,7/8/2006,17:13,7/8/2006 17:13,7:00:00,7/9/2006 0:13,,,33.20731,-117.46713,DLC,AH,,,,,,,,,,,,8,AH,,169,232,0.4,2385,,,,,,2,,,0,UNID_CETAC,,,,ON,,OFF,,0,,,,,,,,,,,,Unid large whale
SB,CalCOFI0607NH,7/8/2006,17:24,7/8/2006 17:24,7:00:00,7/9/2006 0:24,,,33.17501,-117.45977,DLC,AH,,,,,,,,,,,,9,AH,,169,205,1.2,1084,,,,,,91,76,104,1,Dc,Dd,99,1,ON,,OFF,,1,5,,,,,,,,,,,Widely spread group with one delphis in group.  Calf = Dc
SB,CalCOFI0607NH,7/8/2006,17:28,7/8/2006 17:28,7:00:00,7/9/2006 0:28,,,33.16324,-117.45723,DLC,AH,,,,,,,,,,,,12,DLC,,163,103,,200,,,,,,50,,,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0607NH,7/8/2006,17:28,7/8/2006 17:28,7:00:00,7/9/2006 0:28,,,33.16324,-117.45723,DLC,AH,,,,,,,,,,,,11,DLC,,163,132,,300,,,,,,1,,,0,Bm,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/8/2006,17:28,7/8/2006 17:28,7:00:00,7/9/2006 0:28,,,33.16324,-117.45723,DLC,AH,,,,,,,,,,,,10,AH,,163,216,0.4,2385,,,,,,2,,,0,Bm,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/8/2006,17:32,7/8/2006 17:32,7:00:00,7/9/2006 0:32,,,33.15147,-117.45485,DLC,AH,,,,,,,,,,,,13,AH,,163,174,,50,,,,,,30,,,ND,Dd,,,,ON,,OFF,,2,5,,,,,,,,,,,
SB,CalCOFI0607NH,7/8/2006,17:32,7/8/2006 17:32,7:00:00,7/9/2006 0:32,,,33.15147,-117.45485,DLC,AH,,,,,,,,,,,,14,AH,,163,185,1,1253,,,,,,1,,,0,Bm,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/8/2006,17:41,7/8/2006 17:41,7:00:00,7/9/2006 0:41,,,33.12515,-117.44956,DLC,AH,,,,,,,,,,,,15,AH,,163,311,0.8,1485,,,,,,2,,,0,Bm,,,,ON,,OFF,,1,,,,,,,,,,,,Possibly same group as S#11
ET,CalCOFI0607NH,7/8/2006,17:53,7/8/2006 17:53,7:00:00,7/9/2006 0:53,,,33.09046,-117.44213,DLC,AH,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,Station
SB,CalCOFI0607NH,7/8/2006,18:08,7/8/2006 18:08,7:00:00,7/9/2006 1:08,,,33.04707,-117.43075,DLC,DLC,,,,,,,,,,,,16,DLC,,257,248,1.2,1084,,,,,,3,,,0,Bm,,,,OFF,,OFF,,1,,,,,,,,,,,,Off effort sighting while on station
E,CalCOFI0607NH,7/8/2006,19:20,7/8/2006 19:20,7:00:00,7/9/2006 2:20,,,32.91400,-117.39283,DLC,AH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Sunsetting while on station, ending obs."
B,CalCOFI0607NH,7/9/2006,8:07,7/9/2006 8:07,7:00:00,7/9/2006 15:07,,,32.52108,-118.22993,AH,DLC,G,8,OV,98,,,,,,3,2,,,,234,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing Station 93/40
SB,CalCOFI0607NH,7/9/2006,8:07,7/9/2006 8:07,7:00:00,7/9/2006 15:07,,,32.52108,-118.22993,AH,DLC,G,8,OV,98,,,,,,3,2,17,DLC,,234,283,1,1253,,,,,,20,,,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
ST,CalCOFI0607NH,7/9/2006,8:07,7/9/2006 8:07,7:00:00,7/9/2006 15:07,,,32.52108,-118.22993,AH,DLC,G,8,OV,98,,,,,,3,2,,,,234,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing Station 93/40
W,CalCOFI0607NH,7/9/2006,8:07,7/9/2006 8:07,7:00:00,7/9/2006 15:07,,,32.52108,-118.22993,AH,DLC,G,8,OV,98,,,,,,3,2,,,,234,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing Station 93/40
P,CalCOFI0607NH,7/9/2006,8:35,7/9/2006 8:35,7:00:00,7/9/2006 15:35,,,32.52243,-118.24376,AH,DLC,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI0607NH,7/9/2006,8:40,7/9/2006 8:40,7:00:00,7/9/2006 15:40,,,32.52227,-118.24630,AH,DLC,,,,,,,,,,,,18,AH,,234,180,2.4,601,,,,,,18,15,20,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/9/2006,9:19,7/9/2006 9:19,7:00:00,7/9/2006 16:19,,,32.48412,-118.32205,AH,DLC,,,,,,,,,,,,19,AH,,234,225,2.6,560,,,,,,150,120,175,2,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
SP,CalCOFI0607NH,7/9/2006,9:22,7/9/2006 9:22,7:00:00,7/9/2006 16:22,,,32.47939,-118.33012,AH,DLC,,,,,,,,,,,,19,DLC,,234,354,5.4,285,,,,,,150,121,175,2,Dd,,,,ON,,ON,,2,,,,,,,,,,,,
ET,CalCOFI0607NH,7/9/2006,9:29,7/9/2006 9:29,7:00:00,7/9/2006 16:29,,,32.46834,-118.34882,AH,DLC,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,"Arriving station 93/45, Pulling in array"
ST,CalCOFI0607NH,7/9/2006,12:23,7/9/2006 12:23,7:00:00,7/9/2006 19:23,,,32.35095,-118.56747,AH,DLC,G,8,OV,95,,,,,,4,2,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station
W,CalCOFI0607NH,7/9/2006,12:23,7/9/2006 12:23,7:00:00,7/9/2006 19:23,,,32.35095,-118.56747,AH,DLC,G,8,OV,95,,,,,,4,2,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station
P,CalCOFI0607NH,7/9/2006,13:02,7/9/2006 13:02,7:00:00,7/9/2006 20:02,,,32.34977,-118.58299,AH,DLC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI0607NH,7/9/2006,13:18,7/9/2006 13:18,7:00:00,7/9/2006 20:18,,,32.34919,-118.58955,AH,DLC,,,,,,,,,,,,20,DLC,,241,280,1.2,1084,,,,,,250,200,300,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SP,CalCOFI0607NH,7/9/2006,13:23,7/9/2006 13:23,7:00:00,7/9/2006 20:23,,,32.35068,-118.59874,AH,DLC,,,,,,,,,,,,20,DLC,,241,301,2.4,601,,,,,,300,250,201,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0607NH,7/9/2006,13:47,7/9/2006 13:47,7:00:00,7/9/2006 20:47,,,32.31003,-118.66280,AH,DLC,,,,,,,,,,,,21,AH,,241,160,5,307,,,,,,18,15,20,ND,UD,,,,ON,,ON,,1,,,,,,,,,,,,
ET,CalCOFI0607NH,7/9/2006,13:56,7/9/2006 13:56,7:00:00,7/9/2006 20:56,,,32.29404,-118.68628,AH,DLC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,"Arriving atation 93/50, Pulling in array"
ST,CalCOFI0607NH,7/9/2006,16:40,7/9/2006 16:40,7:00:00,7/9/2006 23:40,,,32.17128,-118.89408,AH,DLC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
OO,CalCOFI0607NH,7/9/2006,17:03,7/9/2006 17:03,7:00:00,7/10/2006 0:03,,,32.16565,-118.90068,DLC,DLC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Rotating through dinner, Andrea down"
SB,CalCOFI0607NH,7/9/2006,17:18,7/9/2006 17:18,7:00:00,7/10/2006 0:18,,,32.16267,-118.90554,DLC,DLC,,,,,,,,,,,,22,DLC,,244,286,1.6,854,,,,,,1,,,0,Bm,,,,OFF,,ON,,9,,,,,,,,,,,,Fluke up dive
C,CalCOFI0607NH,7/9/2006,17:36,7/9/2006 17:36,7:00:00,7/10/2006 0:36,,,32.15638,-118.92350,AH,AH,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Andrea up, Dominique down"
OB,CalCOFI0607NH,7/9/2006,17:51,7/9/2006 17:51,7:00:00,7/10/2006 0:51,,,32.13418,-118.96700,AH,DLC,,,,,,,,,,,,1,UNK,,244,244,,100,,,,,,1,,,0,ZaCa,,,,ON,,ON,,2,,,,,,,,,,,,
PINN,CalCOFI0607NH,7/9/2006,17:51,7/9/2006 17:51,7:00:00,7/10/2006 0:51,,,32.13418,-118.96700,AH,DLC,,,,,,,,,,,,1,UNK,,244,244,,100,,,,,,1,,,0,ZaCa,,,,ON,,ON,,2,,,,,,,,,,,,
ET,CalCOFI0607NH,7/9/2006,18:21,7/9/2006 18:21,7:00:00,7/10/2006 1:21,,,32.08840,-119.05567,AH,DLC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,"Arriving at station 93/55, pulling in array, end of day"
B,CalCOFI0607NH,7/10/2006,7:00,7/10/2006 7:00,7:00:00,7/10/2006 14:00,,,31.52581,-120.27482,DLC,AH,G,8,OV,100,,,,,,3,3,,,,239,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 93/70
ST,CalCOFI0607NH,7/10/2006,7:00,7/10/2006 7:00,7:00:00,7/10/2006 14:00,,,31.52581,-120.27482,DLC,AH,G,8,OV,100,,,,,,3,3,,,,239,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 93/70
W,CalCOFI0607NH,7/10/2006,7:00,7/10/2006 7:00,7:00:00,7/10/2006 14:00,,,31.52581,-120.27482,DLC,AH,G,8,OV,100,,,,,,3,3,,,,239,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 93/70
P,CalCOFI0607NH,7/10/2006,8:00,7/10/2006 8:00,7:00:00,7/10/2006 15:00,,,31.51317,-120.34181,DLC,AH,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0607NH,7/10/2006,9:00,7/10/2006 9:00,7:00:00,7/10/2006 16:00,,,31.42154,-120.51306,DLC,AH,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ET,CalCOFI0607NH,7/10/2006,10:11,7/10/2006 10:11,7:00:00,7/10/2006 17:11,,,31.31103,-120.71259,DLC,AH,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,"Pulling in array, statin 93/80"
ST,CalCOFI0607NH,7/10/2006,12:50,7/10/2006 12:50,7:00:00,7/10/2006 19:50,,,31.18866,-120.93338,DLC,AH,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI0607NH,7/10/2006,12:54,7/10/2006 12:54,7:00:00,7/10/2006 19:54,,,31.18970,-120.93468,DLC,AH,,,,,,,,,,,,23,AH,,235,54,,50,,,,,,15,,,0,Dd,,,,ON,,OFF,,2,5,,,,,,,,,,,"Came up to ship while on station, off effort sighting."
SB,CalCOFI0607NH,7/10/2006,13:24,7/10/2006 13:24,7:00:00,7/10/2006 20:24,,,31.19638,-120.94483,DLC,AH,,,,,,,,,,,,24,DLC,,234,196,4.2,361,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,1,,,,,,,,,,,,"Possible BM, smaller blow than typical BM, but mottled back. Shallow surfacing no dorsal fin observed."
SB,CalCOFI0607NH,7/10/2006,13:46,7/10/2006 13:46,7:00:00,7/10/2006 20:46,,,31.20235,-120.96036,DLC,AH,,,,,,,,,,,,25,AH,,235,304,1.2,1084,,,,,,1,,,0,Pm,,,,ON,,ON,,3,,,,,,,,,,,,
SP,CalCOFI0607NH,7/10/2006,13:49,7/10/2006 13:49,7:00:00,7/10/2006 20:49,,,31.19737,-120.96852,DLC,AH,,,,,,,,,,,,25,AH,,235,28,0.4,2385,,,,,,1,,,0,Pm,,,,ON,,ON,,3,,,,,,,,,,,,
SB,CalCOFI0607NH,7/10/2006,13:49,7/10/2006 13:49,7:00:00,7/10/2006 20:49,,,31.19737,-120.96852,DLC,AH,,,,,,,,,,,,26,AH,,235,273,,300,,,,,,10,,,0,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
P,CalCOFI0607NH,7/10/2006,14:30,7/10/2006 14:30,7:00:00,7/10/2006 21:30,,,31.12722,-121.08166,DLC,AH,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0607NH,7/10/2006,16:02,7/10/2006 16:02,7:00:00,7/10/2006 23:02,,,30.97718,-121.32754,DLC,AH,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ET,CalCOFI0607NH,7/10/2006,16:16,7/10/2006 16:16,7:00:00,7/10/2006 23:16,,,30.95367,-121.36697,DLC,AH,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,"Pulling in array, station 93/90"
ST,CalCOFI0607NH,7/10/2006,18:49,7/10/2006 18:49,7:00:00,7/11/2006 1:49,,,30.84814,-121.60284,DLC,AH,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ET,CalCOFI0607NH,7/10/2006,19:15,7/10/2006 19:15,7:00:00,7/11/2006 2:15,,,30.85045,-121.61018,DLC,AH,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Ending mid-transect, sunset."
E,CalCOFI0607NH,7/10/2006,19:15,7/10/2006 19:15,7:00:00,7/11/2006 2:15,,,30.85045,-121.61018,DLC,AH,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Ending mid-transect, sunset."
B,CalCOFI0607NH,7/11/2006,6:35,7/11/2006 6:35,7:00:00,7/11/2006 13:35,,,30.20750,-122.97183,AH,DLC,G,8,OV,100,,,,,,3,2,,,,241,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 93/110
ST,CalCOFI0607NH,7/11/2006,6:35,7/11/2006 6:35,7:00:00,7/11/2006 13:35,,,30.20750,-122.97183,AH,DLC,G,8,OV,100,,,,,,3,2,,,,241,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 93/110
W,CalCOFI0607NH,7/11/2006,6:35,7/11/2006 6:35,7:00:00,7/11/2006 13:35,,,30.20750,-122.97183,AH,DLC,G,8,OV,100,,,,,,3,2,,,,241,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 93/110
C,CalCOFI0607NH,7/11/2006,7:21,7/11/2006 7:21,7:00:00,7/11/2006 14:21,,,30.13917,-123.10217,DLC,DLC,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Andrea down for breakfast
C,CalCOFI0607NH,7/11/2006,7:39,7/11/2006 7:39,7:00:00,7/11/2006 14:39,,,30.10917,-123.15233,AH,AH,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Andrea up DLC down for breakfast.
C,CalCOFI0607NH,7/11/2006,8:22,7/11/2006 8:22,7:00:00,7/11/2006 15:22,,,30.04050,-123.27333,AH,DLC,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,AMS and DLC both on obs.
P,CalCOFI0607NH,7/11/2006,9:22,7/11/2006 9:22,7:00:00,7/11/2006 16:22,,,29.94667,-123.43550,AH,DLC,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
C,CalCOFI0607NH,7/11/2006,10:11,7/11/2006 10:11,7:00:00,7/11/2006 17:11,,,29.96497,-123.40334,DLC,DLC,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,AMS down to help with array.
ET,CalCOFI0607NH,7/11/2006,10:23,7/11/2006 10:23,7:00:00,7/11/2006 17:23,,,29.94621,-123.43567,AH,AH,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Station 93/120
ST,CalCOFI0607NH,7/11/2006,12:37,7/11/2006 12:37,7:00:00,7/11/2006 19:37,,,29.86308,-123.58980,AH,DLC,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,DLC up after deploying array.
P,CalCOFI0607NH,7/11/2006,13:04,7/11/2006 13:04,7:00:00,7/11/2006 20:04,,,29.87245,-123.59237,AH,DLC,G,8,OV,100,,,,,,4,4,,,,325,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,
W,CalCOFI0607NH,7/11/2006,13:04,7/11/2006 13:04,7:00:00,7/11/2006 20:04,,,29.87245,-123.59237,AH,DLC,G,8,OV,100,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,
C,CalCOFI0607NH,7/11/2006,13:16,7/11/2006 13:16,7:00:00,7/11/2006 20:16,,,29.87743,-123.59363,AH,DLC,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,"Slowed vessel to secure anchor, speed=5.6kt"
C,CalCOFI0607NH,7/11/2006,13:30,7/11/2006 13:30,7:00:00,7/11/2006 20:30,,,29.88260,-123.59498,AH,DLC,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,Speed=9kt on average
OO,CalCOFI0607NH,7/11/2006,14:20,7/11/2006 14:20,7:00:00,7/11/2006 21:20,,,30.10183,-123.75633,AH,AH,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,DLC down for break
C,CalCOFI0607NH,7/11/2006,14:44,7/11/2006 14:44,7:00:00,7/11/2006 21:44,,,30.15200,-123.79433,DLC,DLC,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,DLC up from break and AMS down for break
OB,CalCOFI0607NH,7/11/2006,15:07,7/11/2006 15:07,7:00:00,7/11/2006 22:07,,,30.20367,-123.83667,AH,DLC,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,Both back on obs.
P,CalCOFI0607NH,7/11/2006,16:02,7/11/2006 16:02,7:00:00,7/11/2006 23:02,,,30.31067,-123.92583,AH,DLC,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,ON,,OFF,,,,,,,,,,,,,,
OO,CalCOFI0607NH,7/11/2006,16:28,7/11/2006 16:28,7:00:00,7/11/2006 23:28,,,30.37050,-123.97167,DLC,DLC,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,AMS down to help with array
ET,CalCOFI0607NH,7/11/2006,16:46,7/11/2006 16:46,7:00:00,7/11/2006 23:46,,,30.41333,-123.99600,DLC,DLC,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,OFF,,OFF,,,,,,,,,,,,,,Station 90/120
E,CalCOFI0607NH,7/11/2006,19:10,7/11/2006 19:10,7:00:00,7/12/2006 2:10,,,30.43867,-124.01817,DLC,DLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Sunset on station, ending obs for the day."
B,CalCOFI0607NH,7/12/2006,5:55,7/12/2006 5:55,7:00:00,7/12/2006 12:55,,,31.08700,-122.90983,DLC,DLC,F,7,OV,100,,,,,,4,3,,,,46,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Starting mid transit, transit is off effort due to not being on transect line 90 ship speed=9.2kt"
OO,CalCOFI0607NH,7/12/2006,5:55,7/12/2006 5:55,7:00:00,7/12/2006 12:55,,,31.08700,-122.90983,DLC,DLC,F,7,OV,100,,,,,,4,3,,,,46,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Starting mid transit, transit is off effort due to not being on transect line 90 ship speed=9.2kt"
