Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
P ,CalCOFI0511NH,11/6/2005,13:36,11/6/2005 13:36,8:00:00,11/6/2005 21:36,,,31.25317,-120.76333,DLC,SMC,,,,,,,,,,5,3,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI0511NH,11/6/2005,13:41,11/6/2005 13:41,8:00:00,11/6/2005 21:41,,,31.24717,-120.78017,DLC,SMC,,,,,,,,,,,,4,SMC,,240,10,,15,,,,,,22,20,24,0,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
P ,CalCOFI0511NH,11/6/2005,14:03,11/6/2005 14:03,8:00:00,11/6/2005 22:03,,,31.21850,-120.83667,DLC,SMC,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ET ,CalCOFI0511NH,11/6/2005,14:16,11/6/2005 14:16,8:00:00,11/6/2005 22:16,,,31.20217,-120.87233,DLC,SMC,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Pulling array. Station 93/80
E,CalCOFI0511NH,11/6/2005,14:16,11/6/2005 14:16,8:00:00,11/6/2005 22:16,,,31.20217,-120.87233,DLC,SMC,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,End of day
B,CalCOFI0511NH,11/7/2005,6:35,11/7/2005 6:35,8:00:00,11/7/2005 14:35,,,30.41733,-122.48683,DLC,SMC,E,8,OV,100,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Beginning mid transect
W,CalCOFI0511NH,11/7/2005,6:35,11/7/2005 6:35,8:00:00,11/7/2005 14:35,,,30.41733,-122.48683,DLC,SMC,E,8,OV,100,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Beginning mid transect
ST,CalCOFI0511NH,11/7/2005,6:35,11/7/2005 6:35,8:00:00,11/7/2005 14:35,,,30.41733,-122.48683,DLC,SMC,,,,,,,,,,2,1,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Beginning mid transect
P ,CalCOFI0511NH,11/7/2005,7:30,11/7/2005 7:30,8:00:00,11/7/2005 15:30,,,30.32750,-122.62700,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,8:00,11/7/2005 8:00,8:00:00,11/7/2005 16:00,,,30.28183,-122.70433,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/7/2005,8:31,11/7/2005 8:31,8:00:00,11/7/2005 16:31,,,30.23900,-122.79117,DLC,SMC,E,8,OV,100,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,8:31,11/7/2005 8:31,8:00:00,11/7/2005 16:31,,,30.23900,-122.79117,DLC,SMC,,,,,,,,,,1,1,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,9:00,11/7/2005 9:00,8:00:00,11/7/2005 17:00,,,30.20300,-122.87050,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ET ,CalCOFI0511NH,11/7/2005,9:05,11/7/2005 9:05,8:00:00,11/7/2005 17:05,,,30.19850,-122.88083,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Pulling array. Station 93/110
ST,CalCOFI0511NH,11/7/2005,11:35,11/7/2005 11:35,8:00:00,11/7/2005 19:35,,,30.18467,-122.95167,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,12:30,11/7/2005 12:30,8:00:00,11/7/2005 20:30,,,30.09900,-123.10183,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,13:01,11/7/2005 13:01,8:00:00,11/7/2005 21:01,,,30.05350,-123.18533,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,13:30,11/7/2005 13:30,8:00:00,11/7/2005 21:30,,,30.01400,-123.26200,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/7/2005,13:47,11/7/2005 13:47,8:00:00,11/7/2005 21:47,,,29.98967,-123.31050,DLC,SMC,E,8,LR,90,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Glare on port side
W,CalCOFI0511NH,11/7/2005,14:00,11/7/2005 14:00,8:00:00,11/7/2005 22:00,,,29.97333,-123.34317,DLC,SMC,E,8,OV,90,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,14:00,11/7/2005 14:00,8:00:00,11/7/2005 22:00,,,29.97333,-123.34317,DLC,SMC,,,,,,,,,,2,3,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/7/2005,15:00,11/7/2005 15:00,8:00:00,11/7/2005 23:00,,,29.89000,-123.50183,DLC,SMC,G,5,LF,100,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/7/2005,15:00,11/7/2005 15:00,8:00:00,11/7/2005 23:00,,,29.89000,-123.50183,DLC,SMC,,,,,,,,,,2,3,,,,238,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ET ,CalCOFI0511NH,11/7/2005,15:10,11/7/2005 15:10,8:00:00,11/7/2005 23:10,,,29.87550,-123.52933,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Pulling array. Station 93/120
E,CalCOFI0511NH,11/7/2005,15:10,11/7/2005 15:10,8:00:00,11/7/2005 23:10,,,29.87550,-123.52933,DLC,SMC,,,,,,,,,,,,,,,238,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,End of day
B,CalCOFI0511NH,11/8/2005,6:54,11/8/2005 6:54,8:00:00,11/8/2005 14:54,,,30.75183,-123.33950,DLC,SMC,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Departing station 90/110
ST,CalCOFI0511NH,11/8/2005,6:54,11/8/2005 6:54,8:00:00,11/8/2005 14:54,,,30.75183,-123.33950,DLC,SMC,P,0.5,LR,100,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Departing station 90/110
W,CalCOFI0511NH,11/8/2005,6:54,11/8/2005 6:54,8:00:00,11/8/2005 14:54,,,30.75183,-123.33950,DLC,SMC,P,0.5,LR,100,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Departing station 90/110
ET,CalCOFI0511NH,11/8/2005,7:08,11/8/2005 7:08,8:00:00,11/8/2005 15:08,,,30.76783,-123.29667,DLC,SMC,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,"Conditions extremely poor, postponing obs. No accoustics."
W,CalCOFI0511NH,11/8/2005,14:42,11/8/2005 14:42,8:00:00,11/8/2005 22:42,,,31.09600,-122.68383,DLC,SMC,F,4,OV,100,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 90/100
ST,CalCOFI0511NH,11/8/2005,14:42,11/8/2005 14:42,8:00:00,11/8/2005 22:42,,,31.09600,-122.68383,DLC,SMC,,,,,,,,,,4,8,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Departing station 90/100
P,CalCOFI0511NH,11/8/2005,15:00,11/8/2005 15:00,8:00:00,11/8/2005 23:00,,,31.11883,-122.63350,DLC,SMC,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/8/2005,15:19,11/8/2005 15:19,8:00:00,11/8/2005 23:19,,,31.14367,-122.57917,DLC,SMC,P,2,LR,100,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Showers passing all around
W,CalCOFI0511NH,11/8/2005,15:50,11/8/2005 15:50,8:00:00,11/8/2005 23:50,,,31.18367,-122.49200,DLC,SMC,P,1,HR,100,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/8/2005,15:57,11/8/2005 15:57,8:00:00,11/8/2005 23:57,,,31.19167,-122.47500,DLC,SMC,F,3,OV,100,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/8/2005,16:07,11/8/2005 16:07,8:00:00,11/9/2005 0:07,,,31.20333,-122.45033,DLC,SMC,P,1,HR,100,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/8/2005,16:22,11/8/2005 16:22,8:00:00,11/9/2005 0:22,,,31.22467,-122.40467,DLC,SMC,F,3,OV,100,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ET,CalCOFI0511NH,11/8/2005,17:20,11/8/2005 17:20,8:00:00,11/9/2005 1:20,,,31.29683,-122.24433,DLC,SMC,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,End of day
E,CalCOFI0511NH,11/8/2005,17:20,11/8/2005 17:20,8:00:00,11/9/2005 1:20,,,31.29683,-122.24433,DLC,SMC,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,End of day
B,CalCOFI0511NH,11/9/2005,6:29,11/9/2005 6:29,8:00:00,11/9/2005 14:29,,,31.91250,-120.98167,DLC,SMC,G,5,PC,30,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Starting mid transect
W,CalCOFI0511NH,11/9/2005,6:29,11/9/2005 6:29,8:00:00,11/9/2005 14:29,,,31.91250,-120.98167,DLC,SMC,G,5,PC,30,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Starting mid transect
ST,CalCOFI0511NH,11/9/2005,6:29,11/9/2005 6:29,8:00:00,11/9/2005 14:29,,,31.91250,-120.98167,DLC,SMC,,,,,,,,,,3,8,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Starting mid transect
P,CalCOFI0511NH,11/9/2005,7:00,11/9/2005 7:00,8:00:00,11/9/2005 15:00,,,31.95400,-120.89217,DLC,SMC,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Glare right
P,CalCOFI0511NH,11/9/2005,7:32,11/9/2005 7:32,8:00:00,11/9/2005 15:32,,,31.99750,-120.79833,DLC,SMC,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
W,CalCOFI0511NH,11/9/2005,8:00,11/9/2005 8:00,8:00:00,11/9/2005 16:00,,,32.03350,-120.72450,DLC,SMC,E,6,PC,25,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P ,CalCOFI0511NH,11/9/2005,8:00,11/9/2005 8:00,8:00:00,11/9/2005 16:00,,,32.03350,-120.72450,DLC,SMC,,,,,,,,,,3,8,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI0511NH,11/9/2005,8:10,11/9/2005 8:10,8:00:00,11/9/2005 16:10,,,32.04067,-120.70800,DLC,SMC,,,,,,,,,,,,5,SMC,,60,150,,10,,,,,,32,30,34,1,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
ET,CalCOFI0511NH,11/9/2005,8:33,11/9/2005 8:33,8:00:00,11/9/2005 16:33,,,32.07617,-120.62967,DLC,SMC,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,Arriving station 90/70
W,CalCOFI0511NH,11/9/2005,11:10,11/9/2005 11:10,8:00:00,11/9/2005 19:10,,,32.10600,-120.60467,DLC,SMC,E,6,CL,10,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
ST ,CalCOFI0511NH,11/9/2005,11:10,11/9/2005 11:10,8:00:00,11/9/2005 19:10,,,32.10600,-120.60467,DLC,SMC,,,,,,,,,,4,8,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
PINN,CalCOFI0511NH,11/9/2005,11:41,11/9/2005 11:41,8:00:00,11/9/2005 19:41,,,32.15750,-120.51167,DLC,SMC,,,,,,,,,,,,PINN1,SMC,,50,110,2.4,601,,,,,,2,,,0,UNID PINN,,,,ON,,ON,,3,,,,,,,,,,,,
W,CalCOFI0511NH,11/9/2005,12:03,11/9/2005 12:03,8:00:00,11/9/2005 20:03,,,32.19533,-120.44467,DLC,SMC,E,6,CL,10,,,,,,4,10,,,,,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
P,CalCOFI0511NH,11/9/2005,12:03,11/9/2005 12:03,8:00:00,11/9/2005 20:03,,,32.19533,-120.44467,DLC,SMC,,,,,,,,,,4,10,,,,60,,,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI0511NH,11/9/2005,12:23,11/9/2005 12:23,8:00:00,11/9/2005 20:23,,,32.22567,-120.38933,DLC,SMC,,,,,,,,,,,,6,SMC,,60,115,1.4,955,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,,,,,,,,,,,,,Observed single blow  unid large whale
