Event Code,Cruise,Date         (Local),Time     (Local),Date/Time         (Local),GMT Diff,Date/Time          (GMT),Lat,Long,DecLat,DecLong,Port     Obs,Stbd     Obs,Quality,Visibility,Precipitation,Cloud %,Glare Bearing,Glare Bearing,Glare Quality (SL/M/SE),Wind dir (T),Wind spd (T),Bft,Swell (ft),Sighting No,Init Observer,Cue,Ship Heading Tru,Sighting Bearing Tru,Bino    Reticle,Distance (m),Sighting Method,Envelope Depth,Envelope Depth 2,Envelope Width,Envelope Width 2,Best,Min,Max,Calf,Species       1,Species       2,sp1 percent,sp2 percent,Effort (ON/OFF),Off Effort Code,Transect (ON/OFF),Off Transect Code,Primary Behaviour,Other Behaviour 1,Other Behaviour 2,Photos?,Photographer (Cam 1),Camera             1,First Frame 1,Last Frame 1,Photographer (Cam 2),Camera    2,First Frame 2,Last Frame 2,Comments
SB,CalCOFI1203SH,3/25/2012,7:23,3/25/2012 7:23,8:00:00,3/25/2012 15:23,,,32.71350,-117.85350,KW,MB,F,7,PC,68,0,0,0,120,15,4,3,1,MB,2,90,48,1.8,,,,,,,3,3,4,nd,Er,,,,off,1,on,,1,,,n,,,,,,,,,Still on station 93-35.  Two buoys deployed.
SE,CalCOFI1203SH,3/25/2012,7:23,3/25/2012 7:23,8:00:00,3/25/2012 15:23,,,32.71350,-117.85350,KW,MB,F,7,PC,68,0,0,0,120,15,4,3,1,MB,2,90,48,1.8,,,,,,,3,3,4,nd,Er,,,,off,1,on,,1,,,n,,,,,,,,,Still on station 93-35.  Two buoys deployed.
W,CalCOFI1203SH,3/25/2012,7:23,3/25/2012 7:23,8:00:00,3/25/2012 15:23,,,32.71350,-117.85350,KW,MB,F,7,PC,68,0,0,0,120,15,4,3,1,MB,2,90,48,1.8,,,,,,,3,3,4,nd,Er,,,,off,1,on,,1,,,n,,,,,,,,,Still on station 93-35.  Two buoys deployed.
B,CalCOFI1203SH,3/25/2012,7:23,3/25/2012 7:23,8:00:00,3/25/2012 15:23,,,32.71350,-117.85350,KW,MB,F,7,PC,68,0,0,0,120,15,4,3,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,Cruise has begun.  Start observations.  Sunrise at station 93-35.
OS,CalCOFI1203SH,3/25/2012,7:23,3/25/2012 7:23,8:00:00,3/25/2012 15:23,,,32.71350,-117.85350,KW,MB,F,7,PC,68,0,0,0,120,15,4,3,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,Cruise has begun.  Start observations.  Sunrise at station 93-35.
W,CalCOFI1203SH,3/25/2012,7:23,3/25/2012 7:23,8:00:00,3/25/2012 15:23,,,32.71350,-117.85350,KW,MB,F,7,PC,68,0,0,0,120,15,4,3,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,Cruise has begun.  Start observations.  Sunrise at station 93-35.
OS,CalCOFI1203SH,3/25/2012,7:49,3/25/2012 7:49,8:00:00,3/25/2012 15:49,,,32.71383,-117.93833,KW,MB,P,7,PC,30,0,0,0,115,16,5,4,,,,230,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"End on station sighting, Start heading to 93-40.  Array deployed."
ST,CalCOFI1203SH,3/25/2012,7:49,3/25/2012 7:49,8:00:00,3/25/2012 15:49,,,32.71383,-117.93833,KW,MB,P,7,PC,30,0,0,0,115,16,5,4,,,,230,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"End on station sighting, Start heading to 93-40.  Array deployed."
W,CalCOFI1203SH,3/25/2012,7:49,3/25/2012 7:49,8:00:00,3/25/2012 15:49,,,32.71383,-117.93833,KW,MB,P,7,PC,30,0,0,0,115,16,5,4,,,,230,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"End on station sighting, Start heading to 93-40.  Array deployed."
W,CalCOFI1203SH,3/25/2012,7:49,3/25/2012 7:49,8:00:00,3/25/2012 15:49,,,32.71383,-117.93833,KW,MB,P,7,PC,30,0,0,0,115,16,5,4,,,,230,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,"End on station sighting, Start heading to 93-40.  Array deployed."
SB,CalCOFI1203SH,3/25/2012,8:40,3/25/2012 8:40,8:00:00,3/25/2012 16:40,,,32.62067,-117.99100,KW,MB,P,7,OV,80,0,0,0,115,16,5,4,2,KW,1,239,224,3.8,,,,,,,5,4,6,nd,Pd,,,,on,,on,,2,5,,n,,,,,,,,,near the bow very briefly
SE,CalCOFI1203SH,3/25/2012,8:40,3/25/2012 8:40,8:00:00,3/25/2012 16:40,,,32.62067,-117.99100,KW,MB,P,7,OV,80,0,0,0,115,16,5,4,2,KW,1,239,224,3.8,,,,,,,5,4,6,nd,Pd,,,,on,,on,,2,5,,n,,,,,,,,,near the bow very briefly
W,CalCOFI1203SH,3/25/2012,8:40,3/25/2012 8:40,8:00:00,3/25/2012 16:40,,,32.62067,-117.99100,KW,MB,P,7,OV,80,0,0,0,115,16,5,4,2,KW,1,239,224,3.8,,,,,,,5,4,6,nd,Pd,,,,on,,on,,2,5,,n,,,,,,,,,near the bow very briefly
XT,CalCOFI1203SH,3/25/2012,9:06,3/25/2012 9:06,8:00:00,3/25/2012 17:06,,,32.57800,-118.07833,KW,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,7,on,,,,,,,,,,,,,,"Drills - fire and abandon ship, then arrived at station 93-40."
ET,CalCOFI1203SH,3/25/2012,9:40,3/25/2012 9:40,8:00:00,3/25/2012 17:40,,,32.52867,-118.18350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off,1,on,,,,,,,,,,,,,,Never went back on observations after XT due to drills and arriving at station.
ST,CalCOFI1203SH,3/25/2012,12:40,3/25/2012 12:40,8:00:00,3/25/2012 20:40,,,32.49833,-118.22183,KW,KW,UX,5,HR,100,0,0,0,170,28,6,6,,,,242,,,,,,,,,,,,,,,,,off,2A,on,,,,,,,,,,,,,,"transitting to station 93-45, no array, confused seas, one observer on watch in one hour increments in bridge"
W,CalCOFI1203SH,3/25/2012,12:40,3/25/2012 12:40,8:00:00,3/25/2012 20:40,,,32.49833,-118.22183,KW,KW,UX,5,HR,100,0,0,0,170,28,6,6,,,,242,,,,,,,,,,,,,,,,,off,2A,on,,,,,,,,,,,,,,"transitting to station 93-45, no array, confused seas, one observer on watch in one hour increments in bridge"
W,CalCOFI1203SH,3/25/2012,13:12,3/25/2012 13:12,8:00:00,3/25/2012 21:12,,,32.45167,-118.32800,KW,KW,UX,3,HR,100,0,0,0,170,36,7,7,,,,,,,,,,,,,,,,,,,,,off,,on,,,,,,,,,,,,,,Gusts to 47 nts
OC,CalCOFI1203SH,3/25/2012,13:35,3/25/2012 13:35,8:00:00,3/25/2012 21:35,,,32.42083,-118.39950,MB,MB,UX,5,LR,98,0,0,0,252,32,7,7,,,,242,,,,,,,,,,,,,,,,,off,2A,on,,,,,,,,,,,,,,
W,CalCOFI1203SH,3/25/2012,13:35,3/25/2012 13:35,8:00:00,3/25/2012 21:35,,,32.42083,-118.39950,MB,MB,UX,5,LR,98,0,0,0,252,32,7,7,,,,242,,,,,,,,,,,,,,,,,off,2A,on,,,,,,,,,,,,,,
