SB,CalCOFI1304SH,4/22/2013,14:00,41386.58,7:00:00,41386.88,,,34.61717,-121.77733,KW,AD,G,6,LF,70,110,150,SL,320,6,2,5,41,AD,2,61,68,0.1,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,14:00,41386.58,7:00:00,41386.88,,,34.61717,-121.77733,KW,AD,G,6,LF,70,110,150,SL,320,6,2,5,41,AD,2,61,68,0.1,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/22/2013,14:05,41386.59,7:00:00,41386.88,,,34.60733,-121.76550,KW,AD,G,6,LF,70,110,150,SL,320,6,2,5,42,AD,3,62,75,,300,,,,,,1,1,2,0,ULW,,,,on,,on,,1,,,Yes,KW,40D,1690,1729,AD,60D,591,612,"Red poop.  Weird whale.  Width like a blue whale, length like a fin whale.  Broad rostrum.  No dorsal ridge.  Dorsal fin like fin whale. Possible blue/fin hybrid (?)."
SE,CalCOFI1304SH,4/22/2013,14:05,41386.59,7:00:00,41386.88,,,34.60733,-121.76550,KW,AD,G,6,LF,70,110,150,SL,320,6,2,5,42,AD,3,62,75,,300,,,,,,1,1,2,0,ULW,,,,on,,on,,1,,,Yes,KW,40D,1690,1729,AD,60D,591,612,"Red poop.  Weird whale.  Width like a blue whale, length like a fin whale.  Broad rostrum.  No dorsal ridge.  Dorsal fin like fin whale. Possible blue/fin hybrid (?)."
SB,CalCOFI1304SH,4/22/2013,14:31,41386.60,7:00:00,41386.90,,,34.64483,-121.72017,KW,AD,G,6,LF,70,0,0,,320,6,2,5,44,KW,3,61,48,0.8,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Sighting 43 joined sighting 44.
SB,CalCOFI1304SH,4/22/2013,14:31,41386.60,7:00:00,41386.90,,,34.64483,-121.72017,KW,AD,G,6,LF,70,0,0,,320,6,2,5,45,KW,3,61,20,0.2,,,,,,,1,1,2,ND,ULW,,,,on,,on,,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,14:31,41386.60,7:00:00,41386.90,,,34.64483,-121.72017,KW,AD,G,6,LF,70,0,0,,320,6,2,5,44,KW,3,61,48,0.8,,,,,,,1,1,1,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Sighting 43 joined sighting 44.
SE,CalCOFI1304SH,4/22/2013,14:31,41386.60,7:00:00,41386.90,,,34.64483,-121.72017,KW,AD,G,6,LF,70,0,0,,320,6,2,5,45,KW,3,61,20,0.2,,,,,,,1,1,2,ND,ULW,,,,on,,on,,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/22/2013,14:31,41386.60,7:00:00,41386.90,,,34.64483,-121.72017,KW,AD,G,6,LF,70,0,0,,320,6,2,6,43,AD,3,61,52,0.7,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Sighting 43 joined sighting 44.
SE,CalCOFI1304SH,4/22/2013,14:31,41386.60,7:00:00,41386.90,,,34.64483,-121.72017,KW,AD,G,6,LF,70,0,0,,320,6,2,6,43,AD,3,61,52,0.7,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,,,,,,,,,,,,Sighting 43 joined sighting 44.
SB,CalCOFI1304SH,4/22/2013,15:21,41386.64,7:00:00,41386.93,,,34.68817,-121.63000,KW,AD,G,6,OV,100,0,0,,310,6,3,5,46,AD,2,61,72,0.5,,,,,,,2,2,2,0,Bp,,,,on,,on,,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,15:21,41386.64,7:00:00,41386.93,,,34.68817,-121.63000,KW,AD,G,6,OV,100,0,0,,310,6,3,5,46,AD,2,61,72,0.5,,,,,,,2,2,2,0,Bp,,,,on,,on,,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/22/2013,18:34,41386.77,7:00:00,41387.07,,,34.74433,-121.47000,KW,AD,G,6,OV,100,0,0,,310,6,2,5,47,KW,3,50,41,0.6,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,18:34,41386.77,7:00:00,41387.07,,,34.74433,-121.47000,KW,AD,G,6,OV,100,0,0,,310,6,2,5,47,KW,3,50,41,0.6,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,
SB,CalCOFI1304SH,4/22/2013,18:37,41386.78,7:00:00,41387.07,,,34.75067,-121.46050,KW,AD,G,6,OV,100,0,0,,310,6,2,5,48,KW,3,57,31,1.2,,,,,,,2,2,2,ND,Mn,,,,on,,on,,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,18:37,41386.78,7:00:00,41387.07,,,34.75067,-121.46050,KW,AD,G,6,OV,100,0,0,,310,6,2,5,48,KW,3,57,31,1.2,,,,,,,2,2,2,ND,Mn,,,,on,,on,,1,34,,,,,,,,,,,
SB,CalCOFI1304SH,4/22/2013,18:50,41386.78,7:00:00,41387.08,,,34.77250,-121.42767,KW,AD,G,6,OV,100,0,0,,310,6,2,5,50,KW,3,55,50,,300,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,18:50,41386.78,7:00:00,41387.08,,,34.77250,-121.42767,KW,AD,G,6,OV,100,0,0,,310,6,2,5,50,KW,3,55,50,,300,,,,,,1,1,1,0,Mn,,,,on,,on,,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/22/2013,18:50,41386.78,7:00:00,41387.08,,,34.77250,-121.42767,KW,AD,G,6,OV,100,0,0,,310,6,2,5,51,KW,3,55,54,2,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,18:50,41386.78,7:00:00,41387.08,,,34.77250,-121.42767,KW,AD,G,6,OV,100,0,0,,310,6,2,5,51,KW,3,55,54,2,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,
SB,CalCOFI1304SH,4/22/2013,18:50,41386.78,7:00:00,41387.08,,,34.77250,-121.42767,KW,AD,G,6,OV,100,0,0,,310,6,2,5,49,AD,3,56,59,1.8,,,,,,,2,1,4,ND,ULW,,,,on,,on,,1,,,,,,,,,,,,Most like fin whale.
SE,CalCOFI1304SH,4/22/2013,18:50,41386.78,7:00:00,41387.08,,,34.77250,-121.42767,KW,AD,G,6,OV,100,0,0,,310,6,2,5,49,AD,3,56,59,1.8,,,,,,,2,1,4,ND,ULW,,,,on,,on,,1,,,,,,,,,,,,Most like fin whale.
SB,CalCOFI1304SH,4/22/2013,19:07,41386.80,7:00:00,41387.09,,,34.80133,-121.37983,KW,AD,G,6,OV,100,0,0,,310,6,2,5,52,AD,2,55,75,0.2,,,,,,,3,3,3,0,Bp,,,,on,,on,,1,,,Yes,KW,40D,1732,1732,AD,60D,616,616,
SE,CalCOFI1304SH,4/22/2013,19:07,41386.80,7:00:00,41387.09,,,34.80133,-121.37983,KW,AD,G,6,OV,100,0,0,,310,6,2,5,52,AD,2,55,75,0.2,,,,,,,3,3,3,0,Bp,,,,on,,on,,1,,,Yes,KW,40D,1732,1732,AD,60D,616,616,
SB,CalCOFI1304SH,4/22/2013,19:12,41386.80,7:00:00,41387.09,,,34.80983,-121.36283,KW,AD,G,6,OV,100,0,0,,316,6,2,5,53,KW,3,55,26,0.3,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Entanglement scar on tailstock.
SE,CalCOFI1304SH,4/22/2013,19:12,41386.80,7:00:00,41387.09,,,34.80983,-121.36283,KW,AD,G,6,OV,100,0,0,,316,6,2,5,53,KW,3,55,26,0.3,,,,,,,2,2,2,0,Mn,,,,on,,on,,1,34,,,,,,,,,,,Entanglement scar on tailstock.
SB,CalCOFI1304SH,4/22/2013,19:26,41386.81,7:00:00,41387.10,,,34.83067,-121.31850,KW,AD,G,6,OV,100,0,0,,310,6,2,5,54,KW,3,60,42,3.8,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/22/2013,19:26,41386.81,7:00:00,41387.10,,,34.83067,-121.31850,KW,AD,G,6,OV,100,0,0,,310,6,2,5,54,KW,3,60,42,3.8,,,,,,,1,1,1,0,ULW,,,,on,,on,,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,14:37,41387.61,7:00:00,41387.90,,,35.18967,-121.05583,KW,KW,G,7,HZ,15,0,0,,240,5,2,3,55,KW,2,285,250,0.2,,,,,,,2,2,2,0,Mn,,,,off,6,off,7,1,34,,Yes,KW,40D,1747,1759,,,,,
SE,CalCOFI1304SH,4/23/2013,14:37,41387.61,7:00:00,41387.90,,,35.18967,-121.05583,KW,KW,G,7,HZ,15,0,0,,240,5,2,3,55,KW,2,285,250,0.2,,,,,,,2,2,2,0,Mn,,,,off,6,off,7,1,34,,Yes,KW,40D,1747,1759,,,,,
SB,CalCOFI1304SH,4/23/2013,14:41,41387.61,7:00:00,41387.90,,,35.19217,-121.06900,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,56,AD,2,285,230,0.5,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,34,,Yes,,,,,AD,60D,619,619,
SE,CalCOFI1304SH,4/23/2013,14:41,41387.61,7:00:00,41387.90,,,35.19217,-121.06900,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,56,AD,2,285,230,0.5,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,34,,Yes,,,,,AD,60D,619,619,
SB,CalCOFI1304SH,4/23/2013,14:54,41387.62,7:00:00,41387.91,,,35.20233,-121.11783,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,57,AD,1,285,336,0.7,,,,,,,630,456,700,ND,UD,,,,on,,off,7,4,2,,,,,,,,,,,Most like Lo
SE,CalCOFI1304SH,4/23/2013,14:54,41387.62,7:00:00,41387.91,,,35.20233,-121.11783,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,57,AD,1,285,336,0.7,,,,,,,630,456,700,ND,UD,,,,on,,off,7,4,2,,,,,,,,,,,Most like Lo
SB,CalCOFI1304SH,4/23/2013,14:59,41387.62,7:00:00,41387.92,,,35.20650,-121.13867,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,58,AD,2,285,296,0.4,,,,,,,2,2,2,ND,Mn,,,,on,,off,7,1,34,15,Yes,KW,40D,1761,1775,,,,,Stinky blow.  Could possibly be cow/calf.
SE,CalCOFI1304SH,4/23/2013,14:59,41387.62,7:00:00,41387.92,,,35.20650,-121.13867,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,58,AD,2,285,296,0.4,,,,,,,2,2,2,ND,Mn,,,,on,,off,7,1,34,15,Yes,KW,40D,1761,1775,,,,,Stinky blow.  Could possibly be cow/calf.
SB,CalCOFI1304SH,4/23/2013,15:04,41387.63,7:00:00,41387.92,,,35.20917,-121.15417,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,122,AD,2,285,260,0.8,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SE,CalCOFI1304SH,4/23/2013,15:04,41387.63,7:00:00,41387.92,,,35.20917,-121.15417,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,122,AD,2,285,260,0.8,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SE,CalCOFI1304SH,4/23/2013,15:04,41387.63,7:00:00,41387.92,,,35.20917,-121.15417,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,122,AD,2,285,260,0.8,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SB,CalCOFI1304SH,4/23/2013,15:07,41387.63,7:00:00,41387.92,,,35.21167,-121.16717,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,123,KW,2,280,210,0.6,,,,,,,2,2,3,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SB,CalCOFI1304SH,4/23/2013,15:07,41387.63,7:00:00,41387.92,,,35.21167,-121.16717,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,123,KW,2,280,210,0.6,,,,,,,2,2,3,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SE,CalCOFI1304SH,4/23/2013,15:07,41387.63,7:00:00,41387.92,,,35.21167,-121.16717,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,123,KW,2,280,210,0.6,,,,,,,2,2,3,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SB,CalCOFI1304SH,4/23/2013,15:18,41387.64,7:00:00,41387.93,,,35.21900,-121.20480,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,124,AD,2,285,305,0.5,,,,,,,1,1,1,0,ULW,,,,on,,off,7,1,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SB,CalCOFI1304SH,4/23/2013,15:18,41387.64,7:00:00,41387.93,,,35.21900,-121.20480,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,124,AD,2,285,305,0.5,,,,,,,1,1,1,0,ULW,,,,on,,off,7,1,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SE,CalCOFI1304SH,4/23/2013,15:18,41387.64,7:00:00,41387.93,,,35.21900,-121.20480,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,124,AD,2,285,305,0.5,,,,,,,1,1,1,0,ULW,,,,on,,off,7,1,,,,,,,,,,,,"oringally mis-numbered original sighting number on data sheet, so had to rename to next available sighting number."
SB,CalCOFI1304SH,4/23/2013,15:21,41387.64,7:00:00,41387.93,,,35.22130,-121.21590,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,59,KW,2,285,246,1.2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,15:21,41387.64,7:00:00,41387.93,,,35.22130,-121.21590,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,59,KW,2,285,246,1.2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,15:31,41387.65,7:00:00,41387.94,,,35.22880,-121.25340,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,60,AD,6,285,287,0.2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,15,34,,,,,,,,,,,pec fin slapping
SE,CalCOFI1304SH,4/23/2013,15:31,41387.65,7:00:00,41387.94,,,35.22880,-121.25340,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,60,AD,6,285,287,0.2,,,,,,,1,1,1,0,Mn,,,,on,,off,7,15,34,,,,,,,,,,,pec fin slapping
SB,CalCOFI1304SH,4/23/2013,15:33,41387.65,7:00:00,41387.94,,,35.23020,-121.26090,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,61,KW,2,285,268,0.7,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,15:33,41387.65,7:00:00,41387.94,,,35.23020,-121.26090,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,61,KW,2,285,268,0.7,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,15:39,41387.65,7:00:00,41387.94,,,35.23450,-121.28330,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,62,AD,3,280,304,0.5,,,,,,,210,180,240,ND,Lo,,,,on,,off,7,2,5,,Yes,KW,40D,1777,1825,AD,60D,620,643,
SE,CalCOFI1304SH,4/23/2013,15:39,41387.65,7:00:00,41387.94,,,35.23450,-121.28330,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,62,AD,3,280,304,0.5,,,,,,,210,180,240,ND,Lo,,,,on,,off,7,2,5,,Yes,KW,40D,1777,1825,AD,60D,620,643,
SB,CalCOFI1304SH,4/23/2013,15:40,41387.65,7:00:00,41387.94,,,35.23520,-121.28700,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,63,KW,2,280,262,1.5,,,,,,,1,1,1,0,Bp,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,15:40,41387.65,7:00:00,41387.94,,,35.23520,-121.28700,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,63,KW,2,280,262,1.5,,,,,,,1,1,1,0,Bp,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,15:41,41387.65,7:00:00,41387.95,,,35.23590,-121.29070,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,64,AD,2,280,292,1,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,15:41,41387.65,7:00:00,41387.95,,,35.23590,-121.29070,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,64,AD,2,280,292,1,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,15:46,41387.66,7:00:00,41387.95,,,35.23970,-121.30950,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,65,KW,1,280,270,0.3,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,15:46,41387.66,7:00:00,41387.95,,,35.23970,-121.30950,KW,AD,G,7,HZ,15,0,0,,240,5,2,3,65,KW,1,280,270,0.3,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,15:54,41387.66,7:00:00,41387.95,,,35.24580,-121.33810,KW,AD,G,6,PC,70,0,0,,240,5,2,3,66,AD,2,285,334,0.2,,,,,,,3,3,3,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,15:54,41387.66,7:00:00,41387.95,,,35.24580,-121.33810,KW,AD,G,6,PC,70,0,0,,240,5,2,3,66,AD,2,285,334,0.2,,,,,,,3,3,3,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,15:55,41387.66,7:00:00,41387.95,,,35.24650,-121.34160,KW,AD,G,6,PC,70,0,0,,240,5,2,3,67,AD,3,285,349,1.9,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,rolling at surface
SE,CalCOFI1304SH,4/23/2013,15:55,41387.66,7:00:00,41387.95,,,35.24650,-121.34160,KW,AD,G,6,PC,70,0,0,,240,5,2,3,67,AD,3,285,349,1.9,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,rolling at surface
SB,CalCOFI1304SH,4/23/2013,16:02,41387.67,7:00:00,41387.96,,,35.25217,-121.36950,KW,AD,G,6,PC,70,0,0,,246,5,2,3,68,KW,3,285,280,1,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,16:02,41387.67,7:00:00,41387.96,,,35.25217,-121.36950,KW,AD,G,6,PC,70,0,0,,246,5,2,3,68,KW,3,285,280,1,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,16:06,41387.67,7:00:00,41387.96,,,35.25467,-121.38167,KW,AD,G,6,PC,70,0,0,,240,5,2,3,69,KW,1,285,210,3.2,,,,,,,8,7,12,ND,Pd,,,,on,,off,7,2,,,Yes,,,,,AD,60D,644,654,
SE,CalCOFI1304SH,4/23/2013,16:06,41387.67,7:00:00,41387.96,,,35.25467,-121.38167,KW,AD,G,6,PC,70,0,0,,240,5,2,3,69,KW,1,285,210,3.2,,,,,,,8,7,12,ND,Pd,,,,on,,off,7,2,,,Yes,,,,,AD,60D,644,654,
SB,CalCOFI1304SH,4/23/2013,16:28,41387.69,7:00:00,41387.98,,,35.27150,-121.46283,KW,AD,G,6,PC,70,0,0,,240,4,1,3,70,KW,3,287,220,0.4,,,,,,,1,1,1,0,Bp,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,16:28,41387.69,7:00:00,41387.98,,,35.27150,-121.46283,KW,AD,G,6,PC,70,0,0,,240,4,1,3,70,KW,3,287,220,0.4,,,,,,,1,1,1,0,Bp,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,16:33,41387.69,7:00:00,41387.98,,,35.27283,-121.48217,KW,AD,G,6,PC,70,0,0,,240,4,1,3,71,KW,3,287,265,2.4,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,,,Yes,KW,40D,1873,1878,,,,,
SE,CalCOFI1304SH,4/23/2013,16:33,41387.69,7:00:00,41387.98,,,35.27283,-121.48217,KW,AD,G,6,PC,70,0,0,,240,4,1,3,71,KW,3,287,265,2.4,,,,,,,2,2,2,0,Mn,,,,on,,off,7,1,,,Yes,KW,40D,1873,1878,,,,,
SB,CalCOFI1304SH,4/23/2013,16:43,41387.70,7:00:00,41387.99,,,35.27517,-121.51583,KW,AD,G,7,OV,100,0,0,,240,5,2,3,72,AD,3,283,290,0.2,,,,,,,1,1,1,0,ULW,,,,on,,off,7,,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,16:43,41387.70,7:00:00,41387.99,,,35.27517,-121.51583,KW,AD,G,7,OV,100,0,0,,240,5,2,3,72,AD,3,283,290,0.2,,,,,,,1,1,1,0,ULW,,,,on,,off,7,,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,16:52,41387.70,7:00:00,41387.99,,,35.27750,-121.54933,KW,AD,G,7,OV,100,0,0,,240,5,2,3,73,KW,3,283,254,0.4,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,16:52,41387.70,7:00:00,41387.99,,,35.27750,-121.54933,KW,AD,G,7,OV,100,0,0,,240,5,2,3,73,KW,3,283,254,0.4,,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,16:58,41387.71,7:00:00,41388.00,,,35.27867,-121.57533,KW,AD,G,7,OV,100,0,0,,240,5,2,3,74,KW,3,283,258,1,,,,,,,8,7,10,0,Pd,,,,on,,off,7,1,2,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,16:58,41387.71,7:00:00,41388.00,,,35.27867,-121.57533,KW,AD,G,7,OV,100,0,0,,240,5,2,3,74,KW,3,283,258,1,,,,,,,8,7,10,0,Pd,,,,on,,off,7,1,2,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,16:59,41387.71,7:00:00,41388.00,,,35.27883,-121.57767,KW,AD,G,7,OV,100,0,0,,240,5,2,3,75,AD,3,283,281,2.5,,,,,,,1,1,1,0,Mn,,,,on,,off,7,3,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,16:59,41387.71,7:00:00,41388.00,,,35.27883,-121.57767,KW,AD,G,7,OV,100,0,0,,240,5,2,3,76,AD,3,283,270,,200,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,16:59,41387.71,7:00:00,41388.00,,,35.27883,-121.57767,KW,AD,G,7,OV,100,0,0,,240,5,2,3,75,AD,3,283,281,2.5,,,,,,,1,1,1,0,Mn,,,,on,,off,7,3,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,16:59,41387.71,7:00:00,41388.00,,,35.27883,-121.57767,KW,AD,G,7,OV,100,0,0,,240,5,2,3,76,AD,3,283,270,,200,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,17:09,41387.71,7:00:00,41388.01,,,35.28133,-121.61317,KW,AD,G,7,OV,100,0,0,,240,5,2,3,77,KW,3,280,200,0.3,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,17:09,41387.71,7:00:00,41388.01,,,35.28133,-121.61317,KW,AD,G,7,OV,100,0,0,,240,5,2,3,77,KW,3,280,200,0.3,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,17:17,41387.72,7:00:00,41388.01,,,35.28433,-121.64583,KW,AD,G,7,OV,100,0,0,,240,5,2,3,78,KW,1,280,255,3,,,,,,,8,5,9,0,Pd,,,,on,,off,7,2,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,17:17,41387.72,7:00:00,41388.01,,,35.28433,-121.64583,KW,AD,G,7,OV,100,0,0,,240,5,2,3,78,KW,1,280,255,3,,,,,,,8,5,9,0,Pd,,,,on,,off,7,2,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,17:20,41387.72,7:00:00,41388.01,,,35.28517,-121.65767,KW,AD,G,7,OV,100,0,0,,230,5,2,3,79,KW,2,280,275,0.2,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,17:20,41387.72,7:00:00,41388.01,,,35.28517,-121.65767,KW,AD,G,7,OV,100,0,0,,230,5,2,3,79,KW,2,280,275,0.2,,,,,,,1,1,1,0,ULW,,,,on,,off,7,0,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,17:26,41387.73,7:00:00,41388.02,,,35.28683,-121.67817,KW,AD,G,6,PC,70,0,0,,240,5,2,3,80,AD,1,278,220,,100,,,,,,4,3,6,0,Pd,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,17:26,41387.73,7:00:00,41388.02,,,35.28683,-121.67817,KW,AD,G,6,PC,70,0,0,,240,5,2,3,80,AD,1,278,220,,100,,,,,,4,3,6,0,Pd,,,,on,,off,7,1,,,,,,,,,,,,
SH,CalCOFI1304SH,4/23/2013,17:35,41387.73,7:00:00,41388.02,,,35.29000,-121.71117,KW,AD,G,6,PC,90,260,275,SL,240,5,2,3,SH5,AD,,278,215,0.1,,,,,,,,,,,,,,,on,,off,7,,,,,,,,,,,,,tanker ship
SB,CalCOFI1304SH,4/23/2013,17:39,41387.74,7:00:00,41388.03,,,35.29133,-121.72633,KW,AD,G,6,PC,90,260,275,SL,240,5,2,3,81,AD,2,278,246,,300,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SE,CalCOFI1304SH,4/23/2013,17:39,41387.74,7:00:00,41388.03,,,35.29133,-121.72633,KW,AD,G,6,PC,90,260,275,SL,240,5,2,3,81,AD,2,278,246,,300,,,,,,1,1,1,0,Mn,,,,on,,off,7,1,,,,,,,,,,,,
SB,CalCOFI1304SH,4/23/2013,18:12,41387.76,7:00:00,41388.05,,,35.30450,-121.84550,KW,AD,G,6,OV,100,0,0,,245,6,2,3,82,KW,3,280,330,0.5,,,,,,,20,15,25,ND,UD,,,,on,,off,7,1,,,,,,,,,,,,Most like Grampus
SE,CalCOFI1304SH,4/23/2013,18:12,41387.76,7:00:00,41388.05,,,35.30450,-121.84550,KW,AD,G,6,OV,100,0,0,,245,6,2,3,82,KW,3,280,330,0.5,,,,,,,20,15,25,ND,UD,,,,on,,off,7,1,,,,,,,,,,,,Most like Grampus
