SB,CalCOFI1008NH,,,8/5/2010 8:33,7:00:00,8/5/2010 15:33,,,33.03477,-118.77939,KW,DC,G,1,OV,100,,,NG,,,4,5,23,DC,3,68,40,2,,,,,,,40,,,ND,Dsp,,,,ON,,ON,,,,,,,,,,,,,,widely spread. birds associated. milling in same area. KW sited.                
SB,CalCOFI1008NH,,,8/5/2010 9:06,7:00:00,8/5/2010 16:06,,,33.07693,-118.68125,KW,KW,G,1,OV,100,,,NG,,,4,5,25,KW,2,67,75,0.5,,,,,,,105,,,ND,Dc,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/5/2010 14:00,7:00:00,8/5/2010 21:00,,,33.22700,-118.30300,KW,DC,G,1,PC,65,,,NG,,,4,1,26,KW,2,67,30,0.2,,,,,,,220,,,ND,Tt,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/6/2010 6:43,7:00:00,8/6/2010 13:43,,,33.90140,-118.55889,DC,KW,P,2,LF,100,,,NG,,,2,2,27,KW,2,292,301,,400,,,,,,25,,,ND,Dsp   ,,,,ON,,OFF,1,,,,,,,,,,,,,"Envelop: L 240-340, W ~.5miles depth.                                           "
SB,CalCOFI1008NH,,,8/6/2010 8:34,7:00:00,8/6/2010 15:34,,,34.00784,-118.82776,DC,KW,P,2,LF,100,,,NG,,,2,2,28,KW,3,140,145,,3,,,,,,300,,,1,Tt,,,,OFF,,OFF,1,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/6/2010 8:43,7:00:00,8/6/2010 15:43,,,34.00039,-118.82004,DC,KW,P,2,LF,100,,,NG,,,2,2,29,DC,2,142,129,0.5,,,,,,,2,,,0,Dc,,,,OFF,,OFF,1,,,,,,,,,,,,,DLC sighting.                                                                   
SB,CalCOFI1008NH,,,8/6/2010 11:40,7:00:00,8/6/2010 18:40,,,33.82678,-118.61955,DC,KW,G,2,PC,100,,,NG,,,2,3,30,KW,2,160,140,,1,,,,,,40,,,0,Dsp   ,,,,OFF,,OFF,4,,,,,,,,,,,,,SHIP HEADING TO AVALON FOR PERSONNEL TRANSFER
SB,CalCOFI1008NH,,,8/6/2010 12:00,7:00:00,8/6/2010 19:00,,,33.82310,-118.61339,DC,KW,G,2,PC,100,,,NG,,,2,3,31,KW,3,150,139,0.75,,,,,,,55,,,ND,Dc    ,,,,OFF,,OFF,4,,,,,,,,,,,,,SHIP HEADING TO AVALON FOR PERSONNEL TRANSFER
SB,CalCOFI1008NH,,,8/6/2010 13:34,7:00:00,8/6/2010 20:34,,,33.69496,-118.46789,DC,KW,G,2,PC,100,,,NG,,,2,3,32,KW,2,60,139,0.2,,,,,,,15,,,0,Dsp   ,,,,ON,,OFF,4,,,,,,,,,,,,,SHIP HEADING TO AVALON FOR PERSONNEL TRANSFER
SB,CalCOFI1008NH,,,8/6/2010 14:19,7:00:00,8/6/2010 21:19,,,33.60782,-118.35712,DC,KW,G,2,PC,100,,,NG,,,2,3,33,DC,3,134,164,1.7,,,,,,,140,,,ND,Dc    ,,,,ON,,OFF,4,,,,,,,,,,,,,milling and likely feeding with shearwaters associated.                         
SB,CalCOFI1008NH,,,8/6/2010 14:24,7:00:00,8/6/2010 21:24,,,33.59755,-118.34556,DC,KW,G,2,PC,100,,,NG,,,2,3,34,KW,2,132,60,0.2,,,,,,,32,,,0,UD    ,,,,ON,,OFF,4,,,,,,,,,,,,,SHIP HEADING TO AVALON FOR PERSONNEL TRANSFER
SB,CalCOFI1008NH,,,8/6/2010 14:45,7:00:00,8/6/2010 21:45,,,33.55538,-118.29642,DC,KW,G,2,PC,100,,,NG,,,2,3,35,KW,2,139,120,1.75,,,,,,,280,,,ND,Dc    ,,,,ON,,OFF,4,,,,,,,,,,,,,SHIP HEADING TO AVALON FOR PERSONNEL TRANSFER
SB,CalCOFI1008NH,,,8/6/2010 15:06,7:00:00,8/6/2010 22:06,,,33.51484,-118.24699,DC,KW,G,2,PC,100,,,NG,,,2,3,36,DC,3,136,121,3.1,,,,,,,75,,,3,Dc    ,,,,ON,,OFF,4,,,,,,,,,,,,,SHIP HEADING TO AVALON FOR PERSONNEL TRANSFER
SB,CalCOFI1008NH,,,8/7/2010 6:24,7:00:00,8/7/2010 13:24,,,33.55365,-119.17782,DC,KW,G,2,OV,100,,,NG,,,2,1,38,KW,3,153,166,0.75,,,,,,,27,,,0,Dc,,,,OFF,,OFF,2,,,,,,,,,,,,,jumping                                                                         
SB,CalCOFI1008NH,,,8/7/2010 6:30,7:00:00,8/7/2010 13:30,,,33.54323,-119.17198,DC,KW,G,2,OV,100,,,NG,,,2,1,39,KW,3,150,160,1,,,,,,,15,,,0,Tt,,,,OFF,,OFF,2,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/7/2010 7:00,7:00:00,8/7/2010 14:00,,,33.47718,-119.12628,DC,KW,G,2,OV,100,,,NG,,,2,1,40,DC,6,152,162,0.2,,,,,,,40,,,1,Dd,,,,ON,,OFF,2,,,,,,,,,,,,,"Birds cued sighting. milling, tail lobbing.                                     "
SB,CalCOFI1008NH,,,8/7/2010 8:09,7:00:00,8/7/2010 15:09,,,33.31977,-119.02432,DC,KW,G,2,OV,100,,,NG,,,2,1,41,KW,2,151,115,4,,,,,,,9,,,0,UD    ,,,,ON,,OFF,SNB,,,,,,,,,,,,,birds associted- jumping-likely Dsp                                             
SB,CalCOFI1008NH,,,8/7/2010 8:43,7:00:00,8/7/2010 15:43,,,33.24180,-118.97089,DC,KW,G,2,OV,100,,,NG,,,2,1,42,KW,2,152,140,0.2,,,,,,,475,,,1,Dsp,,,,ON,,OFF,SNB,,,,,,,,,,,,,jmping nd with birds                                                            
SB,CalCOFI1008NH,,,8/7/2010 8:50,7:00:00,8/7/2010 15:50,,,33.22551,-118.95993,DC,KW,G,2,OV,100,,,NG,,,2,1,43,DC,2,152,171,0.4,,,,,,,135,,,ND,Dd,,,,ON,,OFF,SNB,,,,,,,,,,,,,"with birds feeding, jmping.                                                     "
SB,CalCOFI1008NH,,,8/7/2010 9:05,7:00:00,8/7/2010 16:05,,,33.19038,-118.93625,DC,KW,G,2,OV,100,,,NG,,,2,1,44,DC,2,150,182,0.2,,,,,,,134,,,ND,Dsp,,,,ON,,OFF,SNB,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/7/2010 9:15,7:00:00,8/7/2010 16:15,,,33.16667,-118.91987,DC,KW,G,2,OV,100,,,NG,,,2,1,45,KW,3,150,90,1,,,,,,,90,,,ND,Dsp   ,,,,ON,1,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/7/2010 9:25,7:00:00,8/7/2010 16:25,,,33.14293,-118.90342,DC,KW,G,2,OV,100,,,NG,,,2,1,46,KW,2,160,110,0.5,,,,,,,125,,,ND,Dsp,,,,ON,,ON,,,,,,,,,,,,,,"milling, leaping, birds associated.                                             "
SB,CalCOFI1008NH,,,8/7/2010 9:38,7:00:00,8/7/2010 16:38,,,33.11239,-118.88151,DC,KW,G,2,OV,100,,,NG,,,2,1,47,DC,5,235,170,1.2,,,,,,,50,,,ND,Dsp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/7/2010 9:40,7:00:00,8/7/2010 16:40,,,33.10777,-118.87825,DC,KW,G,2,OV,100,,,NG,,,2,1,48,KW,5,235,180,2.5,,,,,,,100,,,ND,Dsp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/7/2010 13:26,7:00:00,8/7/2010 20:26,,,33.10875,-119.06411,,,G,1,OV,100,,,NG,,,3,3,49,KW,3,335,210,,350,,,,,,10,,,ND,Gg,,,,OFF,,OFF,2,,,,,,,,,,,,,sighted past 90 degrees                                                         
SB,CalCOFI1008NH,,,8/7/2010 13:26,7:00:00,8/7/2010 20:26,,,33.10875,-119.06411,,,G,1,OV,100,,,NG,,,3,3,49,KW,3,335,210,,350,,,,,,10,,,ND,Gg,,,,OFF,,OFF,2,,,,,,,,,,,,,sighted past 90 degrees                                                         
SB,CalCOFI1008NH,,,8/7/2010 13:35,7:00:00,8/7/2010 20:35,,,33.13006,-119.07797,,,G,1,OV,100,,,NG,,,3,3,50,DC,4,335,53,,100,,,,,,20,,,ND,Gg,,,,OFF,,OFF,2,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/7/2010 13:50,7:00:00,8/7/2010 20:50,,,33.16626,-119.10088,,,G,1,OV,100,,,NG,,,3,3,51,DC,2,330,12,0.2,,,,,,,5,,,0,Dsp,,,,OFF,,OFF,2,,,,,,,,,,,,,breachng                                                                        
SB,CalCOFI1008NH,,,8/7/2010 14:09,7:00:00,8/7/2010 21:09,,,33.21250,-119.12897,,,G,1,OV,100,,,NG,,,3,3,52,KW,3,329,324,2.4,,,,,,,9,,,ND,Zica,,,,OFF,,ON,,,,,,,,,,,,,,1 juvenile.                                                                     
SB,CalCOFI1008NH,,,8/7/2010 16:00,7:00:00,8/7/2010 23:00,,,33.47112,-119.30576,KW,DC,G,1,OV,100,,,NG,,,3,3,53,KW,2,236,240,0.2,,,,,,,9,,,0,Dsp,,,,OFF,,ON,,,,,,,,,,,,,,"jumping,spining, slapping, displays w/birds                                     "
SB,CalCOFI1008NH,,,8/8/2010 7:00,7:00:00,8/8/2010 14:00,,,32.97987,-120.37590,DC,KW,G,2,OV,90,,,NG,,,4,4,55,DC,1,246,184,0.1,,,,,,,3,,,ND,ULW   ,,,,OFF,,ON,,,,,,,,,,,,,,might be fin whales                                                             
SB,CalCOFI1008NH,,,8/8/2010 7:51,7:00:00,8/8/2010 14:51,,,32.91115,-120.51607,DC,KW,G,2,OV,90,,,NG,,,4,4,56,DC,1,235,217,0.4,,,,,,,25,,,ND,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 8:27,7:00:00,8/8/2010 15:27,,,32.86822,-120.61641,KW,KW,G,2,OV,90,,,NG,,,4,4,57,KW,2,235,190,1.4,,,,,,,5,,,ND,Bp,,,,OFF,,ON,,,,,,,,,,,,,,possible other 1 bouy put in while in transit                                   
SB,CalCOFI1008NH,,,8/8/2010 12:50,7:00:00,8/8/2010 19:50,,,32.67215,-121.02561,KW,DC,F,3,LF,100,,,NG,,,3,6,58,KW,1,229,170,2.5,,,,,,,2,,,0,Bm,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 14:24,7:00:00,8/8/2010 21:24,,,32.61146,-121.13428,KW,DC,F,3,LF,100,,,NG,,,3,6,59,KW,1,236,257,1.3,,,,,,,2,,,0,Bm,,,,ON,,ON,,,,,,,,,,,,,,feeding?                                                                        
SB,CalCOFI1008NH,,,8/8/2010 14:40,7:00:00,8/8/2010 21:40,,,32.58085,-121.16943,KW,DC,F,3,LF,100,,,NG,,,3,6,60,DC,1,232,281,0.5,,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 15:38,7:00:00,8/8/2010 22:38,,,32.48840,-121.31445,KW,DC,F,3,LF,100,,,NG,,,3,6,61,DC,1,234,241,0.5,,,,,,,2,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 16:06,7:00:00,8/8/2010 23:06,,,32.44367,-121.38194,KW,DC,F,3,LF,100,,,NG,,,3,6,62,DC,1,234,261,0.5,,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 16:06,7:00:00,8/8/2010 23:06,,,32.44367,-121.38194,KW,DC,F,3,LF,100,,,NG,,,3,6,63,KW,1,234,291,2.5,,,,,,,2,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 16:08,7:00:00,8/8/2010 23:08,,,32.44037,-121.38674,KW,DC,F,3,LF,100,,,NG,,,3,6,64,KW,1,234,220,2.5,,,,,,,1,,,0,Bm,,,,ON,,ON,,,,,,,,,,,,,,999                                                                             
SB,CalCOFI1008NH,,,8/8/2010 16:11,7:00:00,8/8/2010 23:11,,,32.43544,-121.39410,KW,DC,F,3,LF,100,,,NG,,,3,6,65,DC,1,234,270,1.7,,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 16:36,7:00:00,8/8/2010 23:36,,,32.39488,-121.45450,KW,DC,F,3,LF,100,,,NG,,,3,6,66,DC,1,232,281,1,,,,,,,5,,,0,ULW   ,,,,ON,,ON,,,,,,,,,,,,,,1 blow seen                                                                     
SB,CalCOFI1008NH,,,8/8/2010 16:50,7:00:00,8/8/2010 23:50,,,32.37217,-121.48872,KW,DC,F,3,LF,100,,,NG,,,3,6,67,KW,3,243,250,2.7,,,,,,,1,,,0,Bm    ,,,,ON,6,ON,,,,,,,,,,,,,,97 picture                                                                      
SB,CalCOFI1008NH,,,8/8/2010 17:05,7:00:00,8/9/2010 0:05,,,32.34822,-121.52483,KW,DC,F,3,LF,100,,,NG,,,3,6,68,KW,3,243,240,1.2,,,,,,,1,,,0,Bp,,,,ON,6,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/8/2010 17:05,7:00:00,8/9/2010 0:05,,,32.34822,-121.52483,KW,DC,F,3,LF,100,,,NG,,,3,6,70,DC,1,350,39,0.2,,,,,,,1,,,0,Bp    ,,,,ON,6,ON,,1,,,,,,,,,,,,mixed in with sightng number 69.                                                
SB,CalCOFI1008NH,,,8/8/2010 17:05,7:00:00,8/9/2010 0:05,,,32.34822,-121.52483,KW,DC,F,3,LF,100,,,NG,,,3,6,69,KW,3,350,39,1.2,,,,,,,4,,,ND,ULW   ,,,,ON,6,ON,,1,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/10/2010 14:57,7:00:00,8/10/2010 21:57,,,32.84100,-122.28067,DC,KW,F,1,OV,100,,,,,,3,4,71,DC,1,52,20,0.8,,,,,,,2,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/11/2010 9:24,7:00:00,8/11/2010 16:24,,,33.63482,-120.68995,DC,KW,F,1,OV,100,,,NG,,,4,4,73,DC,1,69,0,1.2,,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/11/2010 10:00,7:00:00,8/11/2010 17:00,,,33.67183,-120.58315,DC,KW,F,1,OV,100,,,NG,,,4,4,74,UNK,1,69,130,,250,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,birder id .we had fin vocalizations recordedfrom buoys                          
SB,CalCOFI1008NH,,,8/11/2010 15:04,7:00:00,8/11/2010 22:04,,,33.85373,-120.19200,DC,KW,P,1,PC,70,,,NG,,,4,2,76,KW,1,80,60,0.2,,,,,,,7,,,ND,ULW   ,,,,OFF,1,OFF,1,1,4     ,,,,,,,,,,,"2were probably Humpbacks,1 was probaly fin and unknown                          "
SB,CalCOFI1008NH,,,8/13/2010 7:12,7:00:00,8/13/2010 14:12,,,33.82151,-121.85865,DC,KW,F,2,LF,15,,,NG,,,3,4,77,KW,2,240,300,1.5,,,,,,,1,,,0,Dd,,,,OFF,,ON,,,,,,,,,,,,,,dc photos 66-67                                                                 
SB,CalCOFI1008NH,,,8/13/2010 8:56,7:00:00,8/13/2010 15:56,,,33.69540,-122.10211,KW,KW,P,4,HF,15,,,NG,,,3,5,78,KW,1,244,219,0.7,,,,,,,27,,,ND,Bp,,,,OFF,,ON,,,,,,,,,,,,,,questionable lat/long
SB,CalCOFI1008NH,,,8/13/2010 9:55,7:00:00,8/13/2010 16:55,,,33.60878,-122.26639,DC,KW,P,4,HF,15,,,NG,,,3,5,79,KW,2,245,215,,230,,,,,,1,,,0,Dsp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/13/2010 13:28,7:00:00,8/13/2010 20:28,,,33.48569,-122.53683,DC,KW,G,1,OV,100,,,NG,,,3,3,80,KW,3,240,320,,30,,,,,,15,,,ND,Dsp,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 6:33,7:00:00,8/14/2010 13:33,,,32.90581,-123.96072,KW,DC,G,1,OV,100,,,NG,,,2,5,81,KW,1,325,290,1.7,,,,,,,1,,,0,ULW   ,,,,ON,,OFF,2,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 6:56,7:00:00,8/14/2010 13:56,,,32.95833,-123.99757,KW,DC,G,1,OV,100,,,NG,,,2,5,82,KW,1,327,250,2.2,,,,,,,1,,,0,ULW   ,,,,ON,,OFF,2,,,,,,,,,,,,,Black body.                                                                     
SB,CalCOFI1008NH,,,8/14/2010 11:00,7:00:00,8/14/2010 18:00,,,33.38820,-124.32300,,,G,1,PC,67,,,NG,,,3,5,83,KW,6,335,60,1.6,,,,,,,3,,,ND,Bp    ,,,,OFF,1,ON,,3,4     ,,,,,,,,,,,Sighting made while on station 77-100                                              
SB,CalCOFI1008NH,,,8/14/2010 14:16,7:00:00,8/14/2010 21:16,,,33.63083,-123.82317,DC,KW,G,1,PC,67,,,NG,,,3,5,84,DC,1,60,76,0.3,,,,,,,1,,,0,Bm,,,,ON,,ON,,,,,,,,,,,,,,fluke up dive                                                                   
SB,CalCOFI1008NH,,,8/14/2010 18:15,7:00:00,8/15/2010 1:15,,,33.79283,-123.48133,KW,DC,G,1,OV,100,,,NG,,,3,3,85,KW,3,51,62,0.2,,,,,,,1,,,0,Bp,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 18:35,7:00:00,8/15/2010 1:35,,,33.81750,-123.41950,KW,DC,G,1,OV,100,,,NG,,,3,3,86,KW,1,62,83,0.2,,,,,,,2,,,0,Bp,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 18:53,7:00:00,8/15/2010 1:53,,,33.83983,-123.37050,KW,DC,G,1,OV,100,,,NG,,,3,3,88,DC,3,61,44,,600,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,photo -179-230.high ach with one dolphin                                        
SB,CalCOFI1008NH,,,8/14/2010 18:53,7:00:00,8/15/2010 1:53,,,33.83983,-123.37050,KW,DC,G,1,OV,100,,,NG,,,3,3,87,DC,1,61,81,0.2,,,,,,,1,,,0,ULW   ,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 19:01,7:00:00,8/15/2010 2:01,,,33.85050,-123.34550,KW,DC,G,1,OV,100,,,NG,,,3,3,89,DC,1,62,72,0.3,,,,,,,2,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 19:06,7:00:00,8/15/2010 2:06,,,33.85633,-123.33117,KW,DC,G,1,OV,100,,,NG,,,3,3,90,DC,1,63,113,0.5,,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 19:06,7:00:00,8/15/2010 2:06,,,33.85633,-123.33117,KW,DC,G,1,OV,100,,,NG,,,3,3,91,KW,3,62,340,,300,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/14/2010 19:11,7:00:00,8/15/2010 2:11,,,33.86200,-123.31667,KW,DC,G,1,OV,100,,,NG,,,3,3,92,DC,1,64,94,3,,,,,,,1,,,0,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/15/2010 6:49,7:00:00,8/15/2010 13:49,,,34.42767,-122.19283,DC,KW,F,1,OV,100,,,NG,,,3,4,93,DC,3,61,74,5,,,,,,,150,,,ND,Dd,,,,OFF,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/15/2010 9:00,7:00:00,8/15/2010 16:00,,,34.51784,-121.98824,KW,DC,F,1,OV,100,,,NG,,,3,4,94,DC,1,63,75,0.3,,,,,,,3,,,ND,Bp,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/15/2010 10:07,7:00:00,8/15/2010 17:07,,,34.60545,-121.79663,KW,DC,F,1,OV,100,,,NG,,,3,4,95,KW,1,62,73,0.2,,,,,,,1,,,ND,ULW   ,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/15/2010 13:00,7:00:00,8/15/2010 20:00,,,34.88143,-121.21180,KW,DC,P,1,OV,100,,,NG,,,5,5,96,DC,3,61,,,,,,,,,5,,,0,Lo,,,,OFF,1,ON,,2,5     ,,,,,,,,,,,sighting while on  station 77:60                                            
SB,CalCOFI1008NH,,,8/15/2010 14:35,7:00:00,8/15/2010 21:35,,,34.83333,-121.27950,KW,DC,P,1,OV,100,,,NG,,,5,5,97,DC,1,62,93,1.2,,,,,,,1,,,0,ULW   ,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1008NH,,,8/16/2010 16:14,7:00:00,8/16/2010 23:14,,,33.61639,-119.52785,DC,KW,G,1,CL,0,,,NG,,,3,4,98,DC,2,118,77,0.7,,,,,,,420,,,ND,Dsp   ,,,,ON,,OFF,4,,,,,,,,,,,,,
