SB,CalCOFI1210NH,10/27/2012,11:25,41209.48,8:00,10/27/12 19:25,,,32.87311,-119.71863,KW,AB,F,7,CL,0,0,0,,310,12,4,6,33,KW,2,318,323,,320,,,,,,2,2,2,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,11:25,41209.48,8:00,10/27/12 19:25,,,32.87311,-119.71863,KW,AB,F,7,CL,0,0,0,,310,12,4,6,33,KW,2,318,323,,320,,,,,,2,2,2,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,11:30,41209.48,8:00,10/27/12 19:30,,,32.88217,-119.72907,KW,AB,F,7,CL,0,0,0,,310,12,4,6,34,AB,2,318,273,1.3,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,11:30,41209.48,8:00,10/27/12 19:30,,,32.88217,-119.72907,KW,AB,F,7,CL,0,0,0,,310,12,4,6,35,KW,2,318,298,0.8,,,,,,,2,1,2,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,Fin whale-like
SE,CalCOFI1210NH,10/27/2012,11:30,41209.48,8:00,10/27/12 19:30,,,32.88217,-119.72907,KW,AB,F,7,CL,0,0,0,,310,12,4,6,34,AB,2,318,273,1.3,,,,,,,1,1,1,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,11:30,41209.48,8:00,10/27/12 19:30,,,32.88217,-119.72907,KW,AB,F,7,CL,0,0,0,,310,12,4,6,35,KW,2,318,298,0.8,,,,,,,2,1,2,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,Fin whale-like
SB,CalCOFI1210NH,10/27/2012,12:51,41209.54,8:00,10/27/12 20:51,,,33.03560,-119.88821,KW,AB,F,7,CL,0,0,0,,323,13,4,6,36,KW,2,323,290,1,,,,,,,2,2,2,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,12:51,41209.54,8:00,10/27/12 20:51,,,33.03560,-119.88821,KW,AB,F,7,CL,0,0,0,,323,13,4,6,36,KW,2,323,290,1,,,,,,,2,2,2,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,13:06,41209.55,8:00,10/27/12 21:06,,,33.06531,-119.91555,KW,AB,F,7,CL,0,0,0,,323,13,4,6,37,AB,1,320,4,0.4,,,,,,,3,3,4,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,13:06,41209.55,8:00,10/27/12 21:06,,,33.06531,-119.91555,KW,AB,F,7,CL,0,0,0,,323,13,4,6,37,AB,1,320,4,0.4,,,,,,,3,3,4,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,38,AB,1,320,50,,200,,,,,,1,1,1,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,38,AB,1,320,50,,200,,,,,,1,1,1,0,Bp,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,39,AB,1,320,87,2.9,,,,,,,1,1,1,0,ULW,,,,OFF,4,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,39,AB,1,320,87,2.9,,,,,,,1,1,1,0,ULW,,,,OFF,4,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,40,AB,1,320,17,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,40,AB,1,320,17,0.2,,,,,,,1,1,1,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,41,KW,1,320,265,0.1,,,,,,,2,1,2,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,13:21,41209.56,8:00,10/27/12 21:21,,,33.09473,-119.94248,KW,AB,F,7,CL,0,0,0,,323,13,4,6,41,KW,1,320,265,0.1,,,,,,,2,1,2,0,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,16:23,41209.68,8:00,10/28/12 0:23,,,33.15535,-120.04923,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,42,KW,1,240,205,0.2,,,,,,,2,2,2,1,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,16:23,41209.68,8:00,10/28/12 0:23,,,33.15535,-120.04923,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,42,KW,1,240,205,0.2,,,,,,,2,2,2,1,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,16:32,41209.69,8:00,10/28/12 0:32,,,33.14217,-120.07070,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,43,KW,1,240,182,0.6,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,16:32,41209.69,8:00,10/28/12 0:32,,,33.14217,-120.07070,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,44,KW,1,240,174,1.4,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,16:32,41209.69,8:00,10/28/12 0:32,,,33.14217,-120.07070,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,43,KW,1,240,182,0.6,,,,,,,1,1,1,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,16:32,41209.69,8:00,10/28/12 0:32,,,33.14217,-120.07070,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,44,KW,1,240,174,1.4,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,16:36,41209.69,8:00,10/28/12 0:36,,,33.13635,-120.08030,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,45,KW,1,240,190,0.5,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1210NH,10/27/2012,16:36,41209.69,8:00,10/28/12 0:36,,,33.13635,-120.08030,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,45,KW,1,240,190,0.5,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1210NH,10/27/2012,16:49,41209.70,8:00,10/28/12 0:49,,,33.11831,-120.11202,KW,AB,F,6,HZ,0,235,276,SE,300,12,4,5,46,AB,1,239,257,0.3,,,,,,,2,2,2,0,ULW,,,,ON,,ON,,1,,,,,,,,,,,,
