SB,CalCOFI1108NH,7/27/2011,16:50,7/27/2011 16:50,8:00:00,7/28/2011 0:50,,,32.85750,-117.48767,KW,DC,,,,,,,,,,,,13,DC,1,259,309,0.8,,,,,,,25,18,32,ND,DSP,,,,ON,,ON,,8,4,,,,,,,,,,,
SE,CalCOFI1108NH,7/27/2011,16:50,7/27/2011 16:50,8:00:00,7/28/2011 0:50,,,32.85750,-117.48767,KW,DC,,,,,,,,,,,,13,DC,1,259,309,0.8,,,,,,,25,18,32,ND,DSP,,,,ON,,ON,,8,4,,,,,,,,,,,
SB,CalCOFI1108NH,7/28/2011,5:28,7/28/2011 5:28,8:00:00,7/28/2011 13:28,,,32.47400,-118.20017,DC,DC,F,5,MI,100,,,,193,3,0,2,14,DC,4,245,212,,350,,,,,,27,23,33,2,Dd,,,,OFF,6,ON,,1,,,,,,,,,,,,"Departed st.93/40, array deployed. KW down to assist w/ deployment."
SE,CalCOFI1108NH,7/28/2011,5:28,7/28/2011 5:28,8:00:00,7/28/2011 13:28,,,32.47400,-118.20017,DC,DC,F,5,MI,100,,,,193,3,0,2,14,DC,4,245,212,,350,,,,,,27,23,33,2,Dd,,,,OFF,6,ON,,1,,,,,,,,,,,,"Departed st.93/40, array deployed. KW down to assist w/ deployment."
SB,CalCOFI1108NH,7/28/2011,6:14,7/28/2011 6:14,8:00:00,7/28/2011 14:14,,,32.42617,-118.32167,DC,KW,,,,,,,,,,,,15,DC,3,247,222,1,,,,,219,262,130,115,150,3,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,KW on observations.
SE,CalCOFI1108NH,7/28/2011,6:19,7/28/2011 6:19,8:00:00,7/28/2011 14:19,,,32.42167,-118.33383,DC,KW,,,,,,,,,,,,15,DC,3,247,124,2.4,,,,,219,262,130,115,150,3,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,KW on observations.
SH,CalCOFI1108NH,7/28/2011,6:34,7/28/2011 6:34,8:00:00,7/28/2011 14:34,,,32.40658,-118.37830,DC,KW,,,,,,,,,,,,SH1,DC,,252,251,0.1,,,,,,,,,,,,,,,ON,,ON,,,,,,,,,,,,,,Military ship. Acoustics picked up MFA.
SB,CalCOFI1108NH,7/28/2011,6:39,7/28/2011 6:39,8:00:00,7/28/2011 14:39,,,32.40234,-118.39233,DC,KW,,,,,,,,,,,,16,DC,3,251,193,1.6,,,,,,,9,7,13,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1108NH,7/28/2011,6:39,7/28/2011 6:39,8:00:00,7/28/2011 14:39,,,32.40234,-118.39233,DC,KW,G,7,OV,100,,,,180,11,2,2,16,DC,3,251,193,1.6,,,,,,,9,7,13,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1108NH,7/28/2011,9:35,7/28/2011 9:35,8:00:00,7/28/2011 17:35,,,32.34183,-118.55800,,,,,,,,,,,,,,17,KW,3,249,233,10,,,2,14,180,320,62,50,80,0,DSP,,,,OFF,1,ON,,1,5,,,,,,,,,,,"On st.93/45, off effort sighting."
SE,CalCOFI1108NH,7/28/2011,9:35,7/28/2011 9:35,8:00:00,7/28/2011 17:35,,,32.34183,-118.55800,,,G,7,OV,100,,,,248,9.7,2,2,17,KW,3,249,233,10,,,2,14,180,320,62,50,80,0,DSP,,,,OFF,1,ON,,1,5,,,,,,,,,,,"On st.93/45, off effort sighting."
SB,CalCOFI1108NH,7/28/2011,11:50,7/28/2011 11:50,8:00:00,7/28/2011 19:50,,,32.22783,-118.79267,KW,DC,,,,,,,,,,,,18,KW,3,241,200,1.75,,,,,,,65,55,78,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,"Animals performed many behavioral changes: running, performed head slaps, group circled around, made tight formation, became stationary, and then changed direction."
SE,CalCOFI1108NH,7/28/2011,11:50,7/28/2011 11:50,8:00:00,7/28/2011 19:50,,,32.22783,-118.79267,KW,DC,,,,,,,,,,,,18,KW,3,241,200,1.75,,,,,,,65,55,78,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,"Animals performed many behavioral changes: running, performed head slaps, group circled around, made tight formation, became stationary, and then changed direction."
SB,CalCOFI1108NH,7/28/2011,11:53,7/28/2011 11:53,8:00:00,7/28/2011 19:53,,,32.22450,-118.79950,KW,DC,,,,,,,,,,,,19,KW,2,241,184,0.75,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1108NH,7/28/2011,11:53,7/28/2011 11:53,8:00:00,7/28/2011 19:53,,,32.22450,-118.79950,KW,DC,,,,,,,,,,,,19,KW,2,241,184,0.75,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1108NH,7/28/2011,14:56,7/28/2011 14:56,8:00:00,7/28/2011 22:56,,,32.15900,-118.94117,KW,DC,,,,,,,,,,,,20,DC,3,243,253,1.1,,,,,,,35,28,50,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,"Not rising high out of the water, DD?"
SE,CalCOFI1108NH,7/28/2011,14:56,7/28/2011 14:56,8:00:00,7/28/2011 22:56,,,32.15900,-118.94117,KW,DC,,,,,,,,,,,,20,DC,3,243,253,1.1,,,,,,,35,28,50,ND,DSP,,,,ON,,ON,,1,,,,,,,,,,,,"Not rising high out of the water, DD?"
SB,CalCOFI1108NH,7/28/2011,15:22,7/28/2011 15:22,8:00:00,7/28/2011 23:22,,,32.12433,-119.00933,KW,DC,,,,,,,,,,,,21,KW,2,240,180,0.3,,,,,,,5,5,7,1,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"Only saw blows, likely BP."
SE,CalCOFI1108NH,7/28/2011,15:22,7/28/2011 15:22,8:00:00,7/28/2011 23:22,,,32.12433,-119.00933,KW,DC,,,,,,,,,,,,21,KW,2,240,180,0.3,,,,,,,5,5,7,1,ULW,,,,ON,,ON,,1,,,,,,,,,,,,"Only saw blows, likely BP."
SB,CalCOFI1108NH,7/28/2011,15:22,7/28/2011 15:22,8:00:00,7/28/2011 23:22,,,32.12433,-119.00933,KW,DC,,,,,,,,,,,,22,KW,2,240,180,0.5,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,Possibly associated with S#21.
SE,CalCOFI1108NH,7/28/2011,15:22,7/28/2011 15:22,8:00:00,7/28/2011 23:22,,,32.12433,-119.00933,KW,DC,,,,,,,,,,,,22,KW,2,240,180,0.5,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,2,,,,,,,,,,,,Possibly associated with S#21.
SB,CalCOFI1108NH,7/28/2011,16:23,7/28/2011 16:23,8:00:00,7/29/2011 0:23,,,32.04767,-119.16883,KW,DC,,,,,,,,,,,,23,DC,3,243,258,7,,,,,,,5,4,7,0,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,
SE,CalCOFI1108NH,7/28/2011,16:23,7/28/2011 16:23,8:00:00,7/29/2011 0:23,,,32.04767,-119.16883,KW,DC,,,,,,,,,,,,23,DC,3,243,258,7,,,,,,,5,4,7,0,Dd,,,,ON,,ON,,1,5,,,,,,,,,,,
SH,CalCOFI1108NH,7/28/2011,16:32,7/28/2011 16:32,8:00:00,7/29/2011 0:32,,,32.03517,-119.19467,DC,DC,G,7,OV,100,,,,280,13,3,3,SH2,DC,,238,254,0.2,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,Cargo ship.
SB,CalCOFI1108NH,7/29/2011,5:21,7/29/2011 5:21,8:00:00,7/29/2011 13:21,,,31.44500,-120.33967,KW,DC,,,,,,,,,,,,24,KW,1,247,241,,400,,,,,,46,37,60,0,DSP,,,,ON,6,ON,,1,2,5,,,,,,,,,,
SE,CalCOFI1108NH,7/29/2011,5:21,7/29/2011 5:21,8:00:00,7/29/2011 13:21,,,31.44500,-120.33967,KW,DC,,,,,,,,,,,,24,KW,1,247,241,,400,,,,,,46,37,60,0,DSP,,,,ON,6,ON,,1,2,5,,,,,,,,,,
SB,CalCOFI1108NH,7/29/2011,6:08,7/29/2011 6:08,8:00:00,7/29/2011 14:08,,,31.37983,-120.48517,KW,DC,G,7,OV,100,,,,247,10,3,3,25,KW,3,247,247,3,,,0.75,3,220,275,78,55,90,0,DSP,,,,ON,,ON,,1,8,,,,,,,,,,,
SE,CalCOFI1108NH,7/29/2011,6:08,7/29/2011 6:08,8:00:00,7/29/2011 14:08,,,31.37983,-120.48517,KW,DC,G,7,OV,100,,,,247,10,3,3,25,KW,3,247,247,3,,,0.75,3,220,275,78,55,90,0,DSP,,,,ON,,ON,,1,8,,,,,,,,,,,
SB,CalCOFI1108NH,7/29/2011,8:11,7/29/2011 8:11,8:00:00,7/29/2011 16:11,,,31.21333,-120.84867,KW,DC,,,,,,,,,,,,26,KW,2,243,227,0.2,,,,,,,3,2,4,0,Mn,,,,ON,,ON,,1,34,,,,,,,,,,,
SE,CalCOFI1108NH,7/29/2011,8:11,7/29/2011 8:11,8:00:00,7/29/2011 16:11,,,31.21333,-120.84867,KW,DC,,,,,,,,,,,,26,KW,2,243,227,0.2,,,,,,,3,2,4,0,Mn,,,,ON,,ON,,1,34,,,,,,,,,,,
SH,CalCOFI1108NH,7/29/2011,8:22,7/29/2011 8:22,8:00:00,7/29/2011 16:22,,,31.19933,-120.87817,DC,DC,,,,,,,,,,,,SH3,DC,,243,207,0.2,,,,,,,,,,,,,,,OFF,6,ON,,,,,,,,,,,,,,Cargo ship.
SB,CalCOFI1108NH,7/30/2011,11:20,7/30/2011 11:20,8:00:00,7/30/2011 19:20,,,29.91017,-123.45333,DC,KW,,,,,,,,,,,,27,DC,1,242,210,0.8,,,,,,,15,10,20,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SE,CalCOFI1108NH,7/30/2011,11:29,7/30/2011 11:29,8:00:00,7/30/2011 19:29,,,29.89867,-123.47800,DC,KW,,,,,,,,,,,,27,DC,1,242,169,0.8,,,,,,,15,10,20,ND,DSP,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI1108NH,7/30/2011,11:38,7/30/2011 11:38,8:00:00,7/30/2011 19:38,,,29.88767,-123.50133,DC,KW,,,,,,,,,,,,28,KW,1,242,170,2.7,,,,,,,48,35,60,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,DSP like.
SE,CalCOFI1108NH,7/30/2011,11:38,7/30/2011 11:38,8:00:00,7/30/2011 19:38,,,29.88767,-123.50133,DC,KW,,,,,,,,,,,,28,KW,1,242,170,2.7,,,,,,,48,35,60,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,DSP like.
SB,CalCOFI1108NH,7/30/2011,15:34,7/30/2011 15:34,8:00:00,7/30/2011 23:34,,,30.01050,-123.72317,DC,KW,G,7,CL,0,241,285,M,300,4,2,5,29,DC,3,330,290,1.1,,,,,,,1,1,1,0,USW,,,,ON,,OFF,2,1,,,,,,,,,,,,"Smallish, dark black body. Weak blow. 2 surfacings and then went down."
SE,CalCOFI1108NH,7/30/2011,15:34,7/30/2011 15:34,8:00:00,7/30/2011 23:34,,,30.01050,-123.72317,DC,KW,G,7,CL,0,241,285,M,300,4,2,5,29,DC,3,330,290,1.1,,,,,,,1,1,1,0,USW,,,,ON,,OFF,2,1,,,,,,,,,,,,"Smallish, dark black body. Weak blow. 2 surfacings and then went down."
SB,CalCOFI1108NH,7/30/2011,17:21,7/30/2011 17:21,8:00:00,7/31/2011 1:21,,,30.26217,-123.88800,DC,KW,G,7,CL,2,250,300,SE,330,6,2,6,30,DC,1,330,342,1.1,,,,,,,32,27,45,ND,DSP,,,,ON,,OFF,2,2,,,,,,,,,,,,
SE,CalCOFI1108NH,7/30/2011,17:21,7/30/2011 17:21,8:00:00,7/31/2011 1:21,,,30.26217,-123.88800,DC,KW,G,7,CL,2,250,300,SE,330,6,2,6,30,DC,1,330,342,1.1,,,,,,,32,27,45,ND,DSP,,,,ON,,OFF,2,2,,,,,,,,,,,,
SB,CalCOFI1108NH,7/31/2011,6:20,7/31/2011 6:20,8:00:00,7/31/2011 14:20,,,30.94050,-122.73600,DC,KW,,,,,,,,,,,,31,KW,2,70,140,1.3,,,,,,,5,3,7,ND,UNSMCET,,,,ON,,OFF,7,1,,,,,,,,,,,,"Grampus like, big dolphin or small whale."
SE,CalCOFI1108NH,7/31/2011,6:20,7/31/2011 6:20,8:00:00,7/31/2011 14:20,,,30.94050,-122.73600,DC,KW,,,,,,,,,,,,31,KW,2,70,140,1.3,,,,,,,5,3,7,ND,UNSMCET,,,,ON,,OFF,7,1,,,,,,,,,,,,"Grampus like, big dolphin or small whale."
SB,CalCOFI1108NH,7/31/2011,6:49,7/31/2011 6:49,8:00:00,7/31/2011 14:49,,,30.96570,-122.65550,DC,KW,,,,,,,,,,,,32,DC,2,70,68,0.8,,,,,,,1,1,1,ND,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,"Heavily backlit, possible Bp."
SE,CalCOFI1108NH,7/31/2011,6:49,7/31/2011 6:49,8:00:00,7/31/2011 14:49,,,30.96570,-122.65550,DC,KW,,,,,,,,,,,,32,DC,2,70,68,0.8,,,,,,,1,1,1,ND,ULW,,,,ON,,OFF,7,1,,,,,,,,,,,,"Heavily backlit, possible Bp."
SB,CalCOFI1108NH,7/31/2011,12:59,7/31/2011 12:59,8:00:00,7/31/2011 20:59,,,31.18150,-122.41067,DC,KW,,,,,,,,,,,,33,DC,1,57,22,1.3,,,,,,,60,48,75,4,Dd,,,,ON,,ON,,2,5,,Y,KW,KW,722,783,,,,,
SE,CalCOFI1108NH,7/31/2011,13:08,7/31/2011 13:08,8:00:00,7/31/2011 21:08,,,31.19600,-122.38783,DC,KW,,,,,,,,,,,,33,DC,1,56,280,3,,,,,,,60,48,75,4,Dd,,,,ON,,ON,,2,,,,KW,KW,722,783,,,,,
SB,CalCOFI1108NH,8/1/2011,7:18,8/1/2011 7:18,8:00:00,8/1/2011 15:18,,,32.07332,-120.66402,DC,DC,,,,,,,,,,,,34,DC,1,61,32,0.9,,,,,,,75,60,90,ND,DSP,,,,OFF,6,ON,,2,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,7:21,8/1/2011 7:21,8:00:00,8/1/2011 15:21,,,32.07850,-120.65167,DC,DC,,,,,,,,,,,,34,DC,1,61,117,2,,,,,,,75,60,90,ND,DSP,,,,OFF,6,ON,,2,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,10:53,8/1/2011 10:53,8:00:00,8/1/2011 18:53,,,32.14633,-120.52650,DC,KW,,,,,,,,,,,,35,DC,2,57,314,0.3,,,,,,,2,2,2,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,10:53,8/1/2011 10:53,8:00:00,8/1/2011 18:53,,,32.14633,-120.52650,DC,KW,,,,,,,,,,,,35,DC,2,57,314,0.3,,,,,,,2,2,2,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,11:19,8/1/2011 11:19,8:00:00,8/1/2011 19:19,,,32.18167,-120.45517,DC,KW,,,,,,,,,,,,36,KW,1,63,103,1.6,,,,,,,3,2,5,ND,UNSMCET,,,,ON,,ON,,2,,,,,,,,,,,,3 appeared to be the size of GG or small beaked whale.
SE,CalCOFI1108NH,8/1/2011,11:19,8/1/2011 11:19,8:00:00,8/1/2011 19:19,,,32.18167,-120.45517,DC,KW,,,,,,,,,,,,36,KW,1,63,103,1.6,,,,,,,3,2,5,ND,UNSMCET,,,,ON,,ON,,2,,,,,,,,,,,,3 appeared to be the size of GG or small beaked whale.
SB,CalCOFI1108NH,8/1/2011,13:00,8/1/2011 13:00,8:00:00,8/1/2011 21:00,,,32.32281,-120.16139,DC,KW,,,,,,,,,,,,37,KW,2,59,130,0.3,,,,,,,2,2,2,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,13:00,8/1/2011 13:00,8:00:00,8/1/2011 21:00,,,32.32281,-120.16139,DC,KW,,,,,,,,,,,,37,KW,2,59,130,0.3,,,,,,,2,2,2,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,17:58,8/1/2011 17:58,8:00:00,8/2/2011 1:58,,,32.48017,-119.85250,KW,DC,,,,,,,,,,,,38,KW,2,58,10,1.1,,,,,,,2,1,2,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,17:58,8/1/2011 17:58,8:00:00,8/2/2011 1:58,,,32.48017,-119.85250,KW,DC,,,,,,,,,,,,38,KW,2,58,10,1.1,,,,,,,2,1,2,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,17:58,8/1/2011 17:58,8:00:00,8/2/2011 1:58,,,32.48017,-119.85250,KW,DC,,,,,,,,,,,,39,DC,2,59,103,1,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,17:58,8/1/2011 17:58,8:00:00,8/2/2011 1:58,,,32.48017,-119.85250,KW,DC,,,,,,,,,,,,39,DC,2,59,103,1,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,18:02,8/1/2011 18:02,8:00:00,8/2/2011 2:02,,,32.48483,-119.84133,KW,DC,,,,,,,,,,,,40,KW,2,57,350,0.3,,,,,,,3,3,4,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,18:02,8/1/2011 18:02,8:00:00,8/2/2011 2:02,,,32.48483,-119.84133,KW,DC,,,,,,,,,,,,40,KW,2,57,350,0.3,,,,,,,3,3,4,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,18:02,8/1/2011 18:02,8:00:00,8/2/2011 2:02,,,32.48483,-119.84133,KW,DC,,,,,,,,,,,,41,KW,2,57,340,1.2,,,,,,,1,1,2,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,18:02,8/1/2011 18:02,8:00:00,8/2/2011 2:02,,,32.48483,-119.84133,KW,DC,,,,,,,,,,,,41,KW,2,57,340,1.2,,,,,,,1,1,2,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,18:07,8/1/2011 18:07,8:00:00,8/2/2011 2:07,,,32.49117,-119.82683,KW,DC,,,,,,,,,,,,42,DC,2,59,87,3,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,18:07,8/1/2011 18:07,8:00:00,8/2/2011 2:07,,,32.49117,-119.82683,KW,DC,,,,,,,,,,,,42,DC,2,59,87,3,,,,,,,1,1,1,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SB,CalCOFI1108NH,8/1/2011,18:14,8/1/2011 18:14,8:00:00,8/2/2011 2:14,,,32.49933,-119.80700,KW,DC,,,,,,,,,,,,43,KW,2,59,350,0.75,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SE,CalCOFI1108NH,8/1/2011,18:14,8/1/2011 18:14,8:00:00,8/2/2011 2:14,,,32.49933,-119.80700,KW,DC,,,,,,,,,,,,43,KW,2,59,350,0.75,,,,,,,2,2,2,0,Bp,,,,ON,,ON,,4,,,,,,,,,,,,
SB,CalCOFI1108NH,8/2/2011,6:11,8/2/2011 6:11,8:00:00,8/2/2011 14:11,,,33.02117,-118.77800,KW,DC,,,,,,,,,,,,44,DC,2,63,89,,8047,,,,,,1,1,1,0,ULW,,,,OFF,7,OFF,7,1,,,,,,,,,,,,Large blows seen. Off effort and off trasect because we are heading to Oozeki trawl position and trawling into st.90/37.
SE,CalCOFI1108NH,8/2/2011,6:11,8/2/2011 6:11,8:00:00,8/2/2011 14:11,,,33.02117,-118.77800,KW,DC,,,,,,,,,,,,44,DC,2,63,89,,8047,,,,,,1,1,1,0,ULW,,,,OFF,7,OFF,7,1,,,,,,,,,,,,Large blows seen.
SH,CalCOFI1108NH,8/2/2011,6:36,8/2/2011 6:36,8:00:00,8/2/2011 14:36,,,33.05983,-118.69667,KW,DC,,,,,,,,,,,,SH4,DC,,63,74,0.3,,,,,,,,,,,,,,,OFF,7,OFF,7,,,,,,,,,,,,,Small military ship.
SH,CalCOFI1108NH,8/2/2011,7:13,8/2/2011 7:13,8:00:00,8/2/2011 15:13,,,33.10667,-118.58950,KW,DC,,,,,,,,,,,,SH5,KW,,92,25,,1207,,,,,,,,,,,,,,OFF,7,OFF,7,,,,,,,,,,,,,Trawler ship.
