SB,CalCOFI0810NH,10/23/2008,15:40,10/23/2008 15:40,8:00:00,10/23/2008 23:40,,,32.16233,-123.66633,AMH,DLC,,,,,,,,,,,,33b,AMH,5,,54,2.4,,,,,,,1,1,1,0,BP,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0810NH,10/23/2008,15:40,10/23/2008 15:40,8:00:00,10/23/2008 23:40,,,32.16233,-123.66633,AMH,DLC,,,,,,,,,,,,33b,AMH,,,,,,,,,,,1,1,1,0,BP,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0810NH,10/23/2008,15:57,10/23/2008 15:57,8:00:00,10/23/2008 23:57,,,32.18300,-123.62267,AMH,DLC,,,,,,,,,,,,34,DLC,1,,139,6.2,,,,,,,6,5,7,0,DD,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0810NH,10/23/2008,15:59,10/23/2008 15:59,8:00:00,10/23/2008 23:59,,,32.18683,-123.61483,AMH,DLC,,,,,,,,,,,,34,DLC,1,,203,2.7,,,,,,,6,5,7,0,DD,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0810NH,10/23/2008,16:43,10/23/2008 16:43,8:00:00,10/24/2008 0:43,,,32.24200,-123.49167,AMH,DLC,,,,,,,,,,,,35,AMH,5,,319,,150,,,,,,28,22,35,0,DD,,,,OFF,,ON,,2,,,,,,,,,,,,APPROACHED BOAT WHILE SLOWING ONTO STATION
SE,CalCOFI0810NH,10/23/2008,16:43,10/23/2008 16:43,8:00:00,10/24/2008 0:43,,,32.24200,-123.49167,AMH,DLC,,,,,,,,,,,,35,AMH,,,,,,,,,,,28,22,35,0,DD,,,,OFF,,ON,,2,,,,,,,,,,,,ARRIVING ON STATION. END OF SIGHTING
SB,CalCOFI0810NH,10/24/2008,9:14,10/24/2008 9:14,8:00:00,10/24/2008 17:14,,,33.10433,-121.73217,DLC,AMH,,,,,,,,,,,,36,AMH,2,,80,0.3,,,,,,,2,2,2,1,BP,,,,ON,,ON,,1,,,,,,,,,,,,TALL BLOWS
SP,CalCOFI0810NH,10/24/2008,9:19,10/24/2008 9:19,8:00:00,10/24/2008 17:19,,,33.11133,-121.71800,DLC,AMH,,,,,,,,,,,,36,AMH,2,,79,0.9,,,,,,,2,2,2,1,BP,,,,ON,,ON,,1,,,,,,,,,,,,MOVING OPPOSITE DIRECTION OF SHIP
SE,CalCOFI0810NH,10/24/2008,9:26,10/24/2008 9:26,8:00:00,10/24/2008 17:26,,,33.12050,-121.69917,DLC,AMH,,,,,,,,,,,,36,AMH,2,,104,1.4,,,,,,,2,2,2,1,BP,,,,ON,,ON,,1,,,,,,,,,,,,CHANGED DIRECTION OF TRAVEL. MOVING AWAY FROM SHIP.
SB,CalCOFI0810NH,10/24/2008,13:29,10/24/2008 13:29,8:00:00,10/24/2008 21:29,,,33.26917,-121.43283,DLC,AMH,,,,,,,,,,,,37,DLC,1,,67,3.1,,,,,,,23,18,30,0,DD,,,,ON,,ON,,2,5,,,,,,,,,,,
SE,CalCOFI0810NH,10/24/2008,13:34,10/24/2008 13:34,8:00:00,10/24/2008 21:34,,,33.27600,-121.41750,DLC,AMH,,,,,,,,,,,,37,DLC,5,,272,,60,,,,,,23,18,30,0,DD,,,,ON,,ON,,2,,,,,,,,,,,,LAST DOLPHIN MOVED OFF TO STERN
SB,CalCOFI0810NH,10/24/2008,14:03,10/24/2008 14:03,8:00:00,10/24/2008 22:03,,,33.31050,-121.33550,DLC,AMH,,,,,,,,,,,,38,AMH,1,,113,4.2,,,,,,,15,12,17,0,DD,,,,ON,,ON,,2,5,,,DLC,DIG-1,16,18,,,,,QUICKLY APPROACHED VESSEL AND MOST OF GROUP MOVED OFF
SE,CalCOFI0810NH,10/24/2008,14:07,10/24/2008 14:07,8:00:00,10/24/2008 22:07,,,33.31467,-121.32533,DLC,AMH,,,,,,,,,,,,38,AMH,,,,,,,,,,,15,12,17,0,DD,,,,ON,,ON,,,,,,,,,,,,,,LAST FEW ANIMALS MOVED OFF
SB,CalCOFI0810NH,10/24/2008,16:51,10/24/2008 16:51,8:00:00,10/25/2008 0:51,,,33.52133,-120.87133,DLC,AMH,,,,,,,,,,,,39,AMH,4,,125,5,,,,,,,6,5,9,ND,UD,,,,ON,,ON,,1,,,,,,,,,,,,LOW SURFACINGS. NO BODY ONLY DORSAL FIN SEEN.
SE,CalCOFI0810NH,10/24/2008,16:51,10/24/2008 16:51,8:00:00,10/25/2008 0:51,,,33.52133,-120.87133,DLC,AMH,,,,,,,,,,,,39,AMH,,,,,,,,,,,6,5,9,ND,UD,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0810NH,10/25/2008,6:17,10/25/2008 6:17,8:00:00,10/25/2008 14:17,,,33.90233,-119.78867,AMH,DLC,,,,,,,,,,,,40,KM,1,,223,,400,,,,,,,,,,UD,,,,OFF,,ON,,1,,,,,,,,,,,,SEEN OFF EFFORT WHILE DEPLOYING ARRAY
SE,CalCOFI0810NH,10/25/2008,6:17,10/25/2008 6:17,8:00:00,10/25/2008 14:17,,,33.90233,-119.78867,AMH,DLC,,,,,,,,,,,,40,KM,,,,,,,,,,,,,,,UD,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0810NH,10/25/2008,7:25,10/25/2008 7:25,8:00:00,10/25/2008 15:25,,,33.94450,-119.57367,AMH,DLC,,,,,,,,,,,,41,AMH,1,,48,,650,,,,,,9,7,12,ND,GG,,,,OFF,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0810NH,10/25/2008,7:29,10/25/2008 7:29,8:00:00,10/25/2008 15:29,,,33.94767,-119.55900,AMH,DLC,,,,,,,,,,,,41,AMH,5,,14,,475,,,,,,9,7,12,ND,GG,,,,OFF,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0810NH,10/25/2008,7:32,10/25/2008 7:32,8:00:00,10/25/2008 15:32,,,33.94933,-119.55167,AMH,DLC,,,,,,,,,,,,41,AMH,5,,306,,625,,,,,,9,7,12,ND,GG,,,,OFF,,ON,,1,,,,,,,,,,,,
SH,CalCOFI0810NH,10/26/2008,11:53,10/26/2008 11:53,8:00:00,10/26/2008 19:53,,,34.02417,-121.41250,DLC,AMH,,,,,,,,,,,,SH6,AMH,,,291,0.1,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,NAVY SHIP
SH,CalCOFI0810NH,10/26/2008,11:57,10/26/2008 11:57,8:00:00,10/26/2008 19:57,,,34.01867,-121.42450,DLC,AMH,,,,,,,,,,,,SH7,AMH,,,276,0.1,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,CARGO SHIP
SH,CalCOFI0810NH,10/26/2008,12:13,10/26/2008 12:13,8:00:00,10/26/2008 20:13,,,33.99783,-121.46933,DLC,AMH,,,,,,,,,,,,SH7,AMH,,,246,0.2,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,CARGO SHIP UPDATE
SH,CalCOFI0810NH,10/26/2008,12:13,10/26/2008 12:13,8:00:00,10/26/2008 20:13,,,33.99783,-121.46933,DLC,AMH,,,,,,,,,,,,SH6,AMH,,,310,0.1,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,NAVY SHIP UPDATE
SB,CalCOFI0810NH,10/26/2008,15:08,10/26/2008 15:08,8:00:00,10/26/2008 23:08,,,33.82217,-121.84783,DLC,AMH,,,,,,,,,,,,42,DLC,1,,116,0.6,,,,,,,24,19,30,ND,DSP,,,,OFF,,ON,,0,,,,,,,,,,,,CLOSE TO SONOBOUY. PORPOISING. NOT SURE IF PORPOISING OR MILLING.
SE,CalCOFI0810NH,10/26/2008,15:08,10/26/2008 15:08,8:00:00,10/26/2008 23:08,,,33.82217,-121.84783,DLC,AMH,,,,,,,,,,,,42,DLC,,,,,,,,,,,24,19,30,ND,DSP,,,,OFF,,ON,,0,,,,,,,,,,,,
SB,CalCOFI0810NH,10/29/2008,9:29,10/29/2008 9:29,8:00:00,10/29/2008 17:29,,,34.53233,-120.71917,AMH,AMH,,,,,,,,,,,,43,AMH,2,,181,,350,,,,,,2,2,2,0,MN,,,,OFF,,OFF,,34,2,,,,,,,,,,,FLUKE UP DIVE
SE,CalCOFI0810NH,10/29/2008,9:31,10/29/2008 9:31,8:00:00,10/29/2008 17:31,,,34.52850,-120.71367,AMH,AMH,,,,,,,,,,,,43,AMH,2,,211,,400,,,,,,2,2,2,0,MN,,,,OFF,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0810NH,10/29/2008,12:33,10/29/2008 12:33,8:00:00,10/29/2008 20:33,,,34.34317,-120.42633,DLC,DLC,,,,,,,,,,,,44,DLC,4,,314,,300,,,,,,2,2,2,0,GG,,,,OFF,,OFF,,1,,,,,,,,,,,,SIGHTED WHILE NOTIFYING ACOUSTICS OF ABILITY TO DEPLOY ARRAY.
SE,CalCOFI0810NH,10/29/2008,12:33,10/29/2008 12:33,8:00:00,10/29/2008 20:33,,,34.34317,-120.42633,DLC,DLC,,,,,,,,,,,,44,DLC,,,,,,,,,,,2,2,2,0,GG,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0810NH,10/29/2008,13:51,10/29/2008 13:51,8:00:00,10/29/2008 21:51,,,34.22033,-120.23100,DLC,DLC,,,,,,,,,,,,45,DLC,5,,72,,570,,,,,,15,11,20,ND,DSP,,,,OFF,,OFF,,2,,,,,,,,,,,,CLUSTERED GROUP PORPOISING
SE,CalCOFI0810NH,10/29/2008,13:51,10/29/2008 13:51,8:00:00,10/29/2008 21:51,,,34.22033,-120.23100,DLC,DLC,,,,,,,,,,,,45,DLC,,,,,,,,,,,15,11,20,ND,DSP,,,,OFF,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0810NH,10/29/2008,14:43,10/29/2008 14:43,8:00:00,10/29/2008 22:43,,,34.14217,-120.07600,AMH,AMH,,,,,,,,,,,,46,AMH,5,,109,,600,,,,,,1200,900,1500,ND,DC,,,,OFF,,OFF,,9,,,,,,,,,,,,MOVING THROUGH LONG LINE OF ANIMALS
SP,CalCOFI0810NH,10/29/2008,14:49,10/29/2008 14:49,8:00:00,10/29/2008 22:49,,,34.13500,-120.05967,AMH,AMH,,,,,,,,,,,,46,AMH,5,,118,,50,,700M,,106,131,1200,900,1500,2,DC,,,,OFF,,OFF,,9,5,,,,,,,,,,,"TAIL SLAPPING, LOTS OF SCARRED ANIMALS"
SP,CalCOFI0810NH,10/29/2008,14:53,10/29/2008 14:53,8:00:00,10/29/2008 22:53,,,34.12933,-120.04533,AMH,AMH,,,,,,,,,,,,46,AMH,5,,142,,50,,700M,,109,164,1200,900,1500,2,DC,,,,OFF,,OFF,,9,5,,,,,,,,,,,"TAIL SLAPPING, LOTS OF SCARRED ANIMALS"
SP,CalCOFI0810NH,10/29/2008,15:02,10/29/2008 15:02,8:00:00,10/29/2008 23:02,,,34.11167,-120.02500,AMH,AMH,,,,,,,,,,,,46,AMH,4,,312,3.8,,,3.8,0.3,289,341,1200,900,1500,2,DC,,,,OFF,,OFF,,9,5,,,,,,,,,,,MOST OF GROUP BEHIND SHIP. A FEW INDIVIDUALS STILL BOWRIDING
SE,CalCOFI0810NH,10/29/2008,15:07,10/29/2008 15:07,8:00:00,10/29/2008 23:07,,,34.10167,-120.01583,AMH,AMH,,,,,,,,,,,,46,AMH,4,,314,2.6,,,,,,,1200,900,1500,2,DC,,,,OFF,,OFF,,,,,,,,,,,,,,REST OF GROUP MOVED OFF
SB,CalCOFI0810NH,10/29/2008,15:16,10/29/2008 15:16,8:00:00,10/29/2008 23:16,,,34.07983,-119.99600,AMH,AMH,,,,,,,,,,,,47,AMH,4,,174,,450,,,,,,32,17,45,ND,DC,,,,OFF,,OFF,,9,,,,,,,,,,,,
SE,CalCOFI0810NH,10/29/2008,15:22,10/29/2008 15:22,8:00:00,10/29/2008 23:22,,,34.06850,-119.98550,AMH,AMH,,,,,,,,,,,,47,AMH,4,,341,,350,,,,,,32,17,45,ND,DC,,,,OFF,,OFF,,9,,,,,,,,,,,,"CHIN SLAP, TAIL SLAP"
SB,CalCOFI0810NH,10/29/2008,16:12,10/29/2008 16:12,8:00:00,10/30/2008 0:12,,,33.95450,-119.89367,DLC,DLC,,,,,,,,,,,,48,AMH,1,,319,4.2,,,,,,,250,185,290,ND,DD,,,,OFF,,OFF,,0,,,,,,,,,,,,
SE,CalCOFI0810NH,10/29/2008,16:12,10/29/2008 16:12,8:00:00,10/30/2008 0:12,,,33.95450,-119.89367,DLC,DLC,,,,,,,,,,,,48,AMH,,,,,,,,,,,250,185,290,ND,DD,,,,OFF,,OFF,,0,,,,,,,,,,,,
SB,CalCOFI0810NH,10/30/2008,7:25,10/30/2008 7:25,8:00:00,10/30/2008 15:25,,,32.64950,-118.10750,DLC,DLC,,,,,,,,,,,,49,DLC,2,,152,0.6,,,,,,,2,2,2,0,MN,,,,OFF,,OFF,,9,34,,,,,,,,,,,FLUKE UP DIVES
SE,CalCOFI0810NH,10/30/2008,7:25,10/30/2008 7:25,8:00:00,10/30/2008 15:25,,,32.64950,-118.10750,DLC,DLC,,,,,,,,,,,,49,DLC,,,,,,,,,,,2,2,2,0,MN,,,,OFF,,OFF,,9,34,,,,,,,,,,,
SB,CalCOFI0810NH,10/30/2008,10:53,10/30/2008 10:53,8:00:00,10/30/2008 18:53,,,32.61400,-117.41917,AMH,AMH,,,,,,,,,,,,49,AMH,5,,81,1.9,,,,,,,33,26,41,ND,LO,,,,OFF,,OFF,,9,,,,,,,,,,,,
SP,CalCOFI0810NH,10/30/2008,10:56,10/30/2008 10:56,8:00:00,10/30/2008 18:56,,,32.61450,-117.40850,AMH,AMH,,,,,,,,,,,,49,AMH,5,,239,4.3,,,,,,,33,26,41,ND,LO,,,,OFF,,OFF,,9,5,,,,,,,,,,,ABOUT 5 ANIMALS STILL WITH SHIP BOWRIDING. REST OF GROUP MOVED OFF
SB,CalCOFI0810NH,10/30/2008,10:59,10/30/2008 10:59,8:00:00,10/30/2008 18:59,,,32.61500,-117.39883,AMH,AMH,,,,,,,,,,,,50,AMH,1,,106,1.8,,,,,,,265,240,320,ND,DSP,,,,OFF,,OFF,,9,8,,,,,,,,,,,"BREACHING, TAIL SLAPPING, BIRDS ASSOCIATED"
SE,CalCOFI0810NH,10/30/2008,10:59,10/30/2008 10:59,8:00:00,10/30/2008 18:59,,,32.61500,-117.39883,AMH,AMH,,,,,,,,,,,,49,AMH,,,,,,,,,,,33,26,41,ND,LO,,,,OFF,,OFF,,9,,,,,,,,,,,,
SP,CalCOFI0810NH,10/30/2008,11:03,10/30/2008 11:03,8:00:00,10/30/2008 19:03,,,32.61617,-117.38433,AMH,AMH,,,,,,,,,,,,50,AMH,1,,192,2.8,,,2.8,0.7,169,222,265,240,320,ND,DSP,,,,OFF,,OFF,,9,8,,,,,,,,,,,"BREACHING, TAIL SLAPPING, BIRDS ASSOCIATED"
SE,CalCOFI0810NH,10/30/2008,11:06,10/30/2008 11:06,8:00:00,10/30/2008 19:06,,,32.61650,-117.37633,AMH,AMH,,,,,,,,,,,,50,AMH,1,,233,1.2,,,,,,,265,240,320,ND,DSP,,,,OFF,,OFF,,9,8,,,,,,,,,,,"BREACHING, TAIL SLAPPING, BIRDS ASSOCIATED"
