SE,CalCOFI1507OC,7/9/2015,19:05,7/9/2015 19:05,7:00:00,7/10/2015 2:05,,,32.62061,-117.24172,AD,KW,F,7,PC,60,0,0,0,270,13,4,4,13,AD,1,240,180,0.4,,,,,,,70,60,90,ND,Dd,,,,On,,On,,8,2,,Yes,AD,60D,25,32,KW,50D,1,9,
SB,CalCOFI1507OC,7/10/2015,19:00,7/10/2015 19:00,7:00:00,7/11/2015 2:00,,,32.62895,-117.47016,KW,AD,G,7,CL,10,,,,280,11,3,3,17,AD,1,110,120,1,,,,,,,230,200,300,5,Dd,,,,Off,7,Off,7,,,,Yes,AD,60D,40,99,KW,50D,47,53,Opportunistic sighting while circling 9-mile bank while fishing & killing time before we get to station 93/50 at 4:00am.  Marine mammal science done for the night.
SE,CalCOFI1507OC,7/10/2015,19:00,7/10/2015 19:00,7:00:00,7/11/2015 2:00,,,32.62895,-117.47016,KW,AD,G,7,CL,10,,,,280,11,3,3,17,AD,1,110,120,1,,,,,,,230,200,300,5,Dd,,,,Off,7,Off,7,,,,Yes,AD,60D,40,99,KW,50D,47,53,Opportunistic sighting while circling 9-mile bank while fishing & killing time before we get to station 93/50 at 4:00am.  Marine mammal science done for the night.
SB,CalCOFI1507OC,7/11/2015,6:17,7/11/2015 6:17,7:00:00,7/11/2015 13:17,,,32.15905,-118.95797,KW,KW,G,7,OV,90,0,0,0,300,9,3,2,18,KW,3,240,220,,250,,,,,,5,4,6,ND,Pd,,,,Off,6,On,,1,,,,,,,,,,,,AD troubleshooting acoustics.
SE,CalCOFI1507OC,7/11/2015,6:17,7/11/2015 6:17,7:00:00,7/11/2015 13:17,,,32.15905,-118.95797,KW,KW,G,7,OV,90,0,0,0,300,9,3,2,18,KW,3,240,220,,250,,,,,,5,4,6,ND,Pd,,,,Off,6,On,,1,,,,,,,,,,,,AD troubleshooting acoustics.
SB,CalCOFI1507OC,7/11/2015,10:08,7/11/2015 10:08,7:00:00,7/11/2015 17:08,,,31.98206,-119.29566,KW,AD,G,7,PC,30,0,0,0,280,9,3,2,19,KW,1,240,210,0.7,,,0.5,14,200,300,272,268,285,3,Dd,,,,On,,On,,2,8,4,Yes,AD,60D,100,111,KW,50D,60,88,
SE,CalCOFI1507OC,7/11/2015,10:08,7/11/2015 10:08,7:00:00,7/11/2015 17:08,,,31.98206,-119.29566,KW,AD,G,7,PC,30,0,0,0,280,9,3,2,19,KW,1,240,210,0.7,,,0.5,14,200,300,272,268,285,3,Dd,,,,On,,On,,2,8,4,Yes,AD,60D,100,111,KW,50D,60,88,
SB,CalCOFI1507OC,7/11/2015,10:21,7/11/2015 10:21,7:00:00,7/11/2015 17:21,,,31.95874,-119.33937,KW,AD,G,7,PC,30,0,0,0,280,9,3,2,20,KW,3,240,315,0.4,,,,,,,1,1,1,0,Bm,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1507OC,7/11/2015,10:21,7/11/2015 10:21,7:00:00,7/11/2015 17:21,,,31.95874,-119.33937,KW,AD,G,7,PC,30,0,0,0,280,9,3,2,20,KW,3,240,315,0.4,,,,,,,1,1,1,0,Bm,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1507OC,7/11/2015,10:31,7/11/2015 10:31,7:00:00,7/11/2015 17:31,,,31.94161,-119.37179,KW,AD,G,7,OV,90,0,0,0,280,9,3,2,21,AD,3,240,300,0.7,,,,,,,1,1,1,0,ULW,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1507OC,7/11/2015,10:31,7/11/2015 10:31,7:00:00,7/11/2015 17:31,,,31.94161,-119.37179,KW,AD,G,7,OV,90,0,0,0,280,9,3,2,21,AD,3,240,300,0.7,,,,,,,1,1,1,0,ULW,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1507OC,7/11/2015,10:45,7/11/2015 10:45,7:00:00,7/11/2015 17:45,,,31.91788,-119.41800,KW,AD,G,7,OV,90,0,0,0,280,6,2,2,22,AD,2,240,255,0.7,,,,,,,1,1,1,0,Bm,,,,On,,On,,1,,,Yes,AD,60D,112,125,KW,50D,92,106,
SE,CalCOFI1507OC,7/11/2015,10:45,7/11/2015 10:45,7:00:00,7/11/2015 17:45,,,31.91788,-119.41800,KW,AD,G,7,OV,90,0,0,0,280,6,2,2,22,AD,2,240,255,0.7,,,,,,,1,1,1,0,Bm,,,,On,,On,,1,,,Yes,AD,60D,112,125,KW,50D,92,106,
SB,CalCOFI1507OC,7/11/2015,11:20,7/11/2015 11:20,7:00:00,7/11/2015 18:20,,,31.86015,-119.53931,KW,KW,G,7,PC,30,0,0,0,280,6,2,2,23,KW,2,240,310,0.4,,,,,,,11,8,16,ND,UNZIPH,,,,Off,6,On,,,,,,,,,,,,,,perhaps Baird's beaked whales based on stationary rapid breathing & body size & larger group size
SE,CalCOFI1507OC,7/11/2015,11:20,7/11/2015 11:20,7:00:00,7/11/2015 18:20,,,31.86015,-119.53931,KW,KW,G,7,PC,30,0,0,0,280,6,2,2,23,KW,2,240,310,0.4,,,,,,,11,8,16,ND,UNZIPH,,,,Off,6,On,,,,,,,,,,,,,,perhaps Baird's beaked whales based on stationary rapid breathing & body size & larger group size
SB,CalCOFI1507OC,7/11/2015,14:51,7/11/2015 14:51,7:00:00,7/11/2015 21:51,,,31.73366,-119.79927,KW,AD,G,7,OV,90,0,0,0,280,6,2,2,24,KW,3,240,125,1.2,,,,,,,23,19,29,5,Tt,,,,On,,On,,1,8,,Yes,AD,60D,126,145,KW,50D,108,148,
SE,CalCOFI1507OC,7/11/2015,14:51,7/11/2015 14:51,7:00:00,7/11/2015 21:51,,,31.73366,-119.79927,KW,AD,G,7,OV,90,0,0,0,280,6,2,2,24,KW,3,240,125,1.2,,,,,,,23,19,29,5,Tt,,,,On,,On,,1,8,,Yes,AD,60D,126,145,KW,50D,108,148,
SH,CalCOFI1507OC,7/12/2015,7:53,7/12/2015 7:53,7:00:00,7/12/2015 14:53,,,30.68300,-121.91417,AD,KW,G,7,PC,27,0,0,0,335,9,3,2,SH1,,,240,160,0.1,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"One large cargo ship called ""EverDainty"""
SH,CalCOFI1507OC,7/12/2015,12:28,7/12/2015 12:28,7:00:00,7/12/2015 19:28,,,30.44733,-122.38283,AD,KW,G,7,CL,5,0,0,0,340,6,2,2,SH2,,,240,250,0.1,,,,,,,,,,,,,,,On,,On,,,,,,,,,,,,,,"Large ""NYK Line"" cargo ship."
SB,CalCOFI1507OC,7/12/2015,19:34,7/12/2015 19:34,7:00:00,7/13/2015 2:34,,,29.95317,-123.37733,AD,KW,F,7,CL,0,280,320,SE,310,5,2,2,25,AD,1,240,225,0.5,,,,,,,13,11,15,0,UD,,,,On,,On,,8,2,,Yes,AD,60D,160,164,,,,,Most likely striped dolphins or Dsp.
SE,CalCOFI1507OC,7/12/2015,19:34,7/12/2015 19:34,7:00:00,7/13/2015 2:34,,,29.95317,-123.37733,AD,KW,F,7,CL,0,280,320,SE,310,5,2,2,25,AD,1,240,225,0.5,,,,,,,13,11,15,0,UD,,,,On,,On,,8,2,,Yes,AD,60D,160,164,,,,,Most likely striped dolphins or Dsp.
SB,CalCOFI1507OC,7/13/2015,6:19,7/13/2015 6:19,7:00:00,7/13/2015 13:19,,,30.58183,-123.67583,KW,AD,G,7,CL,10,0,0,0,340,7,2,2,26,AD,3,52,75,0.5,,,,,,,17,13,21,ND,UD,,,,On,,On,,2,,,,,,,,,,,,"Begin day.  Array deployed.  In transit from station 90/120, going east to station 90/110."
SE,CalCOFI1507OC,7/13/2015,6:19,7/13/2015 6:19,7:00:00,7/13/2015 13:19,,,30.58183,-123.67583,KW,AD,G,7,CL,10,0,0,0,340,7,2,2,26,AD,3,52,75,0.5,,,,,,,17,13,21,ND,UD,,,,On,,On,,2,,,,,,,,,,,,"Begin day.  Array deployed.  In transit from station 90/120, going east to station 90/110."
SB,CalCOFI1507OC,7/14/2015,7:28,7/14/2015 7:28,7:00:00,7/14/2015 14:28,,,32.01183,-120.78300,AD,KW,P,6,OV,100,0,0,0,330,19,5,6,27,AD,3,62,62,,5,,,,,,3,3,6,1,Dd,,,,On,,On,,5,2,,,,,,,,,,,
SE,CalCOFI1507OC,7/14/2015,7:28,7/14/2015 7:28,7:00:00,7/14/2015 14:28,,,32.01183,-120.78300,AD,KW,P,6,OV,100,0,0,0,330,19,5,6,27,AD,3,62,62,,5,,,,,,3,3,6,1,Dd,,,,On,,On,,5,2,,,,,,,,,,,
SB,CalCOFI1507OC,7/14/2015,18:21,7/14/2015 18:21,7:00:00,7/15/2015 1:21,,,32.47450,-119.84850,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,28,KW,3,62,95,,130,,,,,,7,6,11,0,Dd,,,,On,,On,,5,1,,,,,,,,,,,
SE,CalCOFI1507OC,7/14/2015,18:21,7/14/2015 18:21,7:00:00,7/15/2015 1:21,,,32.47450,-119.84850,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,28,KW,3,62,95,,130,,,,,,7,6,11,0,Dd,,,,On,,On,,5,1,,,,,,,,,,,
SB,CalCOFI1507OC,7/14/2015,18:49,7/14/2015 18:49,7:00:00,7/15/2015 1:49,,,32.51683,-119.76450,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,29,KW,2,62,100,1,,,,,,,1,1,1,0,ULW,,,,On,,On,,,,,,,,,,,,,,
SE,CalCOFI1507OC,7/14/2015,18:49,7/14/2015 18:49,7:00:00,7/15/2015 1:49,,,32.51683,-119.76450,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,29,KW,2,62,100,1,,,,,,,1,1,1,0,ULW,,,,On,,On,,,,,,,,,,,,,,
SB,CalCOFI1507OC,7/14/2015,19:30,7/14/2015 19:30,7:00:00,7/15/2015 2:30,,,32.57783,-119.63983,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,30,AD,3,62,43,,50,,,,,,14,14,16,0,Dd,,,,On,,On,,2,8,,,,,,,,,,,sighting continued through 19:53 (local DSTime)
SE,CalCOFI1507OC,7/14/2015,19:30,7/14/2015 19:30,7:00:00,7/15/2015 2:30,,,32.57783,-119.63983,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,30,AD,3,62,43,,50,,,,,,14,14,16,0,Dd,,,,On,,On,,2,8,,,,,,,,,,,sighting continued through 19:53 (local DSTime)
SB,CalCOFI1507OC,7/14/2015,19:43,7/14/2015 19:43,7:00:00,7/15/2015 2:43,,,32.59717,-119.59917,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,31,AD,2,62,30,0.7,,,,,,,2,2,2,ND,ULW,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1507OC,7/14/2015,19:43,7/14/2015 19:43,7:00:00,7/15/2015 2:43,,,32.59717,-119.59917,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,31,AD,2,62,30,0.7,,,,,,,2,2,2,ND,ULW,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1507OC,7/14/2015,19:45,7/14/2015 19:45,7:00:00,7/15/2015 2:45,,,32.60117,-119.59050,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,32,KW,3,62,20,2.5,,,,,,,25,22,30,0,Dsp,,,,On,,On,,2,8,,,,,,,,,,,
SE,CalCOFI1507OC,7/14/2015,19:45,7/14/2015 19:45,7:00:00,7/15/2015 2:45,,,32.60117,-119.59050,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,32,KW,3,62,20,2.5,,,,,,,25,22,30,0,Dsp,,,,On,,On,,2,8,,,,,,,,,,,
SB,CalCOFI1507OC,7/14/2015,19:45,7/14/2015 19:45,7:00:00,7/15/2015 2:45,,,32.60117,-119.59050,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,33,KW,2,62,45,2,,,,,,,1,1,1,0,ULW,,,,On,,On,,,,,,,,,,,,,,
SE,CalCOFI1507OC,7/14/2015,19:45,7/14/2015 19:45,7:00:00,7/15/2015 2:45,,,32.60117,-119.59050,AD,KW,P,6,OV,100,0,0,0,330,21,5,7,33,KW,2,62,45,2,,,,,,,1,1,1,0,ULW,,,,On,,On,,,,,,,,,,,,,,
SB,CalCOFI1507OC,7/15/2015,12:42,7/15/2015 12:42,7:00:00,7/15/2015 19:42,,,33.29317,-118.14583,KW,AD,G,7,CL,0,0,0,0,240,5,2,3,34,AD,1,60,120,0.75,,,,,,,1,1,1,0,Bm,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1507OC,7/15/2015,12:42,7/15/2015 12:42,7:00:00,7/15/2015 19:42,,,33.29317,-118.14583,KW,AD,G,7,CL,0,0,0,0,240,5,2,3,34,AD,1,60,120,0.75,,,,,,,1,1,1,0,Bm,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1507OC,7/15/2015,12:55,7/15/2015 12:55,7:00:00,7/15/2015 19:55,,,33.30750,-118.09867,KW,AD,G,7,CL,0,0,0,0,240,5,2,3,35,AD,3,60,80,1,,,,,,,1,1,1,0,ULW,,,,On,,On,,1,,,,,,,,,,,,"most likely a minke whale, based on size and shape of dorsal fin"
SB,CalCOFI1507OC,7/15/2015,16:20,7/15/2015 16:20,7:00:00,7/15/2015 23:20,,,33.41333,-117.86133,KW,AD,G,7,CL,0,0,0,0,180,7,3,2,36,AD,3,60,75,,500,,,,,,1,1,1,0,Ba,,,,On,,On,,1,,,,,,,,,,,,
SE,CalCOFI1507OC,7/15/2015,16:20,7/15/2015 16:20,7:00:00,7/15/2015 23:20,,,33.41333,-117.86133,KW,AD,G,7,CL,0,0,0,0,180,7,3,2,36,AD,3,60,75,,500,,,,,,1,1,1,0,Ba,,,,On,,On,,1,,,,,,,,,,,,
SB,CalCOFI1507OC,7/15/2015,16:59,7/15/2015 16:59,7:00:00,7/15/2015 23:59,,,33.47533,-117.77667,KW,KW,G,7,CL,0,0,0,0,180,7,3,2,37,KW,1,60,130,0.4,,,,,,,48,35,60,ND,Dsp,,,,Off,6,On,,2,8,4,,,,,,,,,,
SE,CalCOFI1507OC,7/15/2015,16:59,7/15/2015 16:59,7:00:00,7/15/2015 23:59,,,33.47533,-117.77667,KW,KW,G,7,CL,0,0,0,0,180,7,3,2,37,KW,1,60,130,0.4,,,,,,,48,35,60,ND,Dsp,,,,Off,6,On,,2,8,4,,,,,,,,,,
SB,CalCOFI1507OC,7/15/2015,17:08,7/15/2015 17:08,7:00:00,7/16/2015 0:08,,,33.48483,-117.76967,KW,KW,G,7,CL,0,0,0,0,180,7,3,2,38,KW,3,60,110,3,,,,,,,1,1,1,0,Ba,,,,Off,6,On,,,,,Yes,KW,50D,230,233,,,,,On station 90/28.
SE,CalCOFI1507OC,7/15/2015,17:08,7/15/2015 17:08,7:00:00,7/16/2015 0:08,,,33.48483,-117.76967,KW,KW,G,7,CL,0,0,0,0,180,7,3,2,38,KW,3,60,110,3,,,,,,,1,1,1,0,Ba,,,,Off,6,On,,,,,Yes,KW,50D,230,233,,,,,On station 90/28.
SH,CalCOFI1507OC,7/16/2015,9:28,7/16/2015 9:28,7:00:00,7/16/2015 16:28,,,33.62967,-119.02633,AD,KW,G,7,OV,100,0,0,0,300,11,2,3,SH3,KW,,240,270,0.1,,,,,,,1,1,1,,,,,,On,,On,,,,,,,,,,,,,,Large container ship.
SB,CalCOFI1507OC,7/16/2015,9:46,7/16/2015 9:46,7:00:00,7/16/2015 16:46,,,33.59950,-119.07867,AD,KW,G,7,OV,100,0,0,0,300,10,2,3,39,AD,3,230,205,,550,,,,,,13,11,18,ND,Tt,,,,On,,On,,2,5,,Yes,AD,60D,165,166,,,,,
SE,CalCOFI1507OC,7/16/2015,9:46,7/16/2015 9:46,7:00:00,7/16/2015 16:46,,,33.59950,-119.07867,AD,KW,G,7,OV,100,0,0,0,300,10,2,3,39,AD,3,230,205,,550,,,,,,13,11,18,ND,Tt,,,,On,,On,,2,5,,Yes,AD,60D,165,166,,,,,
SB,CalCOFI1507OC,7/16/2015,10:04,7/16/2015 10:04,7:00:00,7/16/2015 17:04,,,33.57550,-119.13400,AD,KW,G,7,OV,100,0,0,0,300,10,2,3,40,AD,1,230,170,2.8,,,,,,,16,13,20,ND,UD,,,,On,,On,,2,4,,Yes,AD,60D,167,173,,,,,photos are only of sea lions who were with the dolphins (no photos of dolphins)
SE,CalCOFI1507OC,7/16/2015,10:04,7/16/2015 10:04,7:00:00,7/16/2015 17:04,,,33.57550,-119.13400,AD,KW,G,7,OV,100,0,0,0,300,10,2,3,40,AD,1,230,170,2.8,,,,,,,16,13,20,ND,UD,,,,On,,On,,2,4,,Yes,AD,60D,167,173,,,,,photos are only of sea lions who were with the dolphins (no photos of dolphins)
SB,CalCOFI1507OC,7/16/2015,10:12,7/16/2015 10:12,7:00:00,7/16/2015 17:12,,,33.56333,-119.15983,AD,KW,G,7,OV,100,0,0,0,300,10,2,3,41,AD,1,230,200,2,,,,,,,1,1,1,0,Bp,,,,On,,On,,1,,,Yes,AD,60D,174,183,KW,50D,246,258,
SE,CalCOFI1507OC,7/16/2015,10:12,7/16/2015 10:12,7:00:00,7/16/2015 17:12,,,33.56333,-119.15983,AD,KW,G,7,OV,100,0,0,0,300,10,2,3,41,AD,1,230,200,2,,,,,,,1,1,1,0,Bp,,,,On,,On,,1,,,Yes,AD,60D,174,183,KW,50D,246,258,
SB,CalCOFI1507OC,7/16/2015,10:40,7/16/2015 10:40,7:00:00,7/16/2015 17:40,,,33.52053,-119.25143,AD,KW,G,7,OV,100,0,0,0,300,10,3,3,42,KW,1,230,305,0.3,,,,,303,360,300,240,400,ND,UD,,,,On,,On,,2,4,8,,,,,,,,,,AD down for array retrieval.  One observer on.  Two sonobuoys deployed.
